,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-07-24,5,5,1,1,0,0,0,0,0,2,.200,.200,.200,.400
1,2020-07-25,5,5,0,1,0,0,0,0,0,1,.200,.200,.200,.400
2,2020-07-26,6,6,0,2,0,0,0,2,0,2,.250,.250,.250,.500
3,2020-07-30,5,5,1,2,2,0,0,0,0,2,.286,.286,.381,.667
4,July,21,21,2,6,2,0,0,2,0,7,.286,.286,.381,.667
5,2020-08-04,4,4,0,0,0,0,0,0,0,0,.240,.240,.320,.560
6,2020-08-05,4,4,1,2,0,0,0,0,0,0,.276,.276,.345,.621
7,2020-08-06,4,4,1,1,0,0,1,1,0,0,.273,.273,.424,.697
8,2020-08-07,4,4,0,1,1,0,0,1,0,0,.270,.270,.432,.703
9,2020-08-08,5,4,0,2,1,0,0,1,1,1,.293,.310,.463,.773
10,2020-08-09,4,4,1,1,0,0,1,1,0,1,.289,.304,.511,.816
11,2020-08-11,5,4,1,1,0,0,1,3,1,0,.286,.314,.551,.865
12,2020-08-12,6,5,3,5,0,0,1,1,1,0,.352,.386,.648,1.034
13,2020-08-14,5,5,2,2,0,0,1,3,0,1,.356,.387,.678,1.065
14,2020-08-15,2,2,0,1,0,0,0,0,0,1,.361,.391,.672,1.063
15,August,43,40,9,16,2,0,5,11,3,4,.400,.442,.825,1.267
16,2020-09-12,4,4,1,1,0,0,0,0,0,1,.354,.382,.646,1.029
17,2020-09-13,4,4,0,0,0,0,0,0,0,2,.333,.361,.609,.970
18,2020-09-15,5,5,0,2,1,0,0,1,0,0,.338,.364,.608,.972
19,2020-09-16,3,3,0,0,0,0,0,0,0,0,.325,.350,.584,.934
20,2020-09-17,5,5,0,2,0,0,0,3,0,2,.329,.353,.573,.926
21,2020-09-18,3,3,0,0,0,0,0,0,0,1,.318,.341,.553,.894
22,2020-09-18,4,4,0,1,1,0,0,0,0,0,.315,.337,.551,.888
23,2020-09-19,4,4,0,0,0,0,0,0,0,1,.301,.323,.527,.850
24,2020-09-20,5,5,2,2,1,1,0,0,0,2,.306,.327,.551,.878
25,2020-09-21,5,5,2,2,0,0,0,2,0,1,.311,.330,.544,.874
26,2020-09-22,4,4,0,0,0,0,0,0,0,2,.299,.318,.523,.842
27,2020-09-23,6,4,1,2,1,0,0,2,2,1,.306,.336,.532,.868
28,2020-09-24,4,4,0,1,1,0,0,1,0,1,.304,.333,.530,.864
29,2020-09-25,5,5,1,2,0,0,0,1,0,1,.308,.336,.525,.861
30,2020-09-27,3,3,0,0,0,0,0,0,0,1,.301,.328,.512,.840
31,September,64,62,7,15,5,1,0,10,2,16,.242,.266,.355,.620
