,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-03-29,4,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000
1,March,8,7,1,1,0,0,0,0,1,5,.143,.250,.143,.393
2,2018-03-31,4,3,1,1,0,0,0,0,1,2,.143,.250,.143,.393
3,2018-04-01,5,3,2,2,0,0,0,0,2,0,.300,.462,.300,.762
4,2018-04-02,5,4,0,1,0,0,0,0,1,1,.286,.444,.286,.730
5,2018-04-03,5,5,2,3,1,0,1,1,0,0,.368,.478,.579,1.057
6,2018-04-04,5,5,1,1,1,0,0,1,0,1,.333,.429,.542,.970
7,2018-04-05,4,4,0,0,0,0,0,0,0,2,.286,.375,.464,.839
8,2018-04-07,4,4,1,1,0,0,0,0,0,2,.281,.361,.438,.799
9,2018-04-08,4,3,0,0,0,0,0,0,1,0,.257,.350,.400,.750
10,2018-04-09,5,4,1,0,0,0,0,0,1,1,.231,.333,.359,.692
11,2018-04-10,1,0,1,0,0,0,0,0,1,0,.231,.348,.359,.707
12,2018-04-11,4,4,1,2,0,0,1,1,0,0,.256,.360,.442,.802
13,2018-04-12,6,4,2,2,0,0,0,1,2,0,.277,.393,.447,.840
14,2018-04-13,5,4,1,2,0,0,0,0,1,1,.294,.410,.451,.861
15,2018-04-14,5,4,2,3,1,0,0,1,1,1,.327,.439,.491,.930
16,2018-04-15,4,4,0,1,0,0,0,0,0,0,.322,.429,.475,.903
17,2018-04-17,5,3,1,1,0,0,0,0,2,1,.323,.440,.468,.908
18,2018-04-19,1,1,0,0,0,0,0,0,0,0,.317,.434,.460,.894
19,2018-04-20,5,3,2,1,0,0,0,0,2,1,.318,.444,.455,.899
20,2018-04-24,5,3,1,3,0,0,1,2,2,0,.348,.477,.522,.998
21,2018-04-25,1,1,0,0,0,0,0,0,0,0,.343,.471,.514,.986
22,2018-04-26,6,6,2,4,1,0,0,1,0,1,.368,.484,.539,1.023
23,2018-04-27,5,5,1,1,1,0,0,1,0,1,.358,.469,.531,1.000
24,2018-04-28,4,4,0,1,1,0,0,1,0,0,.353,.461,.529,.990
25,2018-04-29,4,3,0,0,0,0,0,0,1,2,.341,.453,.511,.964
26,April,98,81,21,29,6,0,3,10,17,15,.358,.469,.543,1.013
27,2018-05-01,4,4,1,1,0,0,1,1,0,1,.337,.445,.533,.978
28,2018-05-02,4,2,0,0,0,0,0,0,2,2,.330,.447,.521,.969
29,2018-05-04,4,4,1,1,0,0,1,3,0,1,.327,.441,.541,.982
30,2018-05-05,1,0,0,0,0,0,0,0,1,0,.327,.445,.541,.986
31,2018-05-06,1,1,0,0,0,0,0,0,0,0,.323,.442,.535,.977
32,2018-05-10,4,4,2,2,0,0,1,1,0,0,.330,.444,.563,1.007
33,2018-05-11,5,5,1,3,0,0,1,2,0,0,.343,.450,.593,1.042
34,2018-05-12,6,5,0,0,0,0,0,0,1,2,.327,.437,.566,1.003
35,2018-05-13,4,3,1,0,0,0,0,0,1,2,.319,.432,.552,.983
36,2018-05-15,4,4,0,0,0,0,0,0,0,3,.308,.420,.533,.953
37,2018-05-16,5,5,2,2,0,0,1,1,0,2,.312,.419,.552,.971
38,2018-05-17,5,4,1,0,0,0,0,0,1,1,.302,.412,.535,.947
39,2018-05-18,5,3,3,3,1,0,0,1,2,0,.318,.430,.553,.983
40,2018-05-19,5,5,1,2,0,0,0,0,0,2,.321,.429,.547,.977
41,2018-05-20,4,4,0,0,0,0,0,0,0,2,.312,.419,.532,.951
42,2018-05-21,4,4,0,0,0,0,0,0,0,4,.303,.409,.517,.927
43,2018-05-23,5,5,0,0,0,0,0,0,0,3,.293,.398,.500,.898
44,2018-05-25,4,4,1,1,0,0,1,1,0,1,.292,.394,.513,.907
45,2018-05-26,4,4,1,1,1,0,0,0,0,0,.291,.391,.513,.904
46,2018-05-27,5,3,1,0,0,0,0,0,1,1,.286,.392,.503,.895
