,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-04,3,3,0,1,0,0,0,0,0,1,.333,.333,.333,.667
1,2021-04-06,6,6,1,1,1,0,0,0,0,3,.222,.222,.333,.556
2,2021-04-07,4,4,0,1,1,0,0,1,0,0,.231,.231,.385,.615
3,2021-04-08,4,4,0,0,0,0,0,1,0,1,.176,.176,.294,.471
4,2021-04-10,3,3,0,1,1,0,0,0,0,0,.200,.200,.350,.550
5,2021-04-11,1,1,0,1,0,0,0,0,0,0,.238,.238,.381,.619
6,2021-04-13,3,3,2,2,1,0,0,0,0,0,.292,.292,.458,.750
7,2021-04-14,4,4,0,2,1,0,0,1,0,1,.321,.321,.500,.821
8,2021-04-14,1,1,0,0,0,0,0,0,0,1,.310,.310,.483,.793
9,2021-04-15,4,3,1,1,1,0,0,0,0,0,.313,.333,.500,.833
10,2021-04-17,4,3,1,1,0,0,0,0,1,1,.314,.351,.486,.837
11,2021-04-18,3,3,0,1,0,0,0,0,0,0,.316,.350,.474,.824
12,2021-04-20,4,4,1,3,1,0,0,0,0,0,.357,.386,.524,.910
13,2021-04-21,3,2,0,1,0,0,0,0,1,1,.364,.404,.523,.927
14,2021-04-23,4,4,0,0,0,0,0,0,0,3,.333,.373,.479,.852
15,2021-04-24,4,4,0,0,0,0,0,0,0,2,.308,.345,.442,.788
16,2021-04-25,3,2,0,0,0,0,0,1,0,1,.296,.345,.426,.771
17,2021-04-29,1,0,0,0,0,0,0,0,0,0,.296,.345,.426,.771
18,2021-04-30,5,4,1,1,0,0,0,0,1,0,.293,.349,.414,.763
19,April,64,58,7,17,7,0,0,4,3,15,.293,.349,.414,.763
20,2021-05-01,5,5,1,2,0,0,0,0,0,1,.302,.353,.413,.766
21,2021-05-04,4,4,0,0,0,0,0,0,0,2,.284,.333,.388,.721
22,2021-05-05,3,2,0,0,0,0,0,1,0,0,.275,.333,.377,.710
23,2021-05-06,0,0,1,0,0,0,0,0,0,0,.275,.333,.377,.710
24,2021-05-26,4,4,0,0,0,0,0,0,0,2,.260,.316,.356,.673
25,2021-05-29,3,3,0,1,0,0,0,0,0,1,.263,.317,.355,.672
26,2021-05-31,1,1,0,1,1,0,0,0,0,0,.273,.325,.377,.702
27,May,20,19,2,4,1,0,0,1,0,6,.211,.250,.263,.513
28,2021-06-02,4,4,0,2,0,0,0,0,0,1,.284,.333,.383,.716
29,2021-06-03,4,4,1,1,0,0,1,3,0,2,.282,.330,.412,.741
30,2021-06-04,4,4,0,1,0,0,0,0,0,1,.281,.326,.404,.731
31,2021-06-06,2,1,1,0,0,0,0,0,0,0,.278,.323,.400,.723
32,2021-06-07,4,3,2,2,1,0,0,2,1,0,.290,.340,.419,.759
33,2021-06-08,4,3,0,0,0,0,0,0,0,2,.281,.337,.406,.743
34,2021-06-09,3,3,0,0,0,0,0,0,0,3,.273,.327,.394,.721
35,2021-06-10,5,3,1,1,0,0,1,4,1,0,.275,.339,.422,.761
36,2021-06-11,4,3,1,1,0,0,1,1,0,0,.276,.345,.448,.792
37,2021-06-12,4,4,0,0,0,0,0,0,0,3,.266,.333,.431,.764
38,2021-06-13,4,4,1,1,0,0,0,0,0,1,.265,.331,.425,.755
39,2021-06-14,3,3,0,0,0,0,0,0,0,1,.259,.323,.414,.737
40,2021-06-16,1,1,1,1,0,0,1,4,0,0,.265,.328,.444,.773
41,2021-06-18,5,5,0,1,0,0,0,0,0,3,.262,.323,.434,.758
42,2021-06-20,3,3,0,1,0,0,0,0,0,0,.264,.324,.432,.756
43,June,54,48,8,12,1,0,4,14,2,17,.250,.321,.521,.842
44,2021-07-05,4,3,1,1,0,0,1,1,1,0,.266,.329,.453,.782
45,2021-07-06,4,4,0,0,0,0,0,0,0,1,.258,.319,.439,.759
46,2021-07-07,4,4,1,2,0,0,0,1,0,0,.265,.324,.441,.766
47,2021-07-09,5,5,0,0,0,0,0,0,0,1,.255,.314,.426,.739
48,2021-07-10,4,4,0,0,0,0,0,0,0,0,.248,.306,.414,.720
49,2021-07-11,4,3,1,3,2,0,0,1,1,0,.264,.323,.439,.762
50,2021-07-16,4,4,1,2,1,0,1,2,0,0,.270,.327,.467,.794
51,2021-07-17,2,2,0,1,0,0,0,1,0,1,.273,.329,.468,.797
52,2021-07-18,1,1,0,0,0,0,0,0,0,0,.271,.327,.465,.792
53,July,32,30,4,9,3,0,2,6,2,3,.300,.344,.600,.944
54,2021-08-23,1,1,0,0,0,0,0,0,0,0,.269,.325,.462,.787
55,2021-08-24,0,0,0,0,0,0,0,0,0,0,.269,.325,.462,.787
56,2021-08-26,4,3,1,0,0,0,0,0,0,0,.264,.324,.453,.776
57,August,5,4,1,0,0,0,0,0,0,0,.000,.200,.000,.200
58,2021-09-22,2,2,0,0,0,0,0,0,0,2,.261,.320,.447,.767
59,2021-09-26,2,2,0,1,0,0,0,0,0,0,.264,.322,.448,.770
60,September,4,4,0,1,0,0,0,0,0,2,.250,.250,.250,.500
61,2021-10-02,1,1,0,0,0,0,0,0,0,1,.262,.320,.445,.765
62,2021-10-03,1,0,0,0,0,0,0,0,1,0,.262,.324,.445,.769
63,October,2,1,0,0,0,0,0,0,1,1,.000,.500,.000,.500
