,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-06,4,4,0,2,0,0,0,0,0,1,.500,.500,.500,1.000
1,2021-04-07,4,4,1,2,1,0,0,0,0,2,.500,.500,.625,1.125
2,2021-04-07,1,1,0,0,0,0,0,0,0,1,.444,.444,.556,1.000
3,2021-04-09,4,4,0,1,0,0,0,0,0,0,.385,.385,.462,.846
4,2021-04-10,4,4,1,3,0,0,0,0,0,0,.471,.471,.529,1.000
5,2021-04-11,4,4,0,0,0,0,0,0,0,1,.381,.381,.429,.810
6,2021-04-12,1,1,0,0,0,0,0,0,0,0,.364,.364,.409,.773
7,2021-04-14,5,4,1,1,0,0,1,2,1,0,.346,.370,.500,.870
8,2021-04-15,1,1,0,0,0,0,0,0,0,0,.333,.357,.481,.839
9,2021-04-16,1,1,0,0,0,0,0,0,0,0,.321,.345,.464,.809
10,2021-04-17,1,1,1,1,0,0,1,1,0,0,.345,.367,.586,.953
11,2021-04-18,4,4,0,0,0,0,0,0,0,3,.303,.324,.515,.839
12,2021-04-25,1,1,0,0,0,0,0,0,0,1,.294,.314,.500,.814
13,2021-04-27,4,3,1,1,0,0,1,2,1,0,.297,.333,.568,.901
14,2021-04-28,5,5,0,3,0,0,0,2,0,1,.333,.364,.571,.935
15,April,44,42,5,14,1,0,3,7,2,10,.333,.364,.571,.935
16,2021-05-01,1,1,0,0,0,0,0,0,0,1,.326,.356,.558,.914
17,2021-05-02,4,4,1,1,0,0,1,3,0,2,.319,.347,.596,.943
18,2021-05-05,4,3,0,0,0,0,0,0,1,1,.300,.340,.560,.900
19,2021-05-06,1,1,0,1,1,0,0,0,0,0,.314,.352,.588,.940
20,2021-05-08,5,5,0,1,0,0,0,0,0,2,.304,.339,.554,.893
21,2021-05-11,2,2,0,1,1,0,0,0,0,0,.310,.344,.569,.913
22,2021-05-12,5,5,1,1,1,0,0,0,0,1,.302,.333,.556,.889
23,2021-05-15,1,1,0,0,0,0,0,0,0,0,.297,.328,.547,.875
24,2021-05-16,4,4,1,0,0,0,0,0,0,1,.279,.310,.515,.825
25,2021-05-18,5,4,0,2,0,0,0,1,1,2,.292,.329,.514,.843
26,2021-05-21,1,1,1,1,0,0,0,0,0,0,.301,.338,.521,.858
27,2021-05-22,5,5,3,3,0,0,1,3,0,1,.321,.354,.564,.918
28,2021-05-23,1,1,0,0,0,0,0,0,0,0,.316,.349,.557,.906
29,2021-05-25,1,1,0,0,0,0,0,0,0,0,.313,.345,.550,.895
30,2021-05-29,4,4,0,2,2,0,0,1,0,1,.321,.352,.571,.924
31,2021-05-30,1,1,0,0,0,0,0,0,0,0,.318,.348,.565,.913
32,2021-05-31,1,1,0,0,0,0,0,0,0,1,.314,.344,.558,.903
