,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2019-08-01,4,3,0,0,0,0,0,1,0,0,.000,.000,.000,.000
1,2019-08-03,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000
2,2019-08-04,4,4,1,3,0,0,1,1,0,1,.375,.333,.750,1.083
3,2019-08-05,5,4,0,1,0,0,0,3,0,0,.333,.286,.583,.869
4,2019-08-06,4,3,1,1,1,0,0,0,1,1,.333,.333,.600,.933
5,2019-08-07,5,5,0,1,1,0,0,0,0,1,.300,.304,.550,.854
6,2019-08-09,4,4,0,0,0,0,0,0,0,3,.250,.259,.458,.718
7,2019-08-10,4,3,2,3,0,0,0,0,1,0,.333,.355,.519,.873
8,2019-08-11,3,3,0,0,0,0,0,0,0,1,.300,.324,.467,.790
9,2019-08-13,1,1,0,0,0,0,0,0,0,0,.290,.314,.452,.766
10,2019-08-14,5,4,2,2,0,0,1,3,1,1,.314,.350,.543,.893
11,2019-08-16,1,1,0,0,0,0,0,0,0,1,.306,.341,.528,.869
12,2019-08-17,8,7,2,1,0,0,1,2,1,4,.279,.327,.535,.861
13,2019-08-18,6,5,0,0,0,0,0,0,0,0,.250,.309,.479,.788
14,2019-08-19,4,4,0,0,0,0,0,0,0,0,.231,.288,.442,.730
15,2019-08-20,1,1,0,0,0,0,0,0,0,0,.226,.283,.434,.717
16,2019-08-23,1,0,0,0,0,0,0,0,1,0,.226,.295,.434,.729
17,2019-08-24,4,3,1,1,0,0,1,1,0,1,.232,.308,.482,.790
18,2019-08-25,1,1,0,0,0,0,0,0,0,0,.228,.303,.474,.777
19,2019-08-26,2,2,0,1,0,0,0,0,0,1,.237,.309,.475,.783
20,2019-08-27,3,3,0,0,0,0,0,0,0,2,.226,.296,.452,.747
21,2019-08-28,4,4,1,2,1,0,0,0,0,1,.242,.307,.470,.776
22,2019-08-30,1,1,0,0,0,0,0,0,0,0,.239,.303,.463,.765
23,2019-08-31,4,4,0,0,0,0,0,0,0,1,.225,.288,.437,.724
24,August,80,71,10,16,3,0,4,11,5,20,.225,.288,.437,.724
25,2019-09-01,5,4,1,1,0,0,0,0,1,3,.227,.294,.427,.721
26,2019-09-02,5,4,0,1,0,0,0,0,1,3,.228,.300,.418,.718
27,2019-09-03,4,4,1,1,0,0,0,0,0,1,.229,.298,.410,.708
28,2019-09-05,1,1,0,0,0,0,0,0,0,1,.226,.295,.405,.700
29,2019-09-06,1,1,0,0,0,0,0,0,0,0,.224,.292,.400,.692
30,2019-09-07,5,5,0,1,0,0,0,0,0,1,.222,.287,.389,.676
31,2019-09-08,1,0,0,0,0,0,0,0,1,0,.222,.294,.389,.683
32,2019-09-09,6,6,2,5,1,1,0,2,0,0,.260,.324,.448,.772
33,2019-09-10,3,3,0,1,1,0,0,0,0,0,.263,.324,.455,.779
34,2019-09-11,5,5,1,1,0,0,1,1,0,2,.260,.319,.471,.790
35,2019-09-12,1,1,0,0,0,0,0,0,0,0,.257,.316,.467,.783
36,2019-09-13,4,2,0,1,0,0,0,0,2,0,.262,.331,.467,.798
37,2019-09-14,5,4,2,2,0,0,0,0,1,2,.270,.341,.468,.810
38,2019-09-15,5,4,0,0,0,0,0,0,0,1,.261,.336,.452,.788
39,2019-09-16,4,4,0,0,0,0,0,0,0,2,.252,.326,.437,.763
40,2019-09-17,4,3,0,0,0,0,0,1,0,2,.246,.317,.426,.743
41,2019-09-18,4,3,0,0,0,0,0,0,1,3,.240,.315,.416,.731
42,2019-09-19,1,1,1,1,1,0,0,1,0,0,.246,.319,.429,.748
43,2019-09-20,2,1,1,1,0,1,0,3,1,0,.252,.329,.449,.778
44,2019-09-21,5,4,2,3,0,0,1,3,1,0,.267,.344,.481,.825
45,2019-09-22,4,2,0,0,0,0,0,0,2,0,.263,.348,.474,.822
46,2019-09-24,5,4,1,0,0,0,0,0,1,3,.255,.344,.460,.804
47,2019-09-25,5,3,0,0,0,0,0,2,1,0,.250,.345,.450,.796
48,2019-09-26,4,4,0,0,0,0,0,0,0,0,.243,.337,.438,.775
49,2019-09-27,5,5,1,1,0,0,0,0,0,1,.242,.333,.430,.763
50,2019-09-28,5,5,0,0,0,0,0,0,0,3,.234,.324,.416,.740
51,2019-09-29,4,2,1,0,0,0,0,0,2,0,.231,.328,.410,.738
52,September,103,85,14,20,3,2,2,13,15,28,.235,.359,.388,.748
