,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2019-04-16,3,3,0,1,0,0,0,1,0,1,.333,.333,.333,.667
1,2019-04-17,3,2,0,0,0,0,0,0,1,1,.200,.333,.200,.533
2,2019-04-20,4,3,1,1,0,0,0,0,1,1,.250,.400,.250,.650
3,2019-04-21,1,1,0,0,0,0,0,0,0,1,.222,.364,.222,.586
4,2019-04-23,1,1,0,0,0,0,0,0,0,0,.200,.333,.200,.533
5,2019-04-24,2,1,0,0,0,0,0,0,1,0,.182,.357,.182,.539
6,2019-04-27,4,3,0,1,0,0,0,1,0,2,.214,.353,.214,.567
7,2019-04-30,1,0,0,0,0,0,0,1,0,0,.214,.333,.214,.548
8,April,19,14,1,3,0,0,0,3,3,6,.214,.333,.214,.548
9,2019-05-05,1,1,0,0,0,0,0,0,0,1,.200,.316,.200,.516
10,2019-05-07,3,2,0,0,0,0,0,0,1,0,.176,.318,.176,.495
11,2019-05-11,4,3,0,2,0,0,0,0,0,0,.250,.360,.250,.610
12,2019-05-12,4,1,1,0,0,0,0,0,3,0,.238,.414,.238,.652
13,2019-05-17,1,1,0,0,0,0,0,0,0,1,.227,.400,.227,.627
14,2019-05-19,1,1,0,1,1,0,0,2,0,0,.261,.419,.304,.724
15,2019-05-22,4,2,0,0,0,0,0,0,2,1,.240,.429,.280,.709
16,2019-05-23,1,1,1,0,0,0,0,0,0,0,.231,.417,.269,.686
17,2019-05-24,1,1,0,0,0,0,0,0,0,1,.222,.405,.259,.665
18,2019-05-26,4,3,1,0,0,0,0,0,1,1,.200,.390,.233,.624
19,2019-05-27,4,4,0,2,1,0,0,1,0,0,.235,.400,.294,.694
20,2019-05-28,4,3,1,1,0,0,0,0,0,1,.243,.408,.297,.706
21,2019-05-31,4,4,0,1,0,0,0,0,0,1,.244,.396,.293,.689
22,May,36,27,4,7,2,0,0,3,7,7,.259,.429,.333,.762
23,2019-06-02,0,0,0,0,0,0,0,0,0,0,.244,.396,.293,.689
24,2019-06-09,3,3,1,1,0,0,1,2,0,1,.250,.393,.364,.756
25,2019-06-11,4,3,1,0,0,0,0,0,1,1,.234,.383,.340,.724
26,2019-06-12,4,4,0,1,0,0,0,1,0,1,.235,.375,.333,.708
27,2019-06-14,0,0,0,0,0,0,0,0,0,0,.235,.375,.333,.708
28,2019-06-16,0,0,0,0,0,0,0,0,0,0,.235,.375,.333,.708
29,2019-06-18,5,5,0,2,1,0,0,0,0,2,.250,.377,.357,.734
30,2019-06-20,1,1,0,0,0,0,0,0,0,1,.246,.371,.351,.722
31,2019-06-22,3,3,1,2,0,0,0,0,0,1,.267,.384,.367,.750
32,2019-06-24,3,2,0,0,0,0,0,0,0,2,.258,.373,.355,.728
33,2019-06-25,4,4,1,2,0,0,1,1,0,1,.273,.380,.409,.789
34,2019-06-28,0,0,0,0,0,0,0,0,0,0,.273,.380,.409,.789
35,2019-06-29,3,3,0,0,0,0,0,0,0,1,.261,.366,.391,.757
36,June,30,28,4,8,1,0,2,4,1,11,.286,.310,.536,.846
37,2019-07-04,1,1,1,1,1,0,0,0,0,0,.271,.373,.414,.788
38,2019-07-07,0,0,0,0,0,0,0,0,0,0,.271,.373,.414,.788
39,2019-07-15,4,4,2,2,0,0,1,2,0,1,.284,.379,.459,.839
40,2019-07-17,4,3,1,2,0,0,0,1,1,1,.299,.396,.468,.863
41,2019-07-21,4,3,0,0,0,0,0,0,0,0,.288,.383,.450,.833
42,2019-07-23,4,4,0,0,0,0,0,0,0,2,.274,.367,.429,.796
43,2019-07-25,3,2,0,0,0,0,0,0,0,0,.267,.360,.419,.779
44,2019-07-26,5,3,1,1,0,0,0,2,1,0,.270,.362,.416,.778
45,2019-07-27,5,4,1,0,0,0,0,0,0,2,.258,.355,.398,.752
46,2019-07-28,4,4,0,1,0,0,0,0,0,1,.258,.351,.392,.743
47,July,34,28,6,7,1,0,1,5,2,7,.250,.313,.393,.705
48,2019-08-07,3,3,0,1,0,0,0,0,0,0,.260,.350,.390,.740
49,2019-08-13,1,1,0,0,0,0,0,0,0,0,.257,.347,.386,.734
50,2019-08-14,4,3,0,1,0,0,0,0,0,2,.260,.352,.385,.737
51,2019-08-15,1,1,0,0,0,0,0,0,0,0,.257,.350,.381,.730
52,2019-08-18,4,4,3,3,2,0,1,3,0,1,.275,.362,.440,.803
53,2019-08-22,1,1,0,0,0,0,0,0,0,1,.273,.359,.436,.796
54,2019-08-24,4,3,1,2,0,0,0,1,1,0,.283,.371,.442,.814
55,2019-08-25,1,1,0,0,0,0,0,0,0,1,.281,.368,.439,.807
56,2019-08-27,5,4,1,1,0,0,0,1,0,0,.280,.362,.432,.794
57,2019-08-29,4,4,1,1,0,0,0,0,0,2,.279,.359,.426,.785
58,2019-08-31,1,0,1,0,0,0,0,0,1,0,.279,.364,.426,.790
59,August,29,25,7,9,2,0,1,5,2,7,.360,.414,.560,.974
60,2019-09-01,4,3,1,3,0,0,0,0,1,0,.296,.381,.440,.821
61,2019-09-02,5,3,1,1,1,0,0,1,1,1,.297,.382,.445,.827
62,2019-09-03,4,3,1,0,0,0,0,0,1,2,.290,.378,.435,.813
63,2019-09-05,3,2,0,0,0,0,0,0,1,2,.286,.377,.429,.806
64,2019-09-06,1,0,1,0,0,0,0,0,0,0,.286,.381,.429,.810
65,2019-09-07,3,3,0,0,0,0,0,0,0,1,.279,.374,.419,.793
66,2019-09-10,1,1,0,0,0,0,0,0,0,0,.277,.372,.416,.788
67,2019-09-14,2,2,0,0,0,0,0,0,0,2,.273,.367,.410,.778
68,2019-09-14,4,3,0,0,0,0,0,0,1,2,.268,.365,.401,.766
69,2019-09-15,1,1,0,1,0,0,0,1,0,0,.273,.368,.406,.774
70,2019-09-17,4,3,1,1,0,0,0,0,1,2,.274,.371,.404,.776
71,2019-09-18,4,3,0,1,0,0,0,0,0,2,.275,.371,.403,.774
72,2019-09-19,4,3,0,1,0,0,0,0,1,1,.276,.374,.401,.775
73,2019-09-22,4,4,0,0,0,0,0,1,0,1,.269,.366,.391,.757
74,2019-09-24,5,5,0,2,0,0,0,0,0,2,.273,.366,.391,.758
75,2019-09-25,2,2,0,1,0,0,0,1,0,0,.276,.368,.393,.760
76,2019-09-26,3,3,0,0,0,0,0,0,0,1,.271,.362,.386,.748
77,2019-09-27,3,3,0,1,1,0,0,0,0,0,.272,.362,.391,.752
78,2019-09-28,4,4,0,2,0,0,0,0,0,2,.277,.365,.393,.758
79,2019-09-29,4,4,0,1,0,0,0,0,0,2,.277,.362,.390,.752
80,September,65,55,5,15,2,0,0,4,7,23,.273,.359,.309,.668
