PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-09-02,5,5,3,2,1,0,0,0,0,0,0.4,0.4,0.6,1.0
2019-09-03,4,4,0,1,0,0,0,0,0,0,0.333,0.333,0.444,0.778
2019-09-04,4,4,0,0,0,0,0,0,0,3,0.231,0.231,0.308,0.538
2019-09-06,3,2,0,0,0,0,0,0,1,0,0.2,0.25,0.267,0.517
2019-09-07,4,3,0,0,0,0,0,0,1,0,0.167,0.25,0.222,0.472
2019-09-08,3,2,0,0,0,0,0,0,1,1,0.15,0.261,0.2,0.461
2019-09-10,4,4,1,3,1,0,1,1,0,1,0.25,0.333,0.458,0.792
2019-09-11,1,1,0,0,0,0,0,0,0,0,0.24,0.321,0.44,0.761
2019-09-12,4,4,0,1,0,0,0,1,0,1,0.241,0.313,0.414,0.726
2019-09-13,4,4,2,2,0,0,1,3,0,0,0.273,0.333,0.515,0.848
2019-09-14,3,3,0,0,0,0,0,0,0,3,0.25,0.308,0.472,0.78
2019-09-15,4,4,0,2,1,0,0,0,0,0,0.275,0.326,0.5,0.826
2019-09-17,2,1,1,1,0,0,0,1,1,0,0.293,0.356,0.512,0.868
2019-09-18,4,4,0,0,0,0,0,0,0,2,0.267,0.327,0.467,0.793
2019-09-20,5,4,2,2,0,0,0,1,1,1,0.286,0.352,0.469,0.821
2019-09-21,3,3,0,0,0,0,0,0,0,2,0.269,0.333,0.442,0.776
2019-09-22,4,3,1,1,0,0,0,0,1,1,0.273,0.344,0.436,0.781
2019-09-24,4,4,0,0,0,0,0,0,0,2,0.254,0.323,0.407,0.73
2019-09-25,4,4,0,0,0,0,0,0,0,2,0.238,0.304,0.381,0.685
2019-09-26,1,1,0,0,0,0,0,0,0,1,0.234,0.3,0.375,0.675
2019-09-27,4,4,1,1,0,1,0,1,0,2,0.235,0.297,0.397,0.694
2019-09-28,3,3,1,1,1,0,0,0,0,1,0.239,0.299,0.408,0.707
2019-09-29,5,4,0,1,0,0,0,1,1,1,0.24,0.305,0.4,0.705
2020-08-27,3,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2020-08-29,4,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2020-08-30,4,4,0,2,1,0,0,0,0,1,0.182,0.182,0.273,0.454
2020-09-01,4,3,0,0,0,0,0,0,1,2,0.143,0.2,0.214,0.414
2020-09-02,3,3,0,0,0,0,0,0,0,1,0.118,0.167,0.176,0.343
2020-09-04,4,3,2,1,0,0,0,0,1,0,0.15,0.227,0.2,0.427
2020-09-05,4,3,1,1,1,0,0,0,1,1,0.174,0.269,0.261,0.53
2020-09-06,5,4,0,0,0,0,0,0,1,0,0.148,0.258,0.222,0.48
2020-09-08,6,5,3,3,0,0,2,5,1,2,0.219,0.324,0.469,0.793
2020-09-09,5,5,0,0,0,0,0,1,0,1,0.189,0.286,0.405,0.691
2020-09-12,4,4,0,0,0,0,0,0,0,3,0.171,0.261,0.366,0.627
2020-09-14,2,2,0,0,0,0,0,0,0,1,0.163,0.25,0.349,0.599
2020-09-16,4,3,0,0,0,0,0,0,1,1,0.152,0.25,0.326,0.576
2020-09-18,5,5,2,2,0,0,1,2,0,1,0.176,0.263,0.392,0.655
2020-09-19,4,4,0,0,0,0,0,0,0,0,0.164,0.246,0.364,0.61
2020-09-20,4,4,0,1,0,0,0,0,0,1,0.169,0.246,0.356,0.602
2020-09-25,2,2,0,1,0,0,0,0,0,0,0.18,0.254,0.361,0.614
2020-09-26,1,1,0,0,0,0,0,0,0,1,0.177,0.25,0.355,0.605
2020-09-27,1,1,0,0,0,0,0,0,0,0,0.175,0.246,0.349,0.596
