PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-07-07,5,4,1,1,0,0,0,1,1,3,0.25,0.4,0.25,0.65
2018-07-08,3,3,0,0,0,0,0,0,0,0,0.143,0.25,0.143,0.393
2018-07-09,3,3,0,0,0,0,0,0,0,0,0.1,0.182,0.1,0.282
2018-07-10,5,4,3,2,1,0,0,0,0,1,0.214,0.313,0.286,0.598
2018-07-11,4,4,0,1,0,0,0,0,0,0,0.222,0.3,0.278,0.578
2018-07-12,1,1,0,0,0,0,0,0,0,0,0.211,0.286,0.263,0.549
2018-07-13,4,4,0,0,0,0,0,0,0,1,0.174,0.24,0.217,0.457
2018-07-14,4,3,1,0,0,0,0,0,1,0,0.154,0.241,0.192,0.434
2018-07-15,1,1,0,0,0,0,0,0,0,1,0.148,0.233,0.185,0.418
2018-07-20,4,4,0,0,0,0,0,0,0,1,0.129,0.206,0.161,0.367
2018-07-21,4,4,1,1,0,0,0,0,0,1,0.143,0.211,0.171,0.382
2018-07-22,1,1,0,0,0,0,0,0,0,0,0.139,0.205,0.167,0.372
2018-07-24,1,1,1,1,0,1,0,2,0,0,0.162,0.225,0.243,0.468
2018-07-25,3,2,0,0,0,0,0,0,1,1,0.154,0.233,0.231,0.463
2018-07-28,3,3,0,0,0,0,0,0,0,1,0.143,0.217,0.214,0.432
2018-07-31,4,3,1,1,0,0,0,0,1,0,0.156,0.24,0.222,0.462
2018-08-12,4,3,1,0,0,0,0,0,0,1,0.146,0.241,0.208,0.449
2018-08-14,3,2,0,0,0,0,0,0,1,0,0.14,0.246,0.2,0.446
2018-08-15,1,1,0,1,0,0,0,0,0,0,0.157,0.259,0.216,0.474
2018-08-18,1,1,0,0,0,0,0,0,0,0,0.154,0.254,0.212,0.466
2018-09-18,1,1,0,0,0,0,0,1,0,0,0.151,0.25,0.208,0.458
2018-09-19,1,1,0,0,0,0,0,0,0,0,0.148,0.246,0.204,0.45
