PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,3,1,1,1,0,0,1,1,0,0.333,0.5,0.667,1.167
2018-03-30,3,3,0,0,0,0,0,0,0,2,0.167,0.286,0.333,0.619
2018-03-31,5,4,2,2,0,0,0,1,0,1,0.3,0.333,0.4,0.733
2018-04-01,4,4,0,1,0,0,0,0,0,0,0.286,0.313,0.357,0.67
2018-04-02,3,3,0,0,0,0,0,0,0,2,0.235,0.263,0.294,0.557
2018-04-05,1,1,1,1,0,0,1,2,0,0,0.278,0.3,0.5,0.8
2018-04-06,4,4,0,0,0,0,0,0,0,0,0.227,0.25,0.409,0.659
2018-04-07,4,2,1,0,0,0,0,0,2,0,0.208,0.286,0.375,0.661
2018-04-08,4,3,1,1,0,0,0,0,1,0,0.222,0.313,0.37,0.683
2018-04-10,4,4,0,1,0,0,0,2,0,0,0.226,0.306,0.355,0.66
2018-04-11,5,5,1,1,0,0,0,1,0,0,0.222,0.293,0.333,0.626
2018-04-12,4,4,0,1,0,0,0,0,0,0,0.225,0.289,0.325,0.614
2018-04-13,3,2,0,0,0,0,0,0,1,0,0.214,0.292,0.31,0.601
2018-04-14,5,3,2,0,0,0,0,0,1,2,0.2,0.302,0.289,0.591
2018-04-17,4,4,0,1,0,0,0,1,0,0,0.204,0.298,0.286,0.584
2018-04-19,4,4,2,2,0,0,1,2,0,0,0.226,0.311,0.358,0.67
2018-04-20,5,4,1,2,0,1,0,2,1,0,0.246,0.333,0.404,0.737
2018-04-22,5,4,1,2,0,0,0,2,1,1,0.262,0.352,0.41,0.762
2018-04-24,4,4,1,2,1,0,0,0,0,0,0.277,0.36,0.431,0.791
2018-04-25,4,4,0,0,0,0,0,0,0,1,0.261,0.342,0.406,0.748
2018-04-26,3,3,0,0,0,0,0,0,0,1,0.25,0.329,0.389,0.718
2018-04-27,3,1,0,0,0,0,0,0,1,0,0.247,0.333,0.384,0.717
2018-04-28,3,2,1,1,1,0,0,0,1,0,0.253,0.345,0.4,0.745
2018-04-29,3,2,0,0,0,0,0,0,1,1,0.247,0.344,0.39,0.734
2018-05-01,3,3,0,0,0,0,0,0,0,1,0.238,0.333,0.375,0.708
2018-05-02,3,3,0,0,0,0,0,0,0,3,0.229,0.323,0.361,0.684
2018-05-04,4,4,0,0,0,0,0,0,0,0,0.218,0.31,0.345,0.655
2018-05-05,5,4,1,2,0,0,0,0,1,0,0.231,0.324,0.352,0.676
2018-05-06,6,6,0,1,0,0,0,0,0,0,0.227,0.315,0.34,0.656
2018-05-18,1,1,0,0,0,0,0,0,0,0,0.224,0.313,0.337,0.649
2018-05-19,5,4,1,2,0,1,0,4,0,0,0.235,0.316,0.363,0.679
2018-05-20,4,4,0,0,0,0,0,0,0,0,0.226,0.306,0.349,0.655
2018-05-23,3,2,0,0,0,0,0,0,1,0,0.222,0.306,0.343,0.649
2018-05-25,1,1,0,0,0,0,0,0,0,0,0.22,0.304,0.339,0.643
2018-05-26,4,3,0,1,0,0,0,1,1,0,0.223,0.31,0.339,0.649
2018-05-27,4,4,1,1,0,1,0,0,0,1,0.224,0.308,0.353,0.662
2018-05-28,1,1,0,0,0,0,0,0,0,0,0.222,0.306,0.35,0.656
2018-05-29,5,5,1,3,1,0,0,1,0,0,0.238,0.317,0.369,0.685
2018-05-30,4,3,0,3,0,0,0,0,1,0,0.256,0.336,0.384,0.72
2018-05-31,5,5,0,2,0,0,0,1,0,0,0.262,0.338,0.385,0.722
2018-06-01,5,5,0,0,0,0,0,0,0,2,0.252,0.327,0.37,0.697
2018-06-02,5,5,1,4,1,0,0,0,0,0,0.271,0.342,0.393,0.735
2018-06-03,4,4,0,0,0,0,0,0,0,0,0.264,0.333,0.382,0.715
2018-06-05,4,4,0,1,0,0,0,0,0,0,0.264,0.331,0.378,0.71
2018-06-06,5,5,1,1,0,0,1,4,0,1,0.261,0.327,0.392,0.72
2018-06-08,4,4,1,2,1,0,0,0,0,0,0.268,0.331,0.401,0.733
2018-06-09,4,4,1,1,1,0,0,0,0,0,0.267,0.33,0.404,0.733
2018-06-10,4,4,1,2,1,0,0,0,0,1,0.273,0.333,0.412,0.746
2018-06-11,6,6,0,3,1,0,0,3,0,1,0.281,0.339,0.421,0.76
2018-06-12,4,3,0,0,0,0,0,0,1,0,0.276,0.337,0.414,0.751
2018-06-13,4,3,0,0,0,0,0,0,1,2,0.271,0.335,0.407,0.742
2018-06-16,5,5,1,1,0,0,1,2,0,0,0.269,0.332,0.418,0.749
2018-06-17,4,3,0,0,0,0,0,0,1,1,0.265,0.33,0.411,0.741
2018-06-19,5,4,1,1,0,0,0,0,1,0,0.265,0.332,0.407,0.739
2018-06-20,4,4,1,2,1,0,0,0,0,0,0.269,0.335,0.415,0.749
2018-06-21,5,5,1,4,1,0,0,0,0,0,0.283,0.345,0.429,0.775
2018-06-22,4,4,0,0,0,0,0,0,0,1,0.277,0.339,0.421,0.76
2018-06-23,4,4,0,1,0,0,0,0,0,0,0.277,0.338,0.417,0.755
2018-06-24,4,4,1,1,1,0,0,2,0,1,0.276,0.336,0.419,0.755
2018-06-25,4,4,0,0,0,0,0,0,0,0,0.271,0.331,0.411,0.742
2018-06-26,6,5,1,1,0,0,0,0,1,2,0.269,0.331,0.406,0.737
2018-06-27,4,3,1,2,1,0,0,0,1,1,0.275,0.337,0.414,0.752
2018-06-28,2,2,2,1,1,0,0,1,0,0,0.277,0.339,0.42,0.758
2018-06-29,5,4,3,2,0,0,1,2,0,0,0.281,0.341,0.434,0.776
2018-06-30,6,6,2,4,0,0,0,2,0,0,0.291,0.349,0.44,0.789
2018-07-01,5,5,0,0,0,0,0,0,0,1,0.285,0.342,0.431,0.773
2018-07-03,4,4,2,2,1,0,0,1,0,0,0.288,0.345,0.436,0.781
2018-07-04,1,1,0,0,0,0,0,0,0,0,0.287,0.343,0.434,0.778
2018-07-06,5,5,0,0,0,0,0,0,0,1,0.281,0.337,0.426,0.763
2018-07-07,2,2,0,0,0,0,0,0,0,0,0.279,0.335,0.422,0.757
2018-07-08,5,3,1,1,0,0,0,0,2,1,0.28,0.339,0.421,0.76
2018-07-09,1,0,0,0,0,0,0,0,1,0,0.28,0.342,0.421,0.763
2018-07-10,4,4,0,1,0,0,0,0,0,0,0.279,0.34,0.419,0.759
2018-07-11,7,6,2,3,0,0,1,1,1,1,0.284,0.346,0.432,0.778
2018-07-13,0,0,1,0,0,0,0,0,0,0,0.284,0.346,0.432,0.778
2018-07-14,5,5,2,2,1,0,0,0,0,0,0.286,0.347,0.435,0.782
2018-07-15,5,5,0,1,0,0,0,2,0,1,0.285,0.344,0.431,0.775
2018-07-19,5,5,2,3,0,0,0,2,0,0,0.29,0.349,0.434,0.782
2018-07-20,3,1,0,0,0,0,0,0,2,1,0.289,0.352,0.432,0.784
2018-07-21,5,4,2,1,0,0,0,0,1,0,0.289,0.352,0.43,0.782
2018-07-21,5,5,0,1,0,0,0,0,0,0,0.287,0.35,0.426,0.776
2018-07-22,5,3,1,0,0,0,0,0,2,0,0.284,0.351,0.421,0.772
2018-07-23,2,2,0,1,0,0,0,0,0,0,0.286,0.352,0.422,0.774
2018-07-24,4,4,1,1,0,0,1,1,0,1,0.285,0.35,0.43,0.78
2018-07-25,1,1,0,0,0,0,0,0,0,0,0.284,0.349,0.428,0.778
2018-07-26,4,4,0,0,0,0,0,0,0,1,0.281,0.345,0.422,0.768
2018-07-27,4,4,0,1,0,0,0,0,0,1,0.28,0.344,0.42,0.764
2018-07-28,4,3,1,1,0,0,0,0,1,1,0.281,0.346,0.419,0.765
2018-07-29,5,4,1,0,0,0,0,0,1,0,0.277,0.344,0.414,0.758
2018-07-31,4,4,1,1,0,0,0,0,0,1,0.277,0.343,0.412,0.755
2018-08-01,6,6,1,3,2,0,0,1,0,1,0.281,0.345,0.42,0.765
2018-08-02,4,4,0,1,0,0,0,0,0,2,0.28,0.344,0.418,0.762
2018-08-03,4,4,0,0,0,0,0,0,0,1,0.277,0.341,0.413,0.753
2018-08-04,4,4,0,3,0,0,0,1,0,0,0.283,0.345,0.417,0.762
2018-08-05,1,0,0,0,0,0,0,0,1,0,0.283,0.347,0.417,0.763
2018-08-06,4,3,1,1,0,0,0,0,1,0,0.283,0.348,0.416,0.764
2018-08-07,4,4,1,1,0,0,0,0,0,1,0.283,0.347,0.414,0.761
2018-08-08,3,2,0,0,0,0,0,0,1,1,0.281,0.347,0.412,0.759
2018-08-10,4,4,0,1,0,0,0,2,0,0,0.281,0.346,0.41,0.756
2018-08-11,2,2,0,0,0,0,0,0,0,0,0.279,0.344,0.407,0.752
2018-08-12,4,4,1,1,0,0,0,0,0,1,0.279,0.344,0.406,0.749
2018-08-14,4,3,0,0,0,0,0,0,1,0,0.277,0.343,0.402,0.745
2018-08-15,5,5,1,3,2,0,0,2,0,0,0.281,0.346,0.41,0.756
2018-08-16,4,4,0,2,0,0,0,0,0,1,0.283,0.347,0.411,0.759
