PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-05-25,4,3,1,0,0,0,0,0,0,2,0.0,0.25,0.0,0.25
2019-05-26,4,4,1,3,1,0,0,0,0,1,0.429,0.5,0.571,1.071
2019-05-28,4,4,0,0,0,0,0,0,0,1,0.273,0.333,0.364,0.697
2019-05-29,4,4,0,0,0,0,0,0,0,2,0.2,0.25,0.267,0.517
2019-05-30,4,3,0,1,0,0,0,1,1,1,0.222,0.3,0.278,0.578
2019-05-31,5,4,2,2,0,1,1,2,1,0,0.273,0.36,0.545,0.906
2019-06-01,5,3,2,1,0,0,0,1,1,1,0.28,0.367,0.52,0.887
2019-06-02,5,4,1,1,0,0,0,0,1,1,0.276,0.371,0.483,0.854
2019-06-04,6,6,1,1,0,0,0,1,0,2,0.257,0.341,0.429,0.77
2019-06-05,3,3,0,0,0,0,0,0,0,0,0.237,0.318,0.395,0.713
2019-06-06,4,4,0,1,0,0,0,0,0,2,0.238,0.313,0.381,0.694
2019-06-07,1,1,0,0,0,0,0,0,0,0,0.233,0.306,0.372,0.678
2019-06-08,5,5,0,1,0,0,0,0,0,2,0.229,0.296,0.354,0.65
2019-06-09,4,4,0,1,0,0,0,0,0,1,0.231,0.293,0.346,0.639
2019-06-11,4,3,0,0,0,0,0,0,1,1,0.218,0.29,0.327,0.618
2019-06-12,1,1,0,0,0,0,0,0,0,1,0.214,0.286,0.321,0.607
2019-06-14,1,1,1,1,0,0,1,2,0,0,0.228,0.297,0.386,0.683
2019-06-15,5,4,1,2,0,0,0,0,1,0,0.246,0.319,0.393,0.712
2019-06-16,3,3,0,1,0,0,0,0,0,1,0.25,0.319,0.391,0.71
2019-06-17,0,0,0,0,0,0,0,0,0,0,0.25,0.319,0.391,0.71
2019-06-18,1,1,0,0,0,0,0,0,0,1,0.246,0.315,0.385,0.7
2019-06-19,3,3,1,1,0,0,1,1,0,0,0.25,0.316,0.426,0.742
2019-06-20,4,4,2,2,0,0,1,3,0,2,0.264,0.325,0.472,0.797
2019-06-21,5,5,1,1,0,0,0,0,0,2,0.26,0.318,0.455,0.772
2019-06-22,5,5,1,1,0,0,1,2,0,1,0.256,0.311,0.476,0.787
2019-06-23,4,4,0,0,0,0,0,0,0,2,0.244,0.298,0.453,0.751
2019-06-24,4,4,0,1,1,0,0,0,0,2,0.244,0.296,0.456,0.752
2019-06-25,4,2,0,0,0,0,0,0,2,1,0.239,0.304,0.446,0.75
2019-06-26,4,4,1,1,1,0,0,0,0,0,0.24,0.302,0.448,0.75
2019-06-27,3,3,0,0,0,0,0,0,0,2,0.232,0.294,0.434,0.728
2019-06-28,5,5,1,2,0,0,0,0,0,1,0.24,0.298,0.433,0.731
2019-06-29,3,3,0,1,1,0,0,0,0,0,0.243,0.299,0.439,0.738
2019-06-30,4,4,1,1,1,0,0,2,0,2,0.243,0.298,0.441,0.739
2019-07-02,1,1,0,1,0,0,0,1,0,0,0.25,0.303,0.446,0.75
2019-07-03,2,2,1,0,0,0,0,0,0,1,0.246,0.298,0.439,0.737
2019-07-05,1,1,0,0,0,0,0,0,0,0,0.243,0.296,0.435,0.731
2019-07-06,5,5,1,1,0,0,0,0,0,1,0.242,0.292,0.425,0.717
2019-07-12,1,0,1,0,0,0,0,0,1,0,0.242,0.298,0.425,0.723
2019-07-13,4,3,0,0,0,0,0,1,0,2,0.236,0.289,0.415,0.704
2019-07-14,5,5,0,0,0,0,0,1,0,1,0.227,0.279,0.398,0.677
2019-07-15,6,6,4,4,1,0,1,3,0,0,0.246,0.295,0.44,0.735
2019-07-15,4,4,0,0,0,0,0,0,0,2,0.239,0.287,0.428,0.714
2019-07-16,5,5,2,3,1,0,1,3,0,0,0.252,0.297,0.462,0.758
2019-07-17,5,5,0,2,1,0,0,1,0,1,0.257,0.3,0.466,0.766
2019-07-18,3,3,0,2,0,1,0,0,0,1,0.265,0.307,0.483,0.79
2019-07-19,4,3,0,0,0,0,0,0,0,2,0.26,0.301,0.474,0.775
2019-07-20,4,4,1,1,0,0,1,1,0,0,0.259,0.3,0.487,0.787
2019-07-21,5,4,1,1,0,0,1,1,1,2,0.259,0.303,0.5,0.803
2019-07-22,4,4,0,2,0,0,0,1,0,0,0.265,0.307,0.5,0.807
2019-07-23,5,3,1,0,0,0,0,1,1,1,0.26,0.304,0.491,0.796
2019-07-24,4,4,0,0,0,0,0,0,0,0,0.254,0.298,0.48,0.778
2019-07-26,2,1,0,0,0,0,0,0,1,1,0.253,0.3,0.477,0.777
2019-07-27,4,3,1,2,1,0,0,0,1,0,0.26,0.309,0.486,0.795
2019-07-28,5,5,2,4,2,0,0,2,0,0,0.275,0.322,0.505,0.827
2019-07-30,4,4,0,1,0,0,0,0,0,2,0.274,0.32,0.5,0.82
2019-07-31,5,4,1,1,0,0,0,0,1,2,0.274,0.322,0.495,0.817
2019-08-01,5,5,0,2,0,0,0,1,0,2,0.277,0.324,0.492,0.816
2019-08-02,5,4,2,1,0,0,1,2,1,1,0.276,0.326,0.503,0.828
2019-08-03,5,3,1,0,0,0,0,0,1,1,0.272,0.327,0.495,0.822
2019-08-04,3,3,0,0,0,0,0,0,0,0,0.268,0.323,0.488,0.811
2019-08-05,4,4,0,1,0,0,0,0,0,1,0.268,0.322,0.483,0.805
2019-08-06,4,4,0,0,0,0,0,0,0,1,0.263,0.316,0.474,0.79
2019-08-07,3,3,0,1,1,0,0,0,0,0,0.264,0.316,0.477,0.793
2019-08-08,4,4,1,2,1,0,1,3,0,1,0.268,0.32,0.495,0.815
2019-08-09,1,1,0,0,0,0,0,0,0,1,0.267,0.318,0.493,0.811
2019-08-10,4,3,0,0,0,0,0,0,1,0,0.263,0.317,0.487,0.804
2019-08-11,5,5,2,2,1,0,1,1,0,0,0.266,0.319,0.502,0.821
2019-08-14,4,3,1,1,0,0,1,3,1,0,0.267,0.322,0.513,0.834
2019-08-15,1,1,0,0,0,0,0,0,0,1,0.266,0.32,0.511,0.831
2019-08-16,6,6,3,3,0,0,3,4,0,1,0.272,0.324,0.548,0.872
2019-08-17,6,6,0,3,0,0,0,0,0,1,0.278,0.328,0.547,0.875
2019-08-18,5,5,1,1,0,1,0,0,0,1,0.276,0.326,0.548,0.874
2019-08-20,4,4,0,1,0,0,0,0,0,1,0.276,0.325,0.543,0.868
2019-08-21,5,5,1,3,1,0,1,2,0,2,0.282,0.33,0.56,0.89
2019-08-22,4,4,0,0,0,0,0,0,0,3,0.278,0.325,0.551,0.876
