PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,4,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25
2018-03-30,4,3,2,2,1,1,0,0,1,0,0.333,0.5,0.833,1.333
2018-03-31,4,4,0,1,1,0,0,0,0,0,0.3,0.417,0.7,1.117
2018-04-01,4,4,1,1,1,0,0,1,0,1,0.286,0.375,0.643,1.018
2018-04-03,5,4,3,4,1,0,2,8,1,0,0.444,0.524,1.111,1.635
2018-04-04,4,4,0,0,0,0,0,0,0,1,0.364,0.44,0.909,1.349
2018-04-05,4,1,1,1,1,0,0,0,2,0,0.391,0.517,0.957,1.474
2018-04-06,6,5,1,2,0,0,1,1,1,0,0.393,0.514,0.964,1.479
2018-04-07,4,2,2,0,0,0,0,0,2,1,0.367,0.513,0.9,1.413
2018-04-08,3,2,0,1,1,0,0,0,1,0,0.375,0.524,0.906,1.43
2018-04-10,4,4,0,2,0,0,0,0,0,0,0.389,0.522,0.861,1.383
2018-04-11,5,3,0,0,0,0,0,2,0,0,0.359,0.471,0.795,1.265
2018-04-12,4,3,1,0,0,0,0,0,1,0,0.333,0.455,0.738,1.193
2018-04-13,5,3,0,0,0,0,0,1,1,0,0.311,0.433,0.689,1.122
2018-04-16,5,4,3,2,0,0,2,3,1,1,0.327,0.446,0.796,1.242
2018-04-17,4,2,0,1,1,0,0,0,2,0,0.333,0.464,0.804,1.268
2018-04-19,4,4,0,1,0,0,0,1,0,0,0.327,0.452,0.764,1.216
2018-04-20,4,4,1,1,0,0,0,0,0,1,0.322,0.442,0.729,1.17
2018-04-21,5,4,1,2,0,0,0,1,1,1,0.333,0.451,0.714,1.166
2018-04-22,4,3,1,1,0,0,1,2,0,1,0.333,0.442,0.742,1.184
2018-04-23,5,5,1,1,0,0,1,4,0,1,0.324,0.429,0.746,1.175
2018-04-24,4,4,1,3,0,0,1,3,0,1,0.347,0.442,0.787,1.229
2018-04-25,5,3,1,3,0,0,1,2,2,0,0.372,0.47,0.833,1.303
2018-04-26,4,4,1,0,0,0,0,0,0,1,0.354,0.452,0.793,1.245
2018-04-27,5,5,2,3,1,0,1,1,0,1,0.368,0.459,0.828,1.286
2018-04-28,4,3,1,0,0,0,0,0,1,1,0.356,0.451,0.8,1.251
2018-04-29,4,4,0,0,0,0,0,0,0,1,0.34,0.436,0.766,1.202
