PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-01,4,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25
2018-04-03,4,4,0,0,0,0,0,0,0,2,0.0,0.125,0.0,0.125
2018-04-07,3,2,0,0,0,0,0,0,1,1,0.0,0.182,0.0,0.182
2018-04-10,3,2,1,2,0,0,1,1,1,0,0.182,0.357,0.455,0.812
2018-04-12,4,4,1,1,0,0,0,0,0,1,0.2,0.333,0.4,0.733
2018-04-18,4,4,0,1,0,0,0,0,0,1,0.211,0.318,0.368,0.687
2018-04-20,4,4,0,0,0,0,0,0,0,4,0.174,0.269,0.304,0.574
2018-04-24,4,3,0,0,0,0,0,0,1,3,0.154,0.267,0.269,0.536
2018-04-28,4,3,0,0,0,0,0,0,1,1,0.138,0.265,0.241,0.506
2018-04-30,4,4,0,0,0,0,0,0,0,3,0.121,0.237,0.212,0.449
2018-05-02,4,3,0,0,0,0,0,0,1,1,0.111,0.238,0.194,0.432
2018-05-03,5,4,1,1,0,0,0,1,1,2,0.125,0.255,0.2,0.455
2018-05-05,3,3,0,0,0,0,0,0,0,2,0.116,0.24,0.186,0.426
2018-05-09,4,4,1,1,0,1,0,0,0,1,0.128,0.241,0.234,0.475
2018-05-11,4,2,1,0,0,0,0,0,2,1,0.122,0.259,0.224,0.483
2018-05-16,4,4,0,1,0,0,0,1,0,1,0.132,0.258,0.226,0.484
2018-05-22,5,4,0,0,0,0,0,1,0,2,0.123,0.239,0.211,0.449
2018-05-24,4,4,1,1,0,0,0,0,0,1,0.131,0.239,0.213,0.453
2018-05-27,3,3,0,0,0,0,0,0,0,2,0.125,0.23,0.203,0.433
2018-05-29,4,4,1,2,1,0,0,0,0,1,0.147,0.244,0.235,0.479
2018-05-30,1,1,0,0,0,0,0,0,0,0,0.145,0.241,0.232,0.472
2018-06-02,3,3,0,0,0,0,0,0,0,2,0.139,0.232,0.222,0.454
2018-06-08,3,3,0,0,0,0,0,0,0,1,0.133,0.224,0.213,0.437
2018-06-10,3,2,1,0,0,0,0,0,0,1,0.13,0.227,0.208,0.435
2018-06-13,4,4,0,1,0,0,0,0,0,1,0.136,0.228,0.21,0.438
2018-06-18,4,3,0,2,2,0,0,2,1,1,0.155,0.25,0.25,0.5
2018-06-23,3,3,0,0,0,0,0,0,0,0,0.149,0.242,0.241,0.484
2018-06-27,4,3,0,0,0,0,0,0,0,2,0.144,0.235,0.233,0.469
2018-06-29,2,2,0,0,0,0,0,0,0,1,0.141,0.231,0.228,0.459
2018-07-01,1,1,0,0,0,0,0,0,0,0,0.14,0.229,0.226,0.454
2018-07-04,4,3,0,1,0,0,0,0,0,1,0.146,0.231,0.229,0.461
2018-07-08,4,3,0,0,0,0,0,0,1,2,0.141,0.232,0.222,0.454
2018-07-10,4,4,0,1,0,0,0,1,0,2,0.146,0.233,0.223,0.456
2018-07-11,2,2,1,1,0,0,0,0,0,1,0.152,0.237,0.229,0.466
2018-07-15,3,3,0,0,0,0,0,0,0,1,0.148,0.231,0.222,0.454
2018-07-20,2,2,0,0,0,0,0,0,0,2,0.145,0.228,0.218,0.446
2018-07-21,1,1,0,1,0,0,0,0,0,0,0.153,0.234,0.225,0.459
2018-07-24,1,1,0,0,0,0,0,0,0,0,0.152,0.232,0.223,0.455
2018-07-25,3,3,0,0,0,0,0,0,0,2,0.148,0.227,0.217,0.444
