PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-08-12,4,4,2,2,0,0,0,1,0,1,0.5,0.5,0.5,1.0
2018-08-13,1,1,1,1,0,0,0,0,0,0,0.6,0.6,0.6,1.2
2018-08-14,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2018-08-15,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2018-08-16,1,0,0,0,0,0,0,0,1,0,0.5,0.571,0.5,1.071
2018-08-17,1,1,0,0,0,0,0,0,0,1,0.429,0.5,0.429,0.929
2018-08-18,1,1,0,0,0,0,0,0,0,0,0.375,0.444,0.375,0.819
2018-08-19,1,1,1,1,0,0,1,1,0,0,0.444,0.5,0.778,1.278
2018-08-20,4,3,0,0,0,0,0,1,1,0,0.333,0.429,0.583,1.012
2018-08-28,0,0,0,0,0,0,0,0,0,0,0.333,0.429,0.583,1.012
2018-08-29,1,1,0,0,0,0,0,0,0,1,0.308,0.4,0.538,0.938
2018-08-30,0,0,0,0,0,0,0,0,0,0,0.308,0.4,0.538,0.938
2018-08-31,2,2,1,1,0,0,1,1,0,0,0.333,0.412,0.733,1.145
2018-09-02,5,3,1,0,0,0,0,0,2,1,0.278,0.409,0.611,1.02
2018-09-03,2,1,0,0,0,0,0,0,0,0,0.263,0.417,0.579,0.996
2018-09-04,5,5,1,1,0,0,1,1,0,3,0.25,0.379,0.625,1.004
2018-09-05,1,0,0,0,0,0,0,0,1,0,0.25,0.4,0.625,1.025
2018-09-07,4,4,0,0,0,0,0,0,0,3,0.214,0.353,0.536,0.889
2018-09-08,3,3,0,0,0,0,0,0,0,1,0.194,0.324,0.484,0.808
2018-09-10,1,1,0,0,0,0,0,0,0,1,0.188,0.316,0.469,0.784
2018-09-12,1,1,0,1,0,0,0,1,0,0,0.212,0.333,0.485,0.818
2018-09-13,1,1,0,0,0,0,0,0,0,0,0.206,0.325,0.471,0.796
2018-09-14,1,1,0,0,0,0,0,0,0,1,0.2,0.317,0.457,0.774
2018-09-15,4,4,1,2,0,0,1,4,0,0,0.231,0.333,0.538,0.872
2018-09-18,1,1,0,0,0,0,0,0,0,1,0.225,0.326,0.525,0.851
2018-09-19,1,1,0,1,0,0,0,0,0,0,0.244,0.34,0.537,0.877
2018-09-21,1,1,0,0,0,0,0,0,0,1,0.238,0.333,0.524,0.857
2018-09-22,1,1,0,0,0,0,0,0,0,1,0.233,0.327,0.512,0.838
2018-09-23,2,1,1,0,0,0,0,0,1,0,0.227,0.333,0.5,0.833
2018-09-25,1,1,1,1,0,0,0,0,0,0,0.244,0.346,0.511,0.857
2018-09-26,1,1,0,0,0,0,0,0,0,1,0.239,0.34,0.5,0.84
2018-09-30,5,4,1,2,1,0,0,0,0,2,0.26,0.362,0.52,0.882
2019-04-09,4,4,1,1,0,0,0,0,0,3,0.25,0.25,0.25,0.5
2019-04-10,4,3,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286
2019-04-12,4,4,0,1,0,0,0,0,0,1,0.182,0.182,0.182,0.364
2019-04-14,3,3,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286
2019-04-17,1,1,0,0,0,0,0,0,0,1,0.133,0.133,0.133,0.267
2019-04-21,4,3,0,0,0,0,0,0,1,2,0.111,0.158,0.111,0.269
2019-04-22,1,1,0,1,1,0,0,1,0,0,0.158,0.2,0.211,0.41
2019-04-24,4,4,0,0,0,0,0,0,0,3,0.13,0.167,0.174,0.341
2019-04-25,3,3,0,1,0,0,0,0,0,1,0.154,0.185,0.192,0.378
