PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,7,6,1,2,1,0,0,2,1,1,0.333,0.429,0.5,0.929
2018-04-01,4,4,0,0,0,0,0,0,0,1,0.2,0.273,0.3,0.573
2018-04-01,5,4,2,3,2,0,1,2,1,1,0.357,0.438,0.786,1.223
2018-04-02,4,3,1,1,0,0,0,1,1,0,0.353,0.45,0.706,1.156
2018-04-03,4,4,0,0,0,0,0,0,0,1,0.286,0.375,0.571,0.946
2018-04-05,1,1,0,1,0,0,0,0,0,0,0.318,0.4,0.591,0.991
2018-04-07,5,4,0,1,0,0,0,3,1,1,0.308,0.4,0.538,0.938
2018-04-08,4,3,0,0,0,0,0,1,0,2,0.276,0.353,0.483,0.836
2018-04-09,4,4,0,0,0,0,0,0,0,1,0.242,0.316,0.424,0.74
2018-04-10,4,4,0,1,0,0,0,0,0,0,0.243,0.31,0.405,0.715
2018-04-11,4,4,0,0,0,0,0,0,0,0,0.22,0.283,0.366,0.648
2018-04-12,4,3,0,1,0,0,0,0,1,1,0.227,0.3,0.364,0.664
2018-04-13,5,5,1,2,0,0,0,0,0,2,0.245,0.309,0.367,0.676
2018-04-17,4,2,0,0,0,0,0,0,2,1,0.235,0.322,0.353,0.675
2018-04-18,4,4,1,2,1,0,1,1,0,1,0.255,0.333,0.436,0.77
2018-04-19,5,5,0,3,1,0,0,0,0,0,0.283,0.353,0.467,0.82
2018-04-20,4,2,0,0,0,0,0,0,2,1,0.274,0.361,0.452,0.813
2018-04-20,1,1,0,1,0,0,0,0,0,0,0.286,0.37,0.46,0.83
2018-04-21,6,4,2,2,0,0,0,3,2,0,0.299,0.392,0.463,0.855
2018-04-22,4,3,1,1,0,0,0,1,1,0,0.3,0.398,0.457,0.855
2018-04-25,6,6,3,4,3,0,0,2,0,1,0.329,0.416,0.513,0.929
2018-04-26,4,4,0,1,0,0,0,0,0,0,0.325,0.409,0.5,0.909
2018-04-27,4,3,0,0,0,0,0,0,1,1,0.313,0.402,0.482,0.884
2018-04-28,5,4,1,3,1,0,1,5,1,0,0.333,0.422,0.54,0.962
2018-04-29,2,2,0,0,0,0,0,0,0,0,0.326,0.413,0.528,0.942
2018-05-03,4,4,0,1,0,0,0,0,0,1,0.323,0.407,0.516,0.924
2018-06-01,4,3,0,1,0,0,0,0,1,0,0.323,0.411,0.51,0.921
2018-06-02,4,3,0,1,0,0,0,0,1,2,0.323,0.414,0.505,0.919
2018-06-03,4,4,1,1,0,0,0,0,0,1,0.32,0.408,0.495,0.904
2018-06-04,4,4,0,1,1,0,0,1,0,2,0.318,0.403,0.495,0.899
2018-06-04,4,4,1,1,1,0,0,0,0,0,0.315,0.398,0.495,0.894
2018-06-05,4,3,0,0,0,0,0,0,1,0,0.307,0.394,0.482,0.876
2018-06-06,4,4,0,2,0,0,0,0,0,1,0.314,0.397,0.483,0.88
2018-06-07,5,3,1,0,0,0,0,0,2,1,0.306,0.397,0.471,0.868
2018-06-08,4,4,0,2,0,0,0,0,0,1,0.312,0.4,0.472,0.872
2018-06-09,6,4,1,1,0,0,0,0,2,0,0.31,0.404,0.465,0.869
2018-06-10,4,4,0,0,0,0,0,0,0,1,0.301,0.394,0.451,0.845
2018-06-12,2,1,0,0,0,0,0,0,1,1,0.299,0.395,0.448,0.843
2019-03-28,4,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-03-29,4,3,0,0,0,0,0,0,1,1,0.0,0.125,0.0,0.125
2019-03-30,3,2,0,2,0,0,0,0,0,0,0.222,0.364,0.222,0.586
2019-03-31,6,6,0,0,0,0,0,0,0,2,0.133,0.235,0.133,0.369
2019-04-01,4,2,0,0,0,0,0,0,2,1,0.118,0.286,0.118,0.403
2019-04-02,4,4,0,1,0,0,0,0,0,2,0.143,0.28,0.143,0.423
2019-04-03,4,4,0,0,0,0,0,0,0,2,0.12,0.241,0.12,0.361
2019-04-04,4,2,0,1,0,0,0,1,2,0,0.148,0.303,0.148,0.451
2019-04-06,5,4,1,3,0,0,0,1,1,0,0.226,0.368,0.226,0.594
2019-04-07,4,3,0,1,0,0,0,0,1,1,0.235,0.381,0.235,0.616
2019-04-09,4,4,0,2,1,0,0,1,0,1,0.263,0.391,0.289,0.681
2019-04-10,4,4,1,2,0,0,0,0,0,1,0.286,0.4,0.31,0.71
2019-04-11,4,4,0,0,0,0,0,0,0,2,0.261,0.37,0.283,0.653
2019-04-13,4,4,0,1,0,0,0,0,0,1,0.26,0.362,0.28,0.642
2019-04-14,5,4,1,1,0,0,0,0,1,2,0.259,0.365,0.278,0.643
2019-04-16,5,5,1,1,1,0,0,0,0,1,0.254,0.353,0.288,0.641
2019-04-17,5,5,1,1,0,0,0,0,0,1,0.25,0.342,0.281,0.624
2019-04-18,5,4,1,2,1,0,0,2,0,0,0.265,0.346,0.309,0.655
2019-04-19,4,3,0,1,0,0,0,0,1,2,0.268,0.354,0.31,0.664
2019-04-21,4,4,0,1,0,0,0,1,0,2,0.267,0.349,0.307,0.656
2019-04-23,5,4,0,2,1,0,0,1,1,0,0.278,0.363,0.329,0.692
2019-04-23,4,3,1,1,0,0,0,0,1,0,0.28,0.368,0.329,0.698
2019-04-24,4,4,0,1,0,0,0,0,0,1,0.279,0.364,0.326,0.689
2019-04-25,4,4,0,0,0,0,0,0,0,2,0.267,0.35,0.311,0.661
2019-04-26,6,6,2,4,1,0,1,3,0,1,0.292,0.367,0.375,0.742
2019-04-28,4,3,0,0,0,0,0,0,1,3,0.283,0.363,0.364,0.726
2019-04-30,4,4,1,1,0,0,0,1,0,1,0.282,0.359,0.359,0.718
2019-05-01,5,5,0,1,0,0,0,0,0,2,0.278,0.352,0.352,0.704
2019-05-03,4,4,0,3,0,0,0,1,0,0,0.295,0.365,0.366,0.731
2019-05-04,4,4,0,1,0,0,0,0,0,0,0.293,0.362,0.362,0.724
2019-05-05,5,5,0,2,1,0,0,1,0,1,0.298,0.363,0.372,0.735
2019-05-07,4,4,0,2,0,0,0,1,0,1,0.304,0.367,0.376,0.743
2019-05-08,5,4,1,1,0,0,0,0,1,2,0.302,0.368,0.372,0.74
2019-05-09,3,3,0,1,0,0,0,0,0,1,0.303,0.367,0.371,0.739
2019-05-10,3,3,0,0,0,0,0,0,0,1,0.296,0.36,0.363,0.723
2019-05-11,4,4,0,0,0,0,0,0,0,1,0.288,0.351,0.353,0.703
2019-05-11,1,1,0,0,0,0,0,0,0,0,0.286,0.348,0.35,0.698
