PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,4,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2018-03-31,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2018-04-01,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-04-05,4,4,0,1,0,0,0,0,0,0,0.063,0.063,0.063,0.125
2018-04-06,4,4,0,2,0,0,0,0,0,1,0.15,0.15,0.15,0.3
2018-04-07,4,3,2,2,0,0,0,0,0,0,0.217,0.217,0.217,0.435
2018-04-08,2,2,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4
2018-04-09,5,5,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4
2018-04-10,4,4,0,1,0,0,0,0,0,0,0.206,0.206,0.206,0.412
2018-04-11,4,3,1,2,1,0,0,0,0,0,0.243,0.243,0.27,0.514
2018-04-12,5,5,2,3,2,0,0,0,0,0,0.286,0.286,0.357,0.643
2018-04-13,4,3,0,0,0,0,0,0,0,1,0.267,0.267,0.333,0.6
2018-04-14,3,3,0,0,0,0,0,0,0,1,0.25,0.25,0.313,0.562
2018-04-15,4,3,0,1,1,0,0,0,1,1,0.255,0.269,0.333,0.603
2018-04-16,5,5,1,1,1,0,0,2,0,0,0.25,0.263,0.339,0.602
2018-04-17,4,4,0,0,0,0,0,0,0,0,0.233,0.246,0.317,0.563
2018-04-18,4,4,0,1,0,0,0,0,0,0,0.234,0.246,0.313,0.559
2018-04-20,4,3,0,1,1,0,0,1,0,0,0.239,0.246,0.328,0.575
2018-04-21,5,2,1,1,0,0,0,1,0,0,0.246,0.274,0.333,0.607
2018-04-22,4,4,1,0,0,0,0,0,0,0,0.233,0.26,0.315,0.575
2018-04-23,5,4,2,2,0,0,0,1,1,0,0.247,0.28,0.325,0.605
2018-04-24,6,6,1,3,0,0,0,0,0,0,0.265,0.295,0.337,0.633
2018-04-25,5,5,0,1,0,0,0,0,0,0,0.261,0.29,0.33,0.62
2018-04-26,4,4,1,1,0,0,0,1,0,1,0.261,0.289,0.326,0.615
2018-04-27,6,6,3,4,0,0,2,2,0,0,0.286,0.311,0.408,0.719
2018-04-28,4,4,0,1,0,0,0,0,0,1,0.284,0.308,0.402,0.71
2018-04-29,5,5,1,3,0,0,0,1,0,0,0.299,0.321,0.411,0.733
2018-04-30,5,4,0,0,0,0,0,1,0,1,0.288,0.308,0.396,0.704
2018-05-01,5,4,2,2,0,0,0,0,1,0,0.296,0.32,0.4,0.72
2018-05-02,4,4,0,1,0,0,0,0,0,0,0.294,0.317,0.395,0.712
2018-05-04,5,5,1,2,1,0,0,0,0,0,0.298,0.321,0.403,0.724
2018-05-05,4,4,0,1,0,0,0,0,0,1,0.297,0.319,0.398,0.717
2018-05-06,5,5,1,1,1,0,0,0,0,0,0.293,0.314,0.398,0.713
2018-05-07,4,4,0,0,0,0,0,0,0,0,0.285,0.306,0.387,0.692
2018-05-08,5,5,1,1,0,0,0,0,0,0,0.282,0.302,0.38,0.682
2018-05-09,4,3,0,1,0,0,0,0,1,0,0.283,0.307,0.379,0.686
2018-05-10,1,1,0,0,0,0,0,0,0,0,0.281,0.305,0.377,0.682
2018-05-11,5,5,1,1,1,0,0,0,0,1,0.278,0.302,0.377,0.679
2018-05-12,5,5,0,1,0,0,0,0,0,2,0.276,0.299,0.372,0.671
2018-05-13,5,5,0,1,0,0,0,0,0,1,0.273,0.296,0.366,0.662
2018-05-14,5,5,0,1,0,0,0,0,0,2,0.271,0.293,0.361,0.654
2018-05-15,4,4,0,0,0,0,0,0,0,1,0.265,0.287,0.353,0.64
2018-05-16,5,5,1,2,0,0,0,0,0,0,0.269,0.29,0.354,0.644
2018-05-18,4,4,0,0,0,0,0,0,0,0,0.263,0.283,0.346,0.63
2018-05-19,5,4,2,0,0,0,0,0,1,1,0.257,0.281,0.339,0.62
2018-05-19,4,4,0,0,0,0,0,0,0,1,0.251,0.276,0.332,0.607
2018-05-20,1,1,0,0,0,0,0,0,0,1,0.25,0.274,0.33,0.604
2018-05-22,4,3,2,1,0,0,0,0,0,1,0.251,0.279,0.33,0.608
2018-05-23,6,4,0,1,0,0,0,1,2,0,0.251,0.285,0.328,0.613
2018-05-24,4,3,0,0,0,0,0,0,1,0,0.247,0.284,0.323,0.608
2018-05-25,4,4,0,0,0,0,0,0,0,0,0.243,0.279,0.317,0.596
2018-05-26,5,4,1,1,0,0,0,1,1,0,0.243,0.282,0.316,0.597
2018-05-27,4,4,1,2,0,0,0,0,0,0,0.248,0.286,0.319,0.605
2018-05-28,4,4,1,2,0,0,0,0,0,0,0.252,0.289,0.322,0.612
