PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-05-27,4,4,0,1,1,0,0,1,0,0,0.25,0.25,0.5,0.75
2019-05-28,4,3,1,0,0,0,0,0,1,1,0.143,0.25,0.286,0.536
2019-05-31,1,1,0,0,0,0,0,0,0,1,0.125,0.222,0.25,0.472
2019-06-01,4,4,0,0,0,0,0,0,0,3,0.083,0.154,0.167,0.32
2019-06-02,5,5,0,0,0,0,0,0,0,2,0.059,0.111,0.118,0.229
2019-06-03,3,3,0,0,0,0,0,0,0,0,0.05,0.095,0.1,0.195
2019-06-04,2,2,0,0,0,0,0,0,0,0,0.045,0.087,0.091,0.178
2019-06-05,1,1,0,0,0,0,0,0,0,0,0.043,0.083,0.087,0.17
2019-06-06,4,4,1,1,0,0,1,1,0,0,0.074,0.107,0.222,0.329
2019-06-08,2,2,0,0,0,0,0,0,0,0,0.069,0.1,0.207,0.307
2019-06-09,3,3,0,0,0,0,0,0,0,0,0.063,0.091,0.188,0.278
2019-06-12,1,1,0,0,0,0,0,0,0,0,0.061,0.088,0.182,0.27
2019-06-14,1,1,0,0,0,0,0,0,0,1,0.059,0.086,0.176,0.262
2019-06-15,4,4,3,3,3,0,0,1,0,0,0.132,0.154,0.316,0.47
2019-06-16,4,4,0,1,0,0,0,0,0,0,0.143,0.163,0.31,0.472
2019-06-17,0,0,0,0,0,0,0,0,0,0,0.143,0.163,0.31,0.472
2019-08-19,4,4,0,0,0,0,0,0,0,2,0.13,0.149,0.283,0.432
2019-08-20,4,4,1,1,1,0,0,0,0,2,0.14,0.157,0.3,0.457
2019-08-21,3,3,0,0,0,0,0,0,0,1,0.132,0.148,0.283,0.431
2019-09-14,1,1,0,0,0,0,0,0,0,1,0.13,0.145,0.278,0.423
2019-09-15,2,2,0,0,0,0,0,0,0,2,0.125,0.14,0.268,0.408
2019-09-21,0,0,0,0,0,0,0,0,0,0,0.125,0.14,0.268,0.408
2019-09-26,3,3,1,1,0,0,1,2,0,0,0.136,0.15,0.322,0.472
2019-09-27,3,3,1,2,0,0,0,0,0,0,0.161,0.175,0.339,0.513
2019-09-28,0,0,0,0,0,0,0,0,0,0,0.161,0.175,0.339,0.513
2019-09-29,2,2,0,0,0,0,0,0,0,0,0.156,0.169,0.328,0.497
2020-07-29,1,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2020-08-02,3,3,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2020-08-18,3,3,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286
2020-08-19,1,1,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25
2020-08-22,1,1,0,0,0,0,0,0,0,1,0.111,0.111,0.111,0.222
2020-08-24,4,3,0,0,0,0,0,0,0,1,0.083,0.083,0.083,0.167
2020-08-25,3,3,0,1,0,0,0,2,0,0,0.133,0.133,0.133,0.267
2020-08-29,3,3,0,2,0,0,0,0,0,1,0.222,0.222,0.222,0.444
2020-09-02,0,0,0,0,0,0,0,0,0,0,0.222,0.222,0.222,0.444
2020-09-03,4,4,0,0,0,0,0,0,0,2,0.182,0.182,0.182,0.364
2020-09-05,3,3,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2020-09-05,3,3,1,1,0,0,0,0,0,0,0.214,0.214,0.214,0.429
