PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-03-30,8,8,1,4,0,0,0,0,0,1,0.308,0.308,0.308,0.615
2018-03-31,5,4,1,1,0,0,0,1,0,3,0.294,0.333,0.294,0.628
2018-04-01,4,3,1,0,0,0,0,0,1,1,0.25,0.318,0.25,0.568
2018-04-02,5,5,0,2,0,0,0,0,0,0,0.28,0.333,0.28,0.613
2018-04-03,6,6,0,0,0,0,0,0,0,2,0.226,0.273,0.226,0.498
2018-04-05,4,4,0,0,0,0,0,0,0,4,0.2,0.243,0.2,0.443
2018-04-07,4,3,0,0,0,0,0,0,1,0,0.184,0.244,0.184,0.428
2018-04-08,4,3,0,0,0,0,0,0,0,2,0.171,0.227,0.171,0.398
2018-04-09,2,2,0,0,0,0,0,0,0,1,0.163,0.217,0.163,0.38
2018-04-10,4,4,0,0,0,0,0,0,0,1,0.149,0.2,0.149,0.349
2018-04-11,3,3,0,0,0,0,0,0,0,2,0.14,0.189,0.14,0.329
2018-04-13,4,3,0,1,0,0,0,0,1,0,0.151,0.211,0.151,0.362
2018-04-14,4,4,0,0,0,0,0,0,0,0,0.14,0.197,0.14,0.337
2018-04-15,4,4,0,0,0,0,0,0,0,3,0.131,0.185,0.131,0.316
2018-04-17,0,0,0,0,0,0,0,0,0,0,0.131,0.185,0.131,0.316
2018-04-19,3,3,2,2,0,0,2,3,0,1,0.156,0.206,0.25,0.456
2018-04-20,2,2,0,0,0,0,0,0,0,2,0.152,0.2,0.242,0.442
2018-04-21,4,4,1,1,0,0,1,3,0,3,0.157,0.203,0.286,0.488
2018-04-22,4,3,0,0,0,0,0,0,0,2,0.151,0.205,0.274,0.479
2018-04-23,4,3,0,0,0,0,0,0,1,2,0.145,0.207,0.263,0.47
2018-04-24,4,4,0,1,1,0,0,0,0,3,0.15,0.209,0.275,0.484
2018-04-25,3,2,0,0,0,0,0,0,1,1,0.146,0.213,0.268,0.482
2018-04-27,4,4,0,1,0,0,0,0,0,1,0.151,0.215,0.267,0.482
2018-04-28,4,3,1,1,1,0,0,0,1,1,0.157,0.227,0.281,0.508
2018-04-29,3,3,0,1,0,0,0,1,0,0,0.163,0.23,0.283,0.513
2018-04-30,4,4,0,1,0,0,0,1,0,1,0.167,0.231,0.281,0.512
2018-05-01,2,2,0,0,0,0,0,0,0,0,0.163,0.226,0.276,0.502
2018-05-02,3,2,0,1,0,0,0,0,1,1,0.17,0.239,0.28,0.518
2018-05-04,3,3,1,1,0,0,1,1,0,1,0.175,0.241,0.311,0.552
2018-05-05,4,4,0,0,0,0,0,0,0,3,0.168,0.233,0.299,0.532
2018-05-06,3,3,0,0,0,0,0,1,0,1,0.164,0.227,0.291,0.518
2018-05-08,4,4,0,1,0,0,0,0,0,1,0.167,0.228,0.289,0.517
2018-05-09,4,4,0,1,0,0,0,0,0,1,0.169,0.228,0.288,0.516
2018-05-10,4,4,2,1,0,0,1,1,0,1,0.172,0.229,0.311,0.54
2018-05-11,4,4,0,1,0,0,0,1,0,2,0.175,0.23,0.31,0.539
2018-05-12,4,4,0,1,0,0,0,0,0,0,0.177,0.23,0.308,0.538
2018-05-13,4,4,0,0,0,0,0,0,0,1,0.172,0.224,0.299,0.522
2018-05-15,2,2,0,1,0,0,0,0,0,1,0.176,0.228,0.301,0.529
2018-05-16,4,4,0,0,0,0,0,0,0,2,0.171,0.221,0.293,0.514
2018-05-17,3,3,0,0,0,0,0,0,0,1,0.168,0.217,0.287,0.504
2018-05-18,3,3,0,0,0,0,0,0,0,0,0.164,0.213,0.281,0.494
2018-05-19,4,4,0,0,0,0,0,0,0,0,0.16,0.208,0.273,0.481
2018-05-20,5,5,1,2,0,0,1,4,0,0,0.168,0.213,0.297,0.51
2018-05-21,4,4,0,0,0,0,0,0,0,2,0.164,0.208,0.289,0.498
2018-05-22,4,4,0,0,0,0,0,0,0,2,0.16,0.203,0.282,0.486
2018-05-23,4,4,0,1,0,0,0,0,0,1,0.162,0.205,0.281,0.486
2018-05-25,4,3,0,0,0,0,0,0,1,1,0.159,0.206,0.276,0.482
2018-05-26,3,3,0,0,0,0,0,0,0,1,0.156,0.202,0.272,0.474
2018-05-27,4,4,0,1,0,0,0,0,0,1,0.158,0.203,0.271,0.474
2018-05-28,4,4,0,0,0,0,0,0,0,1,0.155,0.199,0.265,0.464
2018-05-29,4,4,0,1,0,0,0,0,0,1,0.157,0.2,0.265,0.465
2018-05-30,3,2,0,0,0,0,0,0,0,1,0.155,0.202,0.262,0.464
2018-05-31,4,4,0,0,0,0,0,0,0,2,0.152,0.198,0.257,0.455
2018-06-01,4,3,0,1,0,0,0,1,1,2,0.155,0.204,0.258,0.462
2018-06-02,1,1,1,1,0,0,1,1,0,0,0.159,0.208,0.277,0.485
2018-06-03,3,3,0,1,1,0,0,0,0,1,0.162,0.21,0.283,0.492
2018-06-05,1,1,0,0,0,0,0,0,0,1,0.161,0.209,0.281,0.49
2018-06-06,5,5,2,3,0,0,2,2,0,1,0.172,0.218,0.319,0.536
2018-06-07,4,4,0,0,0,0,0,0,0,0,0.168,0.214,0.313,0.526
2018-06-08,4,2,0,0,0,0,0,1,1,2,0.167,0.214,0.31,0.524
2018-06-09,1,1,0,0,0,0,0,0,0,0,0.166,0.213,0.308,0.521
2018-06-10,4,4,1,0,0,0,0,0,0,1,0.163,0.21,0.302,0.512
2018-06-11,4,4,0,2,0,1,0,2,0,0,0.169,0.215,0.315,0.53
2018-06-12,1,1,0,0,0,0,0,0,0,0,0.168,0.214,0.314,0.527
2018-06-13,4,4,0,1,0,0,0,1,0,1,0.17,0.214,0.313,0.527
2018-06-14,7,6,0,2,0,0,0,1,0,1,0.174,0.216,0.313,0.529
2018-06-15,4,4,0,2,0,2,0,1,0,1,0.179,0.221,0.333,0.554
2018-06-16,4,4,0,0,0,0,0,0,0,1,0.176,0.217,0.328,0.545
2018-06-18,4,3,1,2,1,0,0,1,1,1,0.183,0.226,0.336,0.562
2018-06-19,4,3,0,0,0,0,0,0,0,2,0.18,0.226,0.332,0.558
2018-06-20,4,4,1,1,1,0,0,0,0,1,0.181,0.226,0.335,0.561
2018-06-22,4,4,0,0,0,0,0,0,0,3,0.179,0.223,0.329,0.552
2018-06-23,4,4,0,0,0,0,0,0,0,1,0.176,0.22,0.324,0.544
2018-06-24,1,1,1,1,0,1,0,1,0,0,0.179,0.223,0.335,0.557
2018-06-25,4,3,1,0,0,0,0,0,1,1,0.177,0.223,0.331,0.554
2018-06-26,4,4,0,1,0,0,0,0,0,0,0.178,0.223,0.33,0.553
2018-06-27,4,4,0,0,0,0,0,0,0,2,0.175,0.22,0.325,0.545
2018-06-28,1,1,0,1,0,0,0,0,0,0,0.178,0.223,0.327,0.55
2018-06-29,4,4,2,3,1,0,1,1,0,0,0.187,0.23,0.348,0.578
2018-06-30,4,4,0,1,0,0,0,0,0,2,0.188,0.231,0.347,0.577
2018-07-01,4,3,0,0,0,0,0,0,1,1,0.186,0.231,0.343,0.574
2018-07-02,4,4,0,1,0,0,0,0,0,1,0.187,0.231,0.342,0.573
2018-07-03,7,6,1,1,0,0,0,0,1,1,0.186,0.232,0.338,0.57
2018-09-01,4,4,0,1,0,0,0,0,0,1,0.187,0.232,0.337,0.569
2018-09-02,4,4,0,2,1,0,0,0,0,0,0.191,0.236,0.342,0.578
2018-09-03,3,3,1,2,0,0,0,1,0,0,0.196,0.24,0.346,0.585
2018-09-04,4,4,0,1,0,0,0,0,0,1,0.197,0.24,0.344,0.584
2018-09-05,3,3,0,2,0,0,0,0,0,0,0.201,0.244,0.347,0.591
2018-09-07,4,4,1,3,1,0,1,3,0,1,0.208,0.25,0.365,0.615
2018-09-08,4,4,0,0,0,0,0,0,0,2,0.206,0.247,0.361,0.608
2018-09-11,4,4,0,1,1,0,0,2,0,1,0.206,0.247,0.363,0.61
2018-09-12,3,3,0,0,0,0,0,0,0,1,0.204,0.245,0.359,0.604
2018-09-13,4,4,0,0,0,0,0,0,0,1,0.202,0.242,0.355,0.597
2018-09-13,4,3,0,1,0,0,0,0,1,1,0.203,0.245,0.355,0.6
2018-09-14,3,3,0,0,0,0,0,0,0,0,0.201,0.243,0.351,0.594
2018-09-15,4,4,0,0,0,0,0,0,0,1,0.199,0.24,0.347,0.587
2018-09-16,4,4,1,1,0,1,0,1,0,1,0.199,0.24,0.352,0.592
2018-09-17,4,4,1,2,0,0,0,1,0,2,0.203,0.243,0.354,0.597
2018-09-18,4,4,0,0,0,0,0,0,0,4,0.201,0.241,0.35,0.59
