PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-31,4,2,0,0,0,0,0,0,2,1,0.0,0.5,0.0,0.5
2018-04-01,4,3,0,0,0,0,0,0,1,0,0.0,0.375,0.0,0.375
2018-04-07,1,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
2018-04-08,1,1,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.3
2018-04-10,4,3,1,0,0,0,0,1,1,2,0.0,0.286,0.0,0.286
2018-04-11,3,3,1,1,0,0,0,0,0,0,0.077,0.294,0.077,0.371
2018-04-12,4,3,1,0,0,0,0,0,1,1,0.063,0.286,0.063,0.348
2018-04-14,4,4,1,2,1,0,0,0,0,0,0.15,0.32,0.2,0.52
2018-04-15,4,4,0,1,0,0,0,0,0,0,0.167,0.31,0.208,0.519
2018-04-17,5,5,1,2,0,0,1,3,0,0,0.207,0.324,0.345,0.668
2018-04-19,4,4,1,2,1,0,0,0,0,0,0.242,0.342,0.394,0.736
2018-04-20,4,4,0,1,0,0,0,0,0,0,0.243,0.333,0.378,0.712
2018-04-22,4,4,0,1,1,0,0,1,0,0,0.244,0.326,0.39,0.716
2018-04-24,4,4,1,3,1,0,0,1,0,1,0.289,0.36,0.444,0.804
2018-04-25,4,4,1,3,1,0,0,1,0,0,0.327,0.389,0.49,0.879
2018-04-26,1,1,0,1,1,0,0,0,0,0,0.34,0.4,0.52,0.92
2018-05-09,1,1,0,0,0,0,0,0,0,0,0.333,0.393,0.51,0.903
2018-05-11,5,5,1,1,0,0,0,0,0,1,0.321,0.377,0.482,0.859
2018-05-13,4,4,0,1,1,0,0,0,0,1,0.317,0.369,0.483,0.853
2018-05-15,1,1,0,1,1,0,0,0,0,0,0.328,0.379,0.508,0.887
2018-05-17,4,4,0,0,0,0,0,0,0,2,0.308,0.357,0.477,0.834
2018-05-18,2,2,0,1,0,0,0,0,0,1,0.313,0.361,0.478,0.839
2018-05-20,4,3,0,2,0,0,0,0,1,0,0.329,0.382,0.486,0.867
2018-05-25,3,2,1,1,0,0,0,0,1,0,0.333,0.392,0.486,0.878
2018-05-28,4,1,0,0,0,0,0,1,2,0,0.329,0.398,0.479,0.877
2018-05-29,4,3,2,1,0,0,0,0,0,1,0.329,0.402,0.474,0.876
2018-05-30,4,3,0,1,0,0,0,1,1,0,0.329,0.407,0.468,0.875
2018-05-31,4,4,0,0,0,0,0,0,0,1,0.313,0.389,0.446,0.835
2018-06-01,4,4,0,1,1,0,0,1,0,1,0.31,0.384,0.448,0.832
2018-06-02,0,0,0,0,0,0,0,0,0,0,0.31,0.384,0.448,0.832
2018-06-03,4,4,1,2,0,1,0,3,0,1,0.319,0.388,0.473,0.861
2018-06-05,4,3,0,0,0,0,0,1,1,1,0.309,0.383,0.457,0.841
2018-06-07,1,1,0,1,0,0,0,0,0,0,0.316,0.389,0.463,0.852
2018-06-08,4,3,0,0,0,0,0,0,1,2,0.306,0.384,0.449,0.833
2018-06-09,1,1,0,0,0,0,0,0,0,1,0.303,0.381,0.444,0.825
2018-06-10,4,4,0,1,0,0,0,0,0,1,0.301,0.376,0.437,0.813
2018-06-11,2,1,0,0,0,0,0,1,0,0,0.298,0.37,0.433,0.802
2018-06-12,5,3,1,1,0,0,0,0,2,1,0.299,0.379,0.43,0.809
2018-06-13,4,3,0,2,0,0,0,0,0,1,0.309,0.391,0.436,0.827
2018-06-15,5,5,1,1,0,0,0,1,0,1,0.304,0.383,0.426,0.81
2018-06-16,1,1,0,0,0,0,0,0,0,1,0.302,0.381,0.422,0.803
2018-06-17,4,4,0,1,0,0,0,0,0,0,0.3,0.377,0.417,0.794
