PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-05-14,4,3,1,0,0,0,0,0,0,3,0.0,0.25,0.0,0.25
2019-05-16,1,1,1,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2
2019-05-18,3,2,1,1,1,0,0,0,1,0,0.167,0.375,0.333,0.708
2019-05-19,4,3,2,2,1,0,0,1,1,0,0.333,0.5,0.556,1.056
2019-05-20,4,4,0,1,0,0,0,1,0,0,0.308,0.438,0.462,0.899
2019-05-21,4,4,0,1,1,0,0,1,0,1,0.294,0.4,0.471,0.871
2019-05-22,4,4,0,0,0,0,0,0,0,1,0.238,0.333,0.381,0.714
2019-05-23,2,2,0,1,0,0,0,0,0,0,0.261,0.346,0.391,0.738
2019-05-26,5,4,1,2,0,0,1,1,0,1,0.296,0.387,0.519,0.906
2019-05-27,5,4,3,2,0,0,0,0,1,0,0.323,0.417,0.516,0.933
2019-05-28,5,5,1,1,0,0,0,0,0,0,0.306,0.39,0.472,0.862
2019-05-29,6,6,2,3,0,0,0,0,0,2,0.333,0.404,0.476,0.88
2019-05-30,5,4,0,0,0,0,0,0,0,3,0.304,0.385,0.435,0.819
2019-06-01,4,4,1,0,0,0,0,0,0,2,0.28,0.357,0.4,0.757
2019-06-02,4,4,0,1,0,0,0,0,0,1,0.278,0.35,0.389,0.739
2019-06-04,4,4,0,0,0,0,0,0,0,1,0.259,0.328,0.362,0.69
2019-06-05,5,3,0,1,0,0,0,0,1,0,0.262,0.338,0.361,0.699
2019-06-06,1,1,1,1,0,0,1,1,0,0,0.274,0.348,0.419,0.767
2019-06-07,4,4,2,2,0,0,0,0,0,1,0.288,0.356,0.424,0.78
2019-06-08,4,4,1,2,1,0,1,2,0,1,0.3,0.364,0.486,0.849
2019-06-09,5,5,1,1,0,0,0,0,0,1,0.293,0.354,0.467,0.82
2019-06-11,5,5,0,1,0,0,0,1,0,0,0.288,0.345,0.45,0.795
2019-06-12,4,3,0,0,0,0,0,0,0,1,0.277,0.333,0.434,0.767
2019-06-14,6,6,1,2,1,0,0,0,0,0,0.281,0.333,0.438,0.772
2019-06-15,5,5,1,2,0,0,0,0,0,0,0.287,0.337,0.436,0.773
2019-06-16,5,4,1,3,1,0,0,4,1,0,0.306,0.358,0.459,0.818
2019-06-17,4,4,1,1,0,0,1,1,0,3,0.304,0.355,0.48,0.835
2019-06-18,6,5,3,2,0,1,0,0,1,1,0.308,0.362,0.495,0.857
2019-06-19,5,4,0,2,1,0,0,0,0,0,0.315,0.367,0.505,0.871
2019-06-20,4,3,1,1,0,0,0,0,1,0,0.316,0.371,0.5,0.871
2019-06-21,5,5,0,0,0,0,0,0,0,3,0.303,0.357,0.479,0.836
2019-06-22,4,3,0,2,1,0,0,1,0,1,0.311,0.368,0.492,0.86
2019-06-23,4,4,0,1,0,0,0,1,0,1,0.31,0.365,0.484,0.849
2019-06-24,5,5,0,1,0,0,0,0,0,0,0.305,0.359,0.473,0.832
2019-06-25,5,5,0,2,0,0,0,1,0,0,0.309,0.361,0.471,0.831
2019-06-26,4,4,0,1,0,0,0,1,0,0,0.307,0.358,0.464,0.822
2019-06-28,4,4,0,2,1,0,0,0,0,0,0.313,0.361,0.472,0.834
2019-06-29,4,4,0,0,0,0,0,0,0,2,0.304,0.352,0.459,0.812
2019-06-30,5,5,2,3,2,0,0,0,0,0,0.314,0.36,0.477,0.837
2019-07-02,5,5,0,0,0,0,0,0,0,2,0.304,0.349,0.462,0.811
2019-07-03,5,4,0,0,0,0,0,0,1,1,0.296,0.345,0.451,0.795
2019-07-04,5,4,1,0,0,0,0,0,0,1,0.289,0.337,0.44,0.777
2019-07-06,5,5,0,0,0,0,0,0,0,0,0.281,0.328,0.427,0.755
2019-07-12,4,4,0,1,0,0,0,0,0,2,0.28,0.326,0.423,0.749
2019-07-13,4,3,0,0,0,0,0,0,1,0,0.275,0.325,0.416,0.74
2019-07-14,0,0,0,0,0,0,0,0,0,0,0.275,0.325,0.416,0.74
2019-07-15,5,5,2,3,0,0,2,2,0,0,0.284,0.332,0.454,0.785
2019-07-16,4,2,1,1,0,0,1,2,2,0,0.286,0.34,0.47,0.81
2019-07-17,4,4,0,1,0,0,0,2,0,0,0.286,0.338,0.466,0.804
2019-07-18,4,3,1,0,0,0,0,0,1,1,0.281,0.337,0.458,0.795
2019-07-19,5,5,2,5,1,0,0,2,0,0,0.299,0.352,0.477,0.829
2019-07-20,4,4,0,0,0,0,0,0,0,1,0.294,0.346,0.468,0.813
2019-07-21,4,4,0,1,0,0,0,1,0,0,0.293,0.344,0.463,0.807
2019-07-22,5,4,2,2,0,1,1,2,1,2,0.297,0.35,0.488,0.838
2019-07-23,5,5,0,1,1,0,0,0,0,3,0.294,0.346,0.486,0.832
2019-07-24,4,3,0,0,0,0,0,1,0,1,0.29,0.34,0.479,0.82
2019-07-25,7,7,0,1,0,0,0,0,0,2,0.286,0.335,0.469,0.804
2019-07-26,5,4,1,1,0,0,0,0,1,1,0.285,0.336,0.465,0.801
2019-07-27,5,5,2,4,1,0,0,1,0,1,0.296,0.345,0.476,0.822
2019-07-28,5,4,1,1,0,0,0,1,0,0,0.295,0.342,0.473,0.815
