PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,4,3,0,2,0,0,0,0,1,0,0.667,0.75,0.667,1.417
2018-03-31,5,3,1,0,0,0,0,2,0,0,0.333,0.333,0.333,0.667
2018-04-01,5,4,2,2,0,0,2,2,1,0,0.4,0.429,1.0,1.429
2018-04-02,6,2,3,1,0,0,1,3,4,0,0.417,0.55,1.167,1.717
2018-04-03,4,3,1,1,0,0,1,2,1,0,0.4,0.542,1.2,1.742
2018-04-04,5,3,0,0,0,0,0,0,2,2,0.333,0.517,1.0,1.517
2018-04-05,4,3,0,0,0,0,0,0,1,2,0.286,0.485,0.857,1.342
2018-04-07,4,3,1,1,0,0,1,1,1,1,0.292,0.486,0.917,1.403
2018-04-08,6,4,2,3,0,0,1,2,2,0,0.357,0.535,1.0,1.535
2018-04-09,4,1,1,0,0,0,0,0,3,0,0.345,0.553,0.966,1.519
2018-04-10,4,4,1,1,0,0,0,0,0,0,0.333,0.529,0.879,1.408
2018-04-11,5,5,1,1,0,0,0,0,0,2,0.316,0.5,0.789,1.289
2018-04-12,4,4,0,0,0,0,0,0,0,3,0.286,0.467,0.714,1.181
2018-04-13,4,3,0,0,0,0,0,1,0,0,0.267,0.438,0.667,1.104
2018-04-14,4,3,1,2,1,0,0,0,1,0,0.292,0.456,0.688,1.143
2018-04-15,5,2,1,1,0,0,1,1,3,1,0.3,0.479,0.74,1.219
2018-04-16,5,4,2,2,0,0,1,3,1,0,0.315,0.487,0.778,1.265
2018-04-17,5,2,0,0,0,0,0,1,2,0,0.304,0.482,0.75,1.232
2018-04-18,4,3,1,0,0,0,0,0,1,1,0.288,0.471,0.712,1.183
2018-04-20,5,4,2,1,0,0,0,1,1,1,0.286,0.467,0.683,1.15
2018-04-21,4,2,0,0,0,0,0,0,2,0,0.277,0.469,0.662,1.13
2018-04-22,4,4,0,1,0,0,0,0,0,1,0.275,0.46,0.638,1.098
2018-04-23,4,2,0,0,0,0,0,0,2,0,0.268,0.462,0.62,1.081
2018-04-24,4,3,0,0,0,0,0,0,1,1,0.257,0.454,0.595,1.048
2018-04-25,5,3,2,1,0,0,0,0,2,1,0.26,0.46,0.584,1.045
2018-04-27,5,3,1,0,0,0,0,0,2,1,0.25,0.458,0.563,1.02
2018-04-28,5,4,0,1,0,0,0,0,1,2,0.25,0.455,0.548,1.003
2018-04-29,4,3,0,1,0,0,0,0,1,0,0.253,0.457,0.54,0.997
2018-04-30,4,2,0,0,0,0,0,0,2,2,0.247,0.458,0.528,0.986
2018-05-01,4,3,2,1,0,0,1,3,1,0,0.25,0.459,0.554,1.014
2018-05-02,5,5,2,3,1,0,1,3,0,0,0.268,0.464,0.598,1.062
2018-05-03,4,4,0,0,0,0,0,0,0,1,0.257,0.451,0.574,1.026
2018-05-04,5,5,2,2,0,0,2,3,0,0,0.264,0.45,0.623,1.072
2018-05-05,4,4,0,0,0,0,0,0,0,2,0.255,0.438,0.6,1.038
2018-05-06,4,4,0,0,0,0,0,0,0,1,0.246,0.427,0.579,1.006
2018-05-07,5,4,0,0,0,0,0,0,1,0,0.237,0.42,0.559,0.979
