PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-09-23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-09-25,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2018-09-26,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2018-09-28,3,3,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5
2018-09-29,1,1,0,0,0,0,0,0,0,1,0.222,0.222,0.222,0.444
2018-09-30,1,1,0,1,0,0,0,0,0,0,0.3,0.3,0.3,0.6
2019-04-30,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
2019-05-01,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2019-05-04,4,4,1,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667
2019-05-05,3,2,0,0,0,0,0,0,1,0,0.25,0.333,0.25,0.583
2019-05-07,4,4,0,0,0,0,0,0,0,3,0.167,0.231,0.167,0.397
2019-05-08,0,0,0,0,0,0,0,0,0,0,0.167,0.231,0.167,0.397
2019-05-09,3,3,0,2,1,0,0,0,0,0,0.267,0.313,0.333,0.646
2019-05-10,3,3,0,0,0,0,0,0,0,0,0.222,0.263,0.278,0.541
2019-05-11,4,4,0,1,0,0,0,0,0,0,0.227,0.261,0.273,0.534
2019-05-19,1,1,0,0,0,0,0,0,0,1,0.217,0.25,0.261,0.511
2019-06-05,3,3,0,1,0,0,0,0,0,0,0.231,0.259,0.269,0.528
2019-06-06,2,1,0,1,0,0,0,0,1,0,0.259,0.31,0.296,0.607
2019-06-08,5,5,0,2,1,0,0,1,0,2,0.281,0.324,0.344,0.667
2019-06-09,4,4,0,2,0,0,0,0,0,2,0.306,0.342,0.361,0.703
2019-06-11,4,4,0,0,0,0,0,0,0,1,0.275,0.31,0.325,0.634
2019-06-13,4,2,0,0,0,0,0,1,1,0,0.262,0.304,0.31,0.614
2019-06-14,4,4,0,0,0,0,0,1,0,1,0.239,0.28,0.283,0.563
2019-06-15,3,3,0,0,0,0,0,0,0,2,0.224,0.264,0.265,0.53
2019-06-16,3,3,0,1,0,1,0,0,0,1,0.231,0.268,0.308,0.576
2019-06-18,4,3,1,1,0,0,0,0,0,0,0.236,0.271,0.309,0.58
2019-06-19,3,3,1,2,0,0,1,2,0,0,0.259,0.29,0.379,0.67
2019-06-21,4,4,1,1,0,0,0,0,0,1,0.258,0.288,0.371,0.659
2019-06-23,3,3,1,1,0,0,0,0,0,0,0.262,0.29,0.369,0.659
2019-06-25,2,2,0,0,0,0,0,0,0,2,0.254,0.282,0.358,0.64
2019-06-26,0,0,0,0,0,0,0,0,0,0,0.254,0.282,0.358,0.64
