PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2020-08-13,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2020-08-14,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2020-08-15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020-08-16,4,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2020-08-17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020-08-22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2020-08-25,1,0,0,0,0,0,0,0,1,0,0.0,0.125,0.0,0.125
2020-08-27,1,1,1,1,1,0,0,0,0,0,0.125,0.222,0.25,0.472
2020-08-28,5,5,0,2,1,0,0,1,0,1,0.231,0.286,0.385,0.67
2020-08-30,0,0,0,0,0,0,0,0,0,0,0.231,0.286,0.385,0.67
2020-09-02,1,1,0,0,0,0,0,0,0,0,0.214,0.267,0.357,0.624
2020-09-03,2,2,0,0,0,0,0,0,0,1,0.188,0.235,0.313,0.548
2020-09-05,4,4,0,0,0,0,0,0,0,2,0.15,0.19,0.25,0.44
2020-09-07,0,0,1,0,0,0,0,0,0,0,0.15,0.19,0.25,0.44
2020-09-08,1,1,0,0,0,0,0,0,0,0,0.143,0.182,0.238,0.42
2020-09-13,0,0,0,0,0,0,0,0,0,0,0.143,0.182,0.238,0.42
2020-09-14,2,2,0,0,0,0,0,0,0,2,0.13,0.167,0.217,0.384
2020-09-15,0,0,0,0,0,0,0,0,0,0,0.13,0.167,0.217,0.384
2020-09-20,0,0,1,0,0,0,0,0,0,0,0.13,0.167,0.217,0.384
2020-09-25,0,0,0,0,0,0,0,0,0,0,0.13,0.167,0.217,0.384
2020-09-26,1,1,0,0,0,0,0,0,0,1,0.125,0.16,0.208,0.368
2020-09-27,2,2,1,1,1,0,0,1,0,0,0.154,0.185,0.269,0.454
2021-04-02,3,3,0,2,2,0,0,0,0,0,0.667,0.667,1.333,2.0
2021-04-03,4,4,0,1,0,0,0,0,0,1,0.429,0.429,0.714,1.143
2021-04-04,1,1,0,0,0,0,0,0,0,1,0.375,0.375,0.625,1.0
