PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-09-09,5,5,2,3,0,1,0,4,0,0,0.6,0.6,1.0,1.6
2019-09-10,5,4,0,1,0,0,0,0,1,0,0.444,0.5,0.667,1.167
2019-09-11,3,2,0,0,0,0,0,0,1,1,0.364,0.462,0.545,1.007
2019-09-12,4,4,0,1,0,0,0,0,0,1,0.333,0.412,0.467,0.878
2019-09-13,6,5,2,2,0,0,1,4,1,0,0.35,0.435,0.6,1.035
2019-09-14,4,4,3,3,0,0,1,3,0,0,0.417,0.481,0.75,1.231
2019-09-15,5,5,1,1,0,0,0,0,0,2,0.379,0.438,0.655,1.093
2019-09-16,4,4,1,1,0,0,0,0,0,1,0.364,0.417,0.606,1.023
2019-09-17,4,4,0,1,0,0,0,0,0,1,0.351,0.4,0.568,0.968
2019-09-18,4,4,0,0,0,0,0,0,0,0,0.317,0.364,0.512,0.876
2019-09-19,4,4,0,0,0,0,0,0,0,2,0.289,0.333,0.467,0.8
2019-09-20,4,4,0,1,0,0,0,0,0,0,0.286,0.327,0.449,0.776
2019-09-21,4,4,2,1,0,0,1,1,0,0,0.283,0.321,0.491,0.812
2019-09-22,4,4,0,1,0,0,0,0,0,0,0.281,0.317,0.474,0.79
2019-09-24,4,4,0,2,1,0,0,2,0,0,0.295,0.328,0.492,0.82
2019-09-25,4,4,0,0,0,0,0,0,0,0,0.277,0.309,0.462,0.77
2019-09-26,1,1,0,1,0,0,0,1,0,0,0.288,0.319,0.47,0.788
2019-09-27,5,5,1,2,0,0,0,1,0,2,0.296,0.324,0.465,0.789
2019-09-28,5,4,1,1,0,0,0,1,0,1,0.293,0.316,0.453,0.77
2019-09-29,3,3,0,0,0,0,0,0,0,0,0.282,0.305,0.436,0.741
2020-07-24,3,3,1,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2020-07-26,4,4,1,2,1,0,0,1,0,0,0.429,0.429,0.571,1.0
2020-07-27,4,4,0,1,0,0,0,0,0,1,0.364,0.364,0.455,0.818
2020-07-28,4,3,0,1,0,0,0,2,0,0,0.357,0.333,0.429,0.762
2020-07-29,4,4,2,2,0,0,0,2,0,2,0.389,0.368,0.444,0.813
2020-07-31,0,0,1,0,0,0,0,0,0,0,0.389,0.368,0.444,0.813
2020-08-01,4,2,0,0,0,0,0,0,2,1,0.35,0.391,0.4,0.791
2020-08-02,4,4,0,0,0,0,0,0,0,1,0.292,0.333,0.333,0.667
2020-08-03,3,2,1,0,0,0,0,0,1,0,0.269,0.333,0.308,0.641
2020-08-05,4,4,0,0,0,0,0,0,0,1,0.233,0.294,0.267,0.561
2020-08-06,4,4,0,1,0,0,0,1,0,1,0.235,0.289,0.265,0.554
2020-08-13,4,3,1,1,1,0,0,0,1,0,0.243,0.31,0.297,0.607
2020-08-14,4,3,0,0,0,0,0,0,1,1,0.225,0.304,0.275,0.579
