PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,3,3,1,0,2,4,0,1,0.6,0.6,2.0,2.6
2018-03-30,4,4,0,0,0,0,0,0,0,2,0.333,0.333,1.111,1.444
2018-03-31,4,3,0,1,1,0,0,0,1,0,0.333,0.385,1.0,1.385
2018-04-01,5,2,1,0,0,0,0,0,3,1,0.286,0.444,0.857,1.302
2018-04-03,5,5,0,0,0,0,0,0,0,5,0.211,0.348,0.632,0.979
2018-04-04,4,4,1,1,0,0,1,2,0,3,0.217,0.333,0.696,1.029
2018-04-05,4,4,0,0,0,0,0,0,0,1,0.185,0.29,0.593,0.883
2018-04-06,6,6,0,2,0,0,0,1,0,2,0.212,0.297,0.545,0.843
2018-04-07,4,2,0,0,0,0,0,0,2,0,0.2,0.317,0.514,0.831
2018-04-08,7,7,0,0,0,0,0,0,0,5,0.167,0.271,0.429,0.699
2018-04-10,4,4,0,2,1,0,0,0,0,2,0.196,0.288,0.457,0.745
2018-04-11,5,5,2,3,0,1,0,3,0,1,0.235,0.316,0.51,0.826
2018-04-12,4,3,1,2,0,0,0,0,0,0,0.259,0.344,0.519,0.863
2018-04-13,5,5,0,0,0,0,0,0,0,2,0.237,0.318,0.475,0.793
2018-04-16,5,3,1,0,0,0,0,0,1,2,0.226,0.324,0.452,0.776
2018-04-17,4,4,0,0,0,0,0,0,0,2,0.212,0.307,0.424,0.731
2018-04-19,4,3,0,1,0,0,0,0,1,0,0.217,0.316,0.42,0.737
2018-04-20,4,4,1,1,0,0,1,2,0,0,0.219,0.313,0.452,0.765
2018-04-21,5,4,1,0,0,0,0,0,1,2,0.208,0.307,0.429,0.735
2018-04-22,4,4,0,0,0,0,0,0,0,1,0.198,0.293,0.407,0.701
2018-04-23,5,4,3,4,0,0,1,2,1,0,0.235,0.33,0.471,0.8
2018-04-24,4,4,1,0,0,0,0,0,0,3,0.225,0.317,0.449,0.766
2018-04-25,5,4,1,1,0,0,0,1,0,2,0.226,0.311,0.441,0.752
2018-04-26,4,4,2,2,1,0,0,0,0,1,0.237,0.318,0.454,0.772
2018-04-27,5,4,0,1,0,0,0,0,1,1,0.238,0.322,0.446,0.767
2018-04-28,5,5,1,1,0,0,0,0,0,0,0.236,0.317,0.434,0.751
2018-04-29,4,3,1,1,1,0,0,0,1,1,0.239,0.323,0.44,0.763
2018-04-30,4,4,0,0,0,0,0,0,0,3,0.23,0.313,0.425,0.737
2018-05-01,4,4,0,0,0,0,0,0,0,3,0.222,0.303,0.41,0.713
2018-05-02,4,4,2,3,1,0,2,4,0,1,0.24,0.316,0.479,0.796
2018-05-03,4,3,0,0,0,0,0,0,1,2,0.234,0.314,0.468,0.782
2018-05-04,5,4,1,1,1,0,0,0,1,2,0.234,0.317,0.469,0.786
2018-05-05,4,4,0,0,0,0,0,0,0,2,0.227,0.309,0.455,0.763
2018-05-06,1,0,1,0,0,0,0,0,1,0,0.227,0.313,0.455,0.768
2018-05-08,4,3,2,2,0,0,2,2,1,0,0.237,0.325,0.504,0.828
2018-05-09,5,4,1,1,1,0,0,2,0,1,0.237,0.327,0.504,0.831
2018-05-10,4,4,0,1,0,0,0,0,0,0,0.238,0.325,0.497,0.822
2018-05-11,4,4,0,1,0,0,0,0,0,0,0.238,0.323,0.49,0.813
2018-05-12,6,4,0,0,0,0,0,0,2,1,0.232,0.324,0.477,0.8
2018-05-13,4,4,1,4,1,0,1,3,0,0,0.252,0.339,0.516,0.855
2018-05-15,5,4,1,1,0,0,0,0,1,2,0.252,0.341,0.509,0.85
2018-05-18,4,4,1,2,0,0,0,0,0,2,0.258,0.344,0.509,0.853
2018-05-19,5,5,1,1,0,0,1,1,0,1,0.256,0.34,0.518,0.858
2018-05-20,5,5,1,2,1,0,0,0,0,2,0.26,0.342,0.52,0.862
