PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,4,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5
2018-03-31,5,4,0,1,0,0,0,0,1,2,0.25,0.333,0.25,0.583
2018-04-01,4,3,0,1,0,0,0,0,0,0,0.273,0.385,0.273,0.657
2018-04-02,4,4,0,0,0,0,0,0,0,2,0.2,0.294,0.2,0.494
2018-04-05,4,4,0,0,0,0,0,0,0,2,0.158,0.238,0.158,0.396
2018-04-06,4,4,0,2,0,0,0,1,0,0,0.217,0.28,0.217,0.497
2018-04-07,5,4,0,2,0,0,0,1,0,0,0.259,0.3,0.259,0.559
2018-04-08,4,4,0,0,0,0,0,0,0,0,0.226,0.265,0.226,0.49
2018-04-09,5,4,1,2,0,0,0,0,1,0,0.257,0.308,0.257,0.565
2018-04-10,4,4,0,0,0,0,0,0,0,0,0.231,0.279,0.231,0.51
2018-04-11,5,5,1,3,0,0,0,1,0,0,0.273,0.313,0.273,0.585
2018-04-13,4,4,0,1,0,0,0,1,0,0,0.271,0.308,0.271,0.578
2018-04-14,4,4,0,0,0,0,0,0,0,0,0.25,0.286,0.25,0.536
2018-04-15,4,3,0,0,0,0,0,0,1,1,0.236,0.283,0.236,0.52
2018-04-16,5,5,0,2,1,0,0,1,0,0,0.25,0.292,0.267,0.559
2018-04-17,4,3,0,1,0,0,0,0,1,2,0.254,0.304,0.27,0.574
2018-04-18,4,3,0,1,0,0,0,0,1,1,0.258,0.315,0.273,0.588
2018-04-20,4,3,0,0,0,0,0,0,1,0,0.246,0.312,0.261,0.573
2018-04-21,5,1,0,0,0,0,0,0,4,0,0.243,0.341,0.257,0.599
2018-04-22,4,4,0,1,0,0,0,1,0,0,0.243,0.337,0.257,0.594
2018-04-23,5,3,0,1,0,0,0,1,2,2,0.247,0.352,0.26,0.611
2018-04-24,6,5,2,1,0,0,1,1,1,1,0.244,0.351,0.293,0.643
2018-04-25,5,4,1,2,0,0,1,2,1,0,0.256,0.363,0.337,0.7
2018-04-26,4,4,1,1,0,0,1,3,0,1,0.256,0.358,0.367,0.725
2018-04-27,6,3,2,3,1,0,1,1,2,0,0.28,0.393,0.43,0.823
2018-04-28,4,3,0,0,0,0,0,0,1,0,0.271,0.388,0.417,0.805
2018-04-29,5,3,1,1,0,0,0,0,2,1,0.273,0.397,0.414,0.811
2018-04-30,4,1,2,0,0,0,0,0,2,1,0.27,0.408,0.41,0.818
2018-05-01,5,4,1,1,0,0,0,1,1,2,0.269,0.408,0.404,0.812
2018-05-02,4,4,0,0,0,0,0,0,0,0,0.259,0.396,0.389,0.784
2018-05-04,4,4,0,1,1,0,0,0,0,2,0.259,0.391,0.393,0.784
2018-05-05,4,4,0,2,1,0,0,0,0,0,0.267,0.394,0.405,0.8
2018-05-06,5,5,1,4,1,0,1,4,0,1,0.289,0.408,0.455,0.863
2018-05-07,4,3,0,0,0,0,0,0,1,0,0.282,0.404,0.444,0.848
2018-05-08,5,3,1,0,0,0,0,0,1,1,0.276,0.404,0.433,0.837
2018-05-09,4,4,0,1,0,0,0,1,0,2,0.275,0.4,0.427,0.828
2018-05-10,4,4,1,2,0,0,0,0,0,0,0.281,0.402,0.43,0.832
