PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4
2018-04-01,4,4,2,2,1,0,1,2,0,1,0.333,0.333,0.778,1.111
2018-04-02,4,4,1,2,1,0,0,1,0,2,0.385,0.385,0.769,1.154
2018-04-04,4,3,1,2,2,0,0,2,0,1,0.438,0.412,0.875,1.287
2018-04-07,4,4,0,1,0,0,0,1,0,0,0.4,0.381,0.75,1.131
2018-04-09,4,4,0,1,1,0,0,0,0,1,0.375,0.36,0.708,1.068
2018-04-10,4,3,0,0,0,0,0,1,0,1,0.333,0.31,0.63,0.94
2018-04-11,5,4,0,0,0,0,0,0,1,1,0.29,0.294,0.548,0.842
2018-04-12,4,3,0,1,0,0,0,0,1,1,0.294,0.316,0.529,0.845
2018-04-17,4,4,0,0,0,0,0,0,0,2,0.263,0.286,0.474,0.759
2018-04-18,7,6,0,2,0,0,0,0,1,2,0.273,0.306,0.455,0.761
2018-04-20,4,3,1,1,1,0,0,0,1,0,0.277,0.321,0.468,0.789
2018-04-22,4,4,2,1,0,0,1,1,0,0,0.275,0.316,0.51,0.826
2018-04-23,4,4,0,0,0,0,0,0,0,1,0.255,0.295,0.473,0.768
2018-04-24,4,3,1,3,2,0,0,1,1,0,0.293,0.338,0.534,0.873
2018-04-25,5,4,0,2,0,0,0,0,1,0,0.306,0.357,0.532,0.889
2018-04-26,4,4,1,1,0,0,1,2,0,1,0.303,0.351,0.561,0.912
2018-04-27,5,4,1,1,1,0,0,0,1,2,0.3,0.354,0.557,0.912
2018-04-28,4,4,1,1,1,0,0,1,0,3,0.297,0.349,0.554,0.904
2018-04-29,4,4,0,2,1,0,0,0,0,0,0.308,0.356,0.564,0.92
2018-04-30,5,5,1,1,0,0,1,2,0,0,0.301,0.348,0.578,0.926
2018-05-01,4,4,1,1,1,0,0,0,0,0,0.299,0.344,0.575,0.918
2018-05-02,4,4,1,2,1,0,0,0,0,0,0.308,0.35,0.582,0.932
2018-05-03,4,3,1,0,0,0,0,0,1,0,0.298,0.346,0.564,0.91
2018-05-04,5,4,2,3,1,0,2,3,1,1,0.316,0.367,0.643,1.01
2018-05-05,5,4,2,1,1,0,0,1,1,0,0.314,0.368,0.637,1.006
2018-05-06,4,4,1,1,0,0,0,0,0,0,0.311,0.364,0.623,0.987
2018-05-07,5,4,2,1,0,0,0,0,1,3,0.309,0.366,0.609,0.975
2018-05-08,5,5,1,2,0,0,1,2,0,0,0.313,0.367,0.626,0.993
2018-05-10,4,4,0,0,0,0,0,0,0,1,0.303,0.356,0.605,0.961
2018-05-11,4,3,0,0,0,0,0,0,1,3,0.295,0.353,0.59,0.943
2018-05-12,5,5,0,1,1,0,0,0,0,0,0.291,0.348,0.583,0.93
2018-05-13,4,4,0,0,0,0,0,0,0,1,0.282,0.338,0.565,0.903
2018-05-14,4,4,0,0,0,0,0,0,0,1,0.274,0.329,0.548,0.877
2018-05-15,4,4,0,2,0,0,0,1,0,1,0.281,0.333,0.547,0.88
2018-05-16,1,1,0,0,0,0,0,0,0,1,0.279,0.331,0.543,0.874
2018-05-18,4,4,1,3,0,0,0,0,0,1,0.292,0.342,0.549,0.89
2018-05-19,4,4,0,0,0,0,0,0,0,3,0.284,0.333,0.534,0.867
2018-05-20,4,3,0,1,1,0,0,0,1,0,0.285,0.337,0.536,0.874
2018-05-21,4,3,1,2,0,0,0,0,1,0,0.292,0.347,0.539,0.886
2018-05-22,4,4,0,0,0,0,0,0,0,1,0.285,0.339,0.525,0.864
2018-05-23,4,4,0,0,0,0,0,0,0,2,0.278,0.331,0.512,0.844
2018-05-25,4,4,0,0,0,0,0,0,0,1,0.271,0.324,0.5,0.824
2018-05-26,5,5,0,1,0,0,0,1,0,1,0.269,0.321,0.491,0.812
2018-05-27,3,3,0,1,1,0,0,1,0,0,0.27,0.321,0.494,0.815
2018-05-28,5,5,0,0,0,0,0,0,0,2,0.263,0.313,0.48,0.793
2018-05-29,6,4,0,0,0,0,0,0,1,2,0.257,0.313,0.47,0.783
2018-05-30,5,5,0,2,0,0,0,2,0,1,0.261,0.316,0.468,0.784
2018-05-31,4,3,2,2,1,0,1,1,1,0,0.267,0.324,0.492,0.816
2018-06-01,4,4,2,2,0,0,2,4,0,0,0.272,0.327,0.523,0.85
2018-06-02,4,4,0,0,0,0,0,0,0,3,0.266,0.321,0.513,0.834
2018-06-03,4,4,0,1,1,0,0,1,0,0,0.266,0.32,0.512,0.832
2018-06-05,4,4,1,2,1,0,1,3,0,2,0.271,0.323,0.531,0.854
2018-06-05,4,4,0,3,2,0,0,2,0,1,0.28,0.33,0.545,0.876
2018-06-06,4,2,0,1,1,0,0,0,2,0,0.282,0.338,0.549,0.887
2018-06-07,4,4,1,2,0,0,1,2,0,1,0.286,0.34,0.562,0.902
2018-06-08,4,4,0,2,0,1,0,0,0,0,0.29,0.343,0.57,0.913
2018-06-09,4,4,0,0,0,0,0,0,0,1,0.284,0.337,0.56,0.897
2018-06-10,4,4,0,2,2,0,0,1,0,0,0.288,0.34,0.568,0.908
2018-06-12,4,4,1,1,0,0,0,0,0,0,0.288,0.339,0.562,0.901
2018-06-13,4,4,0,2,0,1,0,2,0,1,0.291,0.341,0.57,0.911
2018-06-14,4,4,0,1,0,0,0,1,0,1,0.29,0.34,0.564,0.904
2018-06-15,4,3,1,1,0,0,0,0,1,2,0.291,0.342,0.561,0.904
2018-06-16,5,4,1,2,1,0,0,2,1,1,0.294,0.347,0.565,0.911
2018-06-17,4,4,0,3,3,0,0,1,0,1,0.302,0.353,0.579,0.932
2018-06-19,4,4,1,2,2,0,0,3,0,1,0.305,0.355,0.586,0.941
2018-06-20,4,4,0,0,0,0,0,0,0,1,0.3,0.35,0.577,0.927
2018-06-21,2,1,0,0,0,0,0,0,0,1,0.299,0.351,0.575,0.926
2018-06-22,1,1,0,0,0,0,0,0,0,1,0.298,0.35,0.573,0.922
2018-06-23,5,5,0,0,0,0,0,0,0,2,0.292,0.344,0.562,0.905
2018-06-24,4,3,0,1,1,0,0,0,1,1,0.293,0.346,0.563,0.909
2018-06-26,4,4,0,1,0,0,0,0,0,2,0.292,0.344,0.558,0.903
2018-06-27,4,4,0,0,0,0,0,0,0,1,0.288,0.34,0.55,0.89
2018-06-28,6,5,0,0,0,0,0,0,1,1,0.283,0.337,0.541,0.877
