PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4
2018-03-30,4,4,0,1,0,0,0,0,0,0,0.222,0.222,0.222,0.444
2018-03-31,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2018-04-02,4,3,0,0,0,0,0,0,1,2,0.154,0.214,0.154,0.368
2018-04-03,4,4,1,1,0,0,0,0,0,1,0.176,0.222,0.176,0.399
2018-04-05,3,3,0,0,0,0,0,0,0,2,0.15,0.19,0.15,0.34
2018-04-06,5,4,0,1,0,0,0,1,1,0,0.167,0.231,0.167,0.397
2018-04-07,3,3,0,0,0,0,0,0,0,2,0.148,0.207,0.148,0.355
2018-04-08,3,3,0,0,0,0,0,0,0,0,0.133,0.188,0.133,0.321
2018-04-09,5,4,0,1,1,0,0,2,1,0,0.147,0.216,0.176,0.393
2018-04-10,3,3,0,1,0,0,0,1,0,1,0.162,0.225,0.189,0.414
2018-04-11,4,4,1,1,0,0,0,0,0,0,0.171,0.227,0.195,0.422
2018-04-13,3,3,0,0,0,0,0,0,0,1,0.159,0.213,0.182,0.395
2018-04-14,1,1,1,1,0,0,1,1,0,0,0.178,0.229,0.267,0.496
2018-04-15,3,3,0,0,0,0,0,0,0,2,0.167,0.216,0.25,0.466
2018-04-16,4,4,1,2,0,0,0,0,0,2,0.192,0.236,0.269,0.506
2018-04-17,3,3,0,2,0,0,0,0,0,0,0.218,0.259,0.291,0.55
2018-04-18,4,4,0,0,0,0,0,0,0,1,0.203,0.242,0.271,0.513
2018-04-19,5,5,1,1,0,0,1,1,0,0,0.203,0.239,0.313,0.551
2018-04-20,5,5,0,2,0,0,0,1,0,1,0.217,0.25,0.319,0.569
2018-04-25,4,4,0,0,0,0,0,0,0,0,0.205,0.237,0.301,0.538
2018-04-26,3,3,0,1,1,0,0,0,0,0,0.211,0.241,0.316,0.556
2018-04-28,3,3,0,0,0,0,0,0,0,2,0.203,0.232,0.304,0.536
2018-04-29,3,2,0,0,0,0,0,0,1,1,0.198,0.235,0.296,0.532
2018-04-30,3,3,0,0,0,0,0,0,0,1,0.19,0.227,0.286,0.513
2018-05-01,4,4,1,3,0,0,0,0,0,0,0.216,0.25,0.307,0.557
2018-05-02,4,4,0,2,1,0,0,1,0,0,0.228,0.26,0.326,0.586
2018-05-04,4,4,0,1,0,0,0,0,0,2,0.229,0.26,0.323,0.583
2018-05-05,1,1,0,0,0,0,0,0,0,1,0.227,0.257,0.32,0.577
2018-05-06,2,2,0,0,0,0,0,0,0,0,0.222,0.252,0.313,0.566
2018-05-08,3,3,0,0,0,0,0,0,0,0,0.216,0.245,0.304,0.549
2018-05-09,3,2,0,0,0,0,0,0,1,1,0.212,0.248,0.298,0.546
2018-05-10,4,4,0,1,0,0,0,0,0,1,0.213,0.248,0.296,0.544
2018-05-11,5,3,1,2,0,0,0,2,2,0,0.225,0.271,0.306,0.578
2018-05-12,4,4,0,0,0,0,0,0,0,1,0.217,0.262,0.296,0.558
2018-05-13,0,0,0,0,0,0,0,0,0,0,0.217,0.262,0.296,0.558
2018-05-14,4,4,1,1,1,0,0,2,0,2,0.218,0.262,0.303,0.564
2018-05-15,3,3,0,0,0,0,0,0,0,0,0.213,0.256,0.295,0.551
2018-05-16,1,1,0,0,0,0,0,0,0,0,0.211,0.254,0.293,0.546
2018-05-18,4,4,1,1,1,0,0,0,0,1,0.213,0.254,0.299,0.553
2018-05-19,3,3,0,0,0,0,0,0,0,1,0.208,0.248,0.292,0.54
2018-05-21,3,3,0,0,0,0,0,0,0,2,0.203,0.243,0.286,0.529
2018-05-22,3,3,0,0,0,0,0,0,0,2,0.199,0.238,0.279,0.517
2018-05-24,3,3,0,0,0,0,0,0,0,1,0.194,0.233,0.273,0.506
2018-05-30,1,1,0,1,0,0,0,1,0,0,0.2,0.238,0.279,0.517
2018-06-01,4,3,0,1,0,0,0,0,1,1,0.203,0.245,0.28,0.525
2018-06-02,4,4,0,0,0,0,0,0,0,0,0.197,0.239,0.272,0.511
2018-06-03,3,3,0,1,0,0,0,0,0,1,0.2,0.241,0.273,0.514
2018-06-05,3,3,0,1,0,0,0,0,0,0,0.203,0.242,0.275,0.517
2018-06-08,5,5,2,2,0,0,0,1,0,2,0.209,0.247,0.278,0.526
2018-06-09,5,5,0,1,0,0,0,0,0,1,0.209,0.246,0.276,0.522
2018-06-10,1,1,0,0,0,0,0,0,0,0,0.207,0.244,0.274,0.519
2018-06-11,4,4,0,0,0,0,0,0,0,2,0.202,0.239,0.268,0.506
2018-06-12,3,3,0,0,0,0,0,0,0,2,0.199,0.235,0.263,0.498
2018-06-13,3,3,0,1,0,0,0,0,0,0,0.201,0.236,0.264,0.501
2018-06-15,5,5,1,2,0,0,0,0,0,1,0.207,0.241,0.268,0.509
2018-06-16,2,2,0,0,0,0,0,0,0,1,0.204,0.238,0.265,0.503
2018-06-18,2,2,0,0,0,0,0,0,0,0,0.202,0.236,0.262,0.498
