PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,6,6,1,1,0,0,0,0,0,1,0.167,0.167,0.167,0.333
2018-04-01,3,1,0,0,0,0,0,0,1,1,0.143,0.333,0.143,0.476
2018-04-01,5,4,0,0,0,0,0,1,0,0,0.091,0.214,0.091,0.305
2018-04-02,2,2,0,1,0,0,0,0,0,0,0.154,0.25,0.154,0.404
2018-04-05,4,2,1,1,1,0,0,0,2,0,0.2,0.35,0.267,0.617
2018-04-06,5,5,1,3,2,0,0,1,0,1,0.3,0.4,0.45,0.85
2018-04-07,4,4,1,2,0,0,0,0,0,1,0.333,0.414,0.458,0.872
2018-04-08,4,4,1,1,1,0,0,0,0,0,0.321,0.394,0.464,0.858
2018-04-10,4,4,0,1,0,0,0,1,0,0,0.313,0.378,0.438,0.816
2018-04-11,4,4,0,0,0,0,0,0,0,1,0.278,0.341,0.389,0.73
2018-04-12,5,3,0,0,0,0,0,0,2,1,0.256,0.348,0.359,0.707
2018-04-13,3,3,0,0,0,0,0,0,0,0,0.238,0.327,0.333,0.66
2018-04-14,3,2,0,0,0,0,0,0,1,1,0.227,0.327,0.318,0.645
2018-04-15,0,0,0,0,0,0,0,0,0,0,0.227,0.327,0.318,0.645
2018-04-16,3,3,0,1,0,0,0,0,0,1,0.234,0.327,0.319,0.646
2018-04-17,3,3,0,2,1,0,0,0,0,0,0.26,0.345,0.36,0.705
2018-04-18,5,4,1,1,0,0,0,1,0,1,0.259,0.333,0.352,0.685
2018-04-19,3,3,0,0,0,0,0,0,0,1,0.246,0.318,0.333,0.652
2018-04-20,4,2,0,1,1,0,0,1,1,0,0.254,0.329,0.356,0.684
2018-04-21,3,3,0,0,0,0,0,0,0,3,0.242,0.315,0.339,0.654
2018-04-22,5,5,1,1,1,0,0,0,0,1,0.239,0.308,0.343,0.651
2018-04-25,5,5,1,2,0,0,0,0,0,1,0.247,0.307,0.338,0.644
2018-04-25,5,5,0,1,0,0,0,0,0,0,0.236,0.301,0.333,0.634
2018-04-27,5,5,0,1,1,0,0,1,0,2,0.244,0.301,0.341,0.642
2018-04-28,4,4,1,1,1,0,0,0,0,0,0.244,0.299,0.349,0.648
2018-04-29,4,4,0,1,0,0,0,0,0,1,0.244,0.297,0.344,0.642
2018-04-30,3,3,1,1,0,0,0,0,0,1,0.247,0.298,0.344,0.642
2018-05-01,4,4,0,1,1,0,0,0,0,2,0.247,0.296,0.351,0.647
2018-05-02,4,4,0,0,0,0,0,0,0,1,0.238,0.286,0.337,0.622
2018-05-04,4,4,0,0,0,0,0,0,0,0,0.229,0.276,0.324,0.6
2018-05-05,4,4,0,0,0,0,0,0,0,1,0.22,0.267,0.312,0.579
2018-05-06,4,4,1,3,0,0,1,2,0,0,0.239,0.282,0.354,0.636
2018-05-08,5,5,1,1,0,0,0,2,0,1,0.237,0.279,0.347,0.626
2018-05-09,4,4,1,1,0,0,1,1,0,1,0.238,0.278,0.369,0.647
2018-05-11,4,4,2,3,0,1,0,1,0,0,0.254,0.292,0.397,0.689
2018-05-12,4,2,0,0,0,0,0,1,1,1,0.25,0.298,0.391,0.688
2018-05-13,4,3,0,0,0,0,0,0,1,1,0.244,0.297,0.382,0.678
2018-05-15,4,4,0,0,0,0,0,0,0,1,0.237,0.289,0.37,0.659
2018-05-16,3,2,0,0,0,0,0,0,1,1,0.234,0.289,0.365,0.654
2018-05-17,4,3,0,0,0,0,0,0,1,0,0.229,0.288,0.357,0.646
2018-05-18,4,3,0,1,0,0,0,0,1,0,0.231,0.294,0.357,0.65
2018-05-19,3,3,1,3,0,0,0,1,0,0,0.247,0.307,0.37,0.677
2018-05-20,5,4,1,1,0,0,1,1,1,1,0.247,0.31,0.387,0.696
2018-05-22,4,3,0,1,0,0,0,0,1,1,0.248,0.314,0.386,0.7
2018-05-23,6,5,1,1,0,0,0,0,1,1,0.247,0.315,0.38,0.694
2018-05-25,4,4,2,2,0,1,0,1,0,1,0.253,0.319,0.395,0.714
2018-05-26,3,3,0,0,0,0,0,0,0,1,0.248,0.314,0.388,0.701
2018-05-27,3,3,1,1,0,0,0,0,0,1,0.25,0.314,0.387,0.701
2018-05-29,4,4,0,1,1,0,0,0,0,0,0.25,0.313,0.39,0.702
2018-05-30,3,3,0,1,0,0,0,0,0,0,0.251,0.313,0.389,0.701
2018-05-31,4,3,0,1,0,0,0,1,1,0,0.253,0.317,0.388,0.704
2018-06-01,4,4,0,0,0,0,0,0,0,1,0.247,0.31,0.379,0.69
2018-06-02,3,3,0,2,0,0,0,0,0,0,0.254,0.316,0.384,0.699
2018-06-07,4,4,1,1,0,0,0,0,0,1,0.254,0.314,0.381,0.695
2018-06-08,4,3,0,1,1,0,0,0,0,1,0.255,0.318,0.385,0.703
