PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,1,1,0,0,1,0,3,0.2,0.2,0.4,0.6
2018-03-30,8,7,0,1,0,0,0,0,1,2,0.167,0.231,0.25,0.481
2018-03-31,5,5,1,2,0,0,0,0,0,2,0.235,0.278,0.294,0.572
2018-04-02,4,4,0,0,0,0,0,0,0,1,0.19,0.227,0.238,0.465
2018-04-05,5,4,1,3,1,0,0,0,1,0,0.28,0.333,0.36,0.693
2018-04-06,4,3,1,1,0,0,0,0,0,0,0.286,0.355,0.357,0.712
2018-04-07,5,4,0,0,0,0,0,0,1,2,0.25,0.333,0.313,0.646
2018-04-08,4,3,0,2,1,1,0,0,0,0,0.286,0.375,0.429,0.804
2018-04-10,4,4,1,3,1,0,0,0,0,0,0.333,0.409,0.487,0.896
2018-04-11,5,4,0,1,1,0,0,0,1,1,0.326,0.408,0.488,0.896
2018-04-13,4,4,0,0,0,0,0,0,0,0,0.298,0.377,0.447,0.824
2018-04-14,5,5,1,1,0,0,0,2,0,1,0.288,0.362,0.423,0.785
2018-04-17,5,4,0,1,0,0,0,0,0,1,0.286,0.365,0.411,0.776
2018-04-19,5,4,0,1,0,0,0,0,0,1,0.283,0.368,0.4,0.768
2018-04-20,5,5,1,1,1,0,0,1,0,1,0.277,0.356,0.4,0.756
2018-04-21,4,4,0,1,1,0,0,2,0,0,0.275,0.351,0.406,0.756
2018-04-22,1,0,0,0,0,0,0,0,1,0,0.275,0.359,0.406,0.765
2018-04-24,5,4,1,1,0,0,1,1,1,1,0.274,0.361,0.438,0.8
2018-04-25,4,4,0,1,1,0,0,0,0,0,0.273,0.356,0.442,0.798
2018-04-26,1,1,0,1,0,0,0,0,0,0,0.282,0.364,0.449,0.812
2018-04-27,4,4,0,0,0,0,0,0,0,2,0.268,0.348,0.427,0.775
2018-04-28,4,3,0,0,0,0,0,0,0,0,0.259,0.344,0.412,0.756
2018-04-29,4,4,0,2,1,0,0,0,0,0,0.27,0.35,0.427,0.777
2018-04-30,3,2,0,0,0,0,0,0,1,1,0.264,0.35,0.418,0.767
2018-05-02,4,2,0,0,0,0,0,0,2,0,0.258,0.355,0.409,0.764
2018-05-04,4,4,0,0,0,0,0,0,0,1,0.247,0.342,0.392,0.734
2018-05-05,5,5,0,0,0,0,0,0,0,1,0.235,0.328,0.373,0.7
2018-05-06,6,6,1,1,0,0,0,0,0,2,0.231,0.32,0.361,0.681
2018-05-07,5,5,0,1,0,0,0,1,0,0,0.23,0.315,0.354,0.669
2018-05-09,5,5,2,3,1,2,0,1,0,0,0.246,0.326,0.407,0.732
2018-05-11,5,5,2,4,2,0,2,7,0,0,0.268,0.343,0.488,0.831
2018-05-12,5,5,1,3,0,0,1,3,0,0,0.281,0.352,0.516,0.868
2018-05-13,4,3,1,0,0,0,0,0,1,1,0.275,0.349,0.504,0.853
2018-05-14,1,1,0,0,0,0,0,0,0,0,0.273,0.347,0.5,0.847
2018-05-15,4,3,1,1,1,0,0,0,1,2,0.274,0.351,0.504,0.855
2018-05-16,4,2,0,1,0,0,0,0,2,0,0.277,0.361,0.504,0.865
2018-05-18,6,6,1,3,0,0,0,1,0,0,0.287,0.366,0.503,0.87
2018-05-19,5,4,1,0,0,0,0,0,1,2,0.279,0.361,0.49,0.851
2018-05-20,5,5,0,1,1,0,0,0,0,2,0.276,0.357,0.487,0.844
2018-05-22,4,4,0,1,0,0,0,0,0,1,0.276,0.354,0.481,0.835
2018-05-23,4,3,0,1,0,0,0,0,1,0,0.277,0.358,0.478,0.836
2018-05-25,4,4,0,0,0,0,0,0,0,1,0.27,0.35,0.466,0.816
2018-05-26,4,4,1,1,0,0,0,0,0,0,0.269,0.348,0.461,0.809
2018-05-27,5,4,0,1,0,1,0,0,1,3,0.269,0.349,0.468,0.817
2018-05-29,5,2,1,1,0,0,0,0,1,0,0.272,0.36,0.468,0.829
2018-05-30,4,3,0,1,0,0,0,0,1,0,0.273,0.363,0.466,0.829
2018-05-31,5,3,0,0,0,0,0,1,1,1,0.268,0.359,0.458,0.817
2018-06-01,2,2,1,1,0,0,0,0,0,0,0.271,0.361,0.459,0.819
2018-06-02,7,4,1,1,0,0,0,0,2,2,0.27,0.364,0.454,0.818
2018-06-03,4,4,1,1,0,0,0,0,0,2,0.27,0.362,0.45,0.812
2018-06-05,4,3,0,1,0,0,0,0,1,0,0.271,0.365,0.448,0.813
2018-06-06,4,3,0,2,1,0,0,1,1,0,0.277,0.372,0.456,0.828
2018-06-08,4,4,0,2,0,0,0,0,0,1,0.281,0.374,0.457,0.831
2018-06-09,4,4,0,1,0,0,0,0,0,1,0.281,0.372,0.453,0.825
2018-06-11,5,4,0,0,0,0,0,0,1,1,0.275,0.368,0.444,0.813
2018-06-12,3,3,0,1,0,0,0,0,0,1,0.276,0.368,0.443,0.811
2018-06-13,1,1,0,0,0,0,0,0,0,1,0.275,0.366,0.441,0.807
2018-06-15,4,3,1,0,0,0,0,0,1,1,0.271,0.364,0.435,0.799
2018-06-16,5,4,0,2,0,0,0,1,0,0,0.275,0.367,0.436,0.802
2018-06-17,4,3,0,1,0,0,0,0,0,0,0.276,0.369,0.434,0.803
2018-06-19,4,3,0,0,0,0,0,0,1,2,0.271,0.365,0.427,0.792
2018-06-19,1,1,0,0,0,0,0,0,0,1,0.275,0.367,0.432,0.8
2018-06-20,4,4,0,0,0,0,0,0,0,2,0.266,0.36,0.419,0.779
2018-06-21,4,4,0,0,0,0,0,0,0,1,0.262,0.354,0.412,0.766
2018-06-23,4,4,1,1,0,0,1,1,0,0,0.262,0.353,0.422,0.775
2018-06-24,4,4,0,1,1,0,0,0,0,2,0.261,0.351,0.423,0.775
2018-06-25,1,1,0,1,0,0,0,0,0,0,0.264,0.354,0.426,0.779
2018-06-26,5,4,1,2,0,0,0,1,1,1,0.268,0.358,0.427,0.785
2018-06-27,4,4,1,2,1,0,1,4,0,0,0.272,0.36,0.444,0.804
2018-06-28,5,5,1,1,0,0,0,0,0,2,0.271,0.357,0.439,0.797
2018-06-29,2,2,0,0,0,0,0,0,0,1,0.268,0.355,0.436,0.791
2018-06-30,5,3,1,1,0,0,0,1,1,0,0.269,0.356,0.435,0.79
2018-07-01,5,5,1,3,0,1,0,1,0,2,0.275,0.36,0.445,0.805
2018-07-03,4,3,0,2,0,0,0,0,1,0,0.28,0.365,0.448,0.813
2018-07-04,4,3,1,2,1,0,1,3,1,1,0.284,0.37,0.465,0.835
2018-07-06,4,4,1,2,1,0,0,0,0,0,0.287,0.371,0.469,0.84
2018-07-08,5,4,1,1,0,0,0,0,1,1,0.287,0.372,0.466,0.838
2018-07-09,5,3,0,0,0,0,0,0,2,1,0.284,0.372,0.461,0.833
2018-07-10,4,4,0,0,0,0,0,0,0,3,0.28,0.368,0.455,0.822
2018-07-11,1,1,0,0,0,0,0,0,0,1,0.279,0.367,0.453,0.82
2018-07-13,5,4,0,0,0,0,0,0,1,3,0.275,0.364,0.447,0.811
2018-07-15,4,3,1,2,0,0,0,0,0,1,0.279,0.369,0.449,0.818
2018-07-20,5,4,1,1,0,0,1,1,1,3,0.279,0.369,0.456,0.826
2018-07-21,5,3,0,1,0,0,0,0,2,0,0.279,0.372,0.455,0.828
2018-07-22,4,4,1,2,0,0,0,2,0,0,0.282,0.374,0.456,0.83
2018-07-23,4,4,0,0,0,0,0,0,0,3,0.278,0.37,0.45,0.82
2018-07-24,1,1,0,0,0,0,0,0,0,0,0.277,0.369,0.448,0.817
2018-07-25,3,3,0,1,0,0,0,0,0,1,0.278,0.368,0.447,0.816
2018-07-26,4,3,1,1,0,0,0,0,0,0,0.278,0.37,0.446,0.816
2018-07-28,4,4,0,1,0,0,0,0,0,0,0.278,0.369,0.444,0.812
2018-07-29,4,4,0,1,0,0,0,0,0,2,0.278,0.367,0.441,0.809
2018-07-31,4,4,0,1,1,0,0,0,0,0,0.277,0.366,0.442,0.808
2018-08-01,5,4,2,3,1,0,1,3,1,0,0.283,0.372,0.458,0.83
2018-08-02,4,3,1,0,0,0,0,0,1,0,0.281,0.37,0.454,0.824
2018-08-04,4,3,0,0,0,0,0,0,1,2,0.278,0.369,0.45,0.819
2018-08-05,4,4,0,2,0,0,0,0,0,2,0.281,0.371,0.45,0.821
2018-08-06,4,4,0,1,0,0,0,0,0,3,0.28,0.369,0.448,0.817
2018-08-08,3,3,0,0,0,0,0,0,0,1,0.278,0.367,0.444,0.811
2018-08-10,3,3,0,0,0,0,0,0,0,0,0.276,0.364,0.44,0.804
2018-08-11,4,4,0,1,0,0,0,1,0,1,0.275,0.363,0.438,0.801
2018-08-12,4,3,0,0,0,0,0,0,0,2,0.273,0.362,0.435,0.796
2018-08-14,3,3,0,0,0,0,0,0,0,2,0.271,0.359,0.431,0.79
2018-08-15,4,3,1,1,0,0,0,0,1,0,0.271,0.36,0.43,0.79
2018-08-16,4,3,0,1,0,0,0,0,1,0,0.272,0.362,0.429,0.791
2018-08-18,4,4,0,1,0,0,0,0,0,1,0.272,0.361,0.427,0.788
2018-08-19,5,4,0,0,0,0,0,0,1,3,0.269,0.359,0.423,0.782
2018-08-21,4,4,0,0,0,0,0,0,0,1,0.266,0.356,0.418,0.774
2018-08-22,4,2,1,1,0,0,0,1,2,1,0.267,0.359,0.419,0.778
2018-08-24,4,4,1,1,0,0,0,0,0,1,0.267,0.358,0.417,0.775
2018-08-25,5,4,1,1,1,0,0,0,0,1,0.267,0.359,0.418,0.776
2018-08-26,4,4,0,0,0,0,0,1,0,1,0.264,0.355,0.414,0.769
2018-08-27,4,4,1,1,0,0,0,1,0,1,0.264,0.354,0.412,0.766
2018-08-28,1,1,0,0,0,0,0,0,0,0,0.263,0.354,0.411,0.765
2018-08-29,4,3,2,2,1,0,0,0,1,0,0.266,0.357,0.415,0.773
2018-08-30,4,4,0,1,1,0,0,2,0,0,0.266,0.356,0.416,0.772
2018-08-31,4,2,0,0,0,0,0,0,2,1,0.265,0.357,0.414,0.772
2018-09-02,4,3,1,0,0,0,0,0,1,1,0.263,0.357,0.411,0.768
2018-09-03,0,0,0,0,0,0,0,0,0,0,0.263,0.357,0.411,0.768
2018-09-04,3,3,0,0,0,0,0,1,0,2,0.261,0.354,0.408,0.762
2018-09-05,4,4,0,1,0,0,0,1,0,0,0.261,0.353,0.407,0.76
2018-09-06,4,4,0,0,0,0,0,1,0,0,0.258,0.351,0.403,0.753
2018-09-08,3,3,0,1,0,0,0,1,0,0,0.259,0.35,0.402,0.753
2018-09-08,1,0,0,0,0,0,0,0,0,0,0.259,0.352,0.402,0.754
2018-09-10,4,3,1,1,1,0,0,0,1,0,0.259,0.353,0.404,0.757
2018-09-12,4,3,0,0,0,0,0,0,1,2,0.258,0.352,0.401,0.754
2018-09-13,2,1,0,0,0,0,0,0,1,1,0.257,0.353,0.4,0.753
2018-09-15,3,3,0,2,0,0,0,1,0,0,0.26,0.355,0.402,0.757
2018-09-16,1,1,0,1,1,0,0,0,0,0,0.261,0.356,0.406,0.762
2018-09-17,4,4,0,0,0,0,0,0,0,1,0.259,0.353,0.402,0.755
2018-09-18,5,5,0,1,0,0,0,1,0,0,0.258,0.352,0.4,0.752
2018-09-19,3,3,0,0,0,0,0,0,0,2,0.257,0.35,0.397,0.747
2018-09-22,4,4,0,0,0,0,0,0,0,0,0.254,0.347,0.394,0.741
2018-09-23,5,5,0,1,0,0,0,0,0,2,0.254,0.345,0.392,0.737
2018-09-25,3,3,0,0,0,0,0,0,0,2,0.252,0.343,0.389,0.733
2018-09-27,4,4,0,1,1,0,0,0,0,1,0.252,0.343,0.39,0.733
2018-09-28,4,4,1,0,0,0,0,0,0,1,0.25,0.34,0.387,0.727
2018-09-30,4,3,1,1,0,0,1,2,1,1,0.251,0.341,0.393,0.734
2018-10-01,3,3,0,0,0,0,0,0,0,1,0.249,0.339,0.39,0.73
2019-03-28,5,3,1,0,0,0,0,0,2,2,0.0,0.4,0.0,0.4
2019-03-30,5,5,1,3,2,0,0,2,0,1,0.375,0.5,0.625,1.125
2019-03-31,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.625,1.125
2019-04-01,4,2,0,0,0,0,0,0,2,0,0.3,0.5,0.5,1.0
2019-04-03,4,4,2,3,0,0,1,2,0,1,0.429,0.556,0.786,1.341
2019-04-04,4,3,0,0,0,0,0,0,1,1,0.353,0.5,0.647,1.147
2019-04-05,3,1,2,1,0,0,1,1,1,0,0.389,0.56,0.833,1.393
2019-04-07,4,4,1,1,0,0,1,2,0,0,0.364,0.517,0.864,1.381
2019-04-08,4,4,0,0,0,0,0,0,0,3,0.308,0.455,0.731,1.185
2019-04-10,4,3,0,0,0,0,0,0,1,1,0.276,0.432,0.655,1.088
2019-04-11,0,0,0,0,0,0,0,0,0,0,0.276,0.432,0.655,1.088
2019-04-12,4,4,2,3,0,0,2,2,0,1,0.333,0.463,0.848,1.312
2019-04-13,5,5,1,1,0,0,0,0,0,3,0.316,0.435,0.763,1.198
2019-04-15,5,3,1,2,0,0,1,3,1,0,0.341,0.471,0.829,1.3
2019-04-16,4,3,0,0,0,0,0,0,0,2,0.318,0.455,0.773,1.227
2019-04-17,4,3,2,1,1,0,0,0,1,0,0.319,0.458,0.766,1.224
2019-04-19,5,4,0,2,1,0,0,1,1,0,0.333,0.469,0.765,1.233
2019-04-20,3,2,0,1,0,0,0,0,1,1,0.34,0.478,0.755,1.232
2019-04-21,4,3,0,0,0,0,0,0,0,1,0.321,0.465,0.714,1.179
2019-04-23,4,3,1,1,1,0,0,3,1,2,0.322,0.467,0.712,1.179
2019-04-24,4,3,1,0,0,0,0,0,1,1,0.306,0.456,0.677,1.133
2019-04-25,4,4,0,1,0,0,0,0,0,2,0.303,0.446,0.652,1.097
2019-04-26,4,4,0,0,0,0,0,0,0,2,0.286,0.425,0.614,1.04
2019-04-28,7,6,1,1,0,0,1,1,0,4,0.276,0.415,0.618,1.033
2019-04-30,4,4,1,2,1,0,0,0,0,0,0.288,0.418,0.625,1.043
2019-05-01,5,3,2,2,0,0,1,2,1,1,0.301,0.427,0.663,1.09
2019-05-03,4,4,0,1,0,0,0,0,0,2,0.299,0.421,0.644,1.064
2019-05-04,0,0,0,0,0,0,0,0,0,0,0.299,0.421,0.644,1.064
2019-05-05,4,3,2,2,0,0,1,2,1,0,0.311,0.432,0.678,1.11
2019-05-06,5,3,1,1,0,0,0,1,2,1,0.312,0.44,0.667,1.106
2019-05-07,4,3,0,1,0,0,0,0,1,2,0.313,0.442,0.656,1.098
