PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,4,4,1,1,0,0,1,1,0,2,0.25,0.25,1.0,1.25
2018-03-31,5,5,2,1,0,0,1,2,0,1,0.222,0.222,0.889,1.111
2018-04-01,5,5,0,0,0,0,0,0,0,4,0.143,0.143,0.571,0.714
2018-04-03,1,1,1,1,0,0,0,0,0,0,0.2,0.2,0.6,0.8
2018-04-04,4,4,0,0,0,0,0,1,0,2,0.158,0.158,0.474,0.632
2018-04-07,4,4,0,1,0,0,0,0,0,1,0.174,0.174,0.435,0.609
2018-04-08,1,1,0,0,0,0,0,0,0,1,0.167,0.167,0.417,0.583
2018-04-09,4,4,0,1,0,0,0,0,0,2,0.179,0.179,0.393,0.571
2018-04-10,4,4,0,1,0,0,0,1,0,1,0.188,0.188,0.375,0.562
2018-04-11,0,0,0,0,0,0,0,0,0,0,0.188,0.188,0.375,0.562
2018-04-13,4,4,0,0,0,0,0,0,0,2,0.167,0.167,0.333,0.5
2018-04-15,2,2,0,0,0,0,0,0,0,2,0.158,0.158,0.316,0.474
2018-04-16,3,3,0,0,0,0,0,0,0,2,0.146,0.146,0.293,0.439
2018-04-17,4,4,0,0,0,0,0,0,0,4,0.133,0.133,0.267,0.4
2018-04-19,4,4,0,0,0,0,0,0,0,2,0.122,0.122,0.245,0.367
2018-04-20,1,1,0,0,0,0,0,0,0,1,0.12,0.12,0.24,0.36
2018-04-21,1,1,0,0,0,0,0,0,0,0,0.118,0.118,0.235,0.353
2018-04-22,3,3,1,1,0,0,0,0,0,2,0.13,0.13,0.241,0.37
2018-04-23,2,2,0,0,0,0,0,0,0,1,0.125,0.125,0.232,0.357
2018-04-24,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.232,0.357
2018-04-25,1,1,1,1,0,0,1,1,0,0,0.14,0.14,0.298,0.439
2018-04-27,3,3,0,0,0,0,0,0,0,2,0.133,0.133,0.283,0.417
2018-04-28,1,0,1,0,0,0,0,0,1,0,0.133,0.148,0.283,0.431
2018-04-29,4,3,2,1,1,0,0,1,0,2,0.143,0.156,0.302,0.458
2018-04-30,0,0,0,0,0,0,0,0,0,0,0.143,0.156,0.302,0.458
2018-05-01,2,2,0,1,1,0,0,0,0,1,0.154,0.167,0.323,0.49
2018-05-03,2,2,0,1,0,0,0,0,0,0,0.164,0.176,0.328,0.505
2018-05-04,5,5,0,0,0,0,0,0,0,1,0.153,0.164,0.306,0.47
2018-05-05,0,0,1,0,0,0,0,0,0,0,0.153,0.164,0.306,0.47
2018-05-07,1,1,0,0,0,0,0,0,0,1,0.151,0.162,0.301,0.464
2018-05-08,4,4,1,1,1,0,0,0,0,2,0.156,0.167,0.312,0.478
2018-05-09,3,3,0,0,0,0,0,0,0,0,0.15,0.16,0.3,0.46
2018-05-11,1,1,0,0,0,0,0,0,0,0,0.148,0.159,0.296,0.455
2018-05-13,4,4,0,0,0,0,0,0,0,2,0.141,0.151,0.282,0.434
2018-05-24,4,4,1,2,0,0,1,3,0,1,0.157,0.167,0.326,0.492
2018-05-25,1,1,1,1,0,0,0,1,0,0,0.167,0.176,0.333,0.509
2018-05-27,4,4,0,0,0,0,0,0,0,4,0.16,0.168,0.319,0.488
2018-05-28,4,4,0,0,0,0,0,0,0,2,0.153,0.162,0.306,0.468
2018-05-29,1,1,0,0,0,0,0,0,0,1,0.152,0.16,0.303,0.463
2018-05-30,2,2,0,0,0,0,0,0,0,2,0.149,0.157,0.297,0.454
2018-05-31,3,3,0,1,0,0,0,1,0,0,0.154,0.162,0.298,0.46
2018-06-01,4,4,0,2,0,0,0,0,0,0,0.167,0.174,0.306,0.48
2018-06-02,3,2,0,0,0,0,0,0,1,1,0.164,0.179,0.3,0.479
2018-06-05,3,2,0,0,0,0,0,0,1,2,0.161,0.183,0.295,0.477
2018-06-07,4,4,0,0,0,0,0,0,0,2,0.155,0.176,0.284,0.461
2018-06-09,2,2,0,0,0,0,0,0,0,2,0.153,0.174,0.28,0.453
2018-06-10,0,0,0,0,0,0,0,0,0,0,0.153,0.174,0.28,0.453
2018-06-12,0,0,0,0,0,0,0,0,0,0,0.153,0.174,0.28,0.453
2018-06-13,5,4,2,2,1,0,1,2,1,1,0.164,0.19,0.32,0.51
2018-06-14,0,0,0,0,0,0,0,0,0,0,0.164,0.19,0.32,0.51
2018-06-15,1,1,0,1,0,0,0,0,0,0,0.171,0.197,0.325,0.522
2018-06-16,4,4,1,1,0,0,0,1,0,1,0.173,0.198,0.323,0.521
2018-06-17,0,0,1,0,0,0,0,0,0,0,0.173,0.198,0.323,0.521
2018-06-18,0,0,0,0,0,0,0,0,0,0,0.173,0.198,0.323,0.521
2018-06-19,4,4,0,1,0,0,0,0,0,0,0.176,0.2,0.321,0.521
2018-06-22,2,1,0,0,0,0,0,0,0,1,0.174,0.204,0.318,0.523
2018-06-23,1,1,1,0,0,0,0,0,0,0,0.173,0.203,0.316,0.519
2018-06-24,0,0,1,0,0,0,0,0,0,0,0.173,0.203,0.316,0.519
2018-06-25,3,3,1,1,0,0,0,0,0,2,0.176,0.206,0.316,0.522
2018-06-26,4,3,1,2,1,0,1,3,1,1,0.187,0.221,0.353,0.573
2018-06-28,4,2,1,2,0,0,1,1,1,0,0.199,0.242,0.383,0.625
2018-06-29,3,2,1,0,0,0,0,0,1,1,0.196,0.243,0.378,0.621
2018-06-30,3,3,0,0,0,0,0,0,0,1,0.192,0.239,0.37,0.609
2018-07-01,3,3,0,0,0,0,0,0,0,1,0.188,0.234,0.362,0.597
2018-07-03,0,0,0,0,0,0,0,0,0,0,0.188,0.234,0.362,0.597
2018-07-04,0,0,0,0,0,0,0,0,0,0,0.188,0.234,0.362,0.597
2018-07-05,3,3,0,1,0,0,0,0,0,1,0.191,0.236,0.362,0.598
2018-07-06,1,1,0,0,0,0,0,0,0,1,0.19,0.235,0.359,0.594
2018-07-10,3,3,0,1,0,0,0,0,0,1,0.192,0.236,0.359,0.595
2018-07-12,0,0,0,0,0,0,0,0,0,0,0.192,0.236,0.359,0.595
2018-07-13,0,0,0,0,0,0,0,0,0,0,0.192,0.236,0.359,0.595
2018-08-01,4,4,1,2,0,0,1,2,0,2,0.2,0.243,0.381,0.624
2018-08-03,4,3,1,1,0,0,0,0,0,1,0.202,0.249,0.38,0.629
