PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,2,3,1,0,0,1,2,3,0,0.5,0.8,2.0,2.8
2018-03-30,5,2,1,0,0,0,0,0,3,1,0.25,0.7,1.0,1.7
2018-03-31,6,5,1,2,1,0,0,2,1,0,0.333,0.625,0.778,1.403
2018-04-02,4,3,0,1,0,0,0,1,1,0,0.333,0.6,0.667,1.267
2018-04-03,5,3,3,2,0,0,1,4,2,1,0.4,0.64,0.867,1.507
2018-04-04,4,4,1,2,2,0,0,0,0,1,0.421,0.621,0.895,1.515
2018-04-06,5,3,1,1,0,0,0,1,2,0,0.409,0.618,0.818,1.436
2018-04-07,5,5,0,1,1,0,0,1,0,1,0.37,0.564,0.741,1.305
2018-04-08,4,3,0,1,1,0,0,0,1,0,0.367,0.558,0.733,1.291
2018-04-09,3,3,0,0,0,0,0,0,0,2,0.333,0.522,0.667,1.188
2018-04-10,4,3,0,0,0,0,0,0,1,2,0.306,0.5,0.611,1.111
2018-04-11,6,4,1,2,1,0,0,0,2,0,0.325,0.518,0.625,1.143
2018-04-13,5,5,0,1,0,0,0,0,0,2,0.311,0.492,0.578,1.07
2018-04-14,6,5,1,2,0,0,0,1,1,0,0.32,0.493,0.56,1.053
2018-04-16,3,2,0,0,0,0,0,0,1,0,0.308,0.486,0.538,1.024
2018-04-17,5,4,0,0,0,0,0,0,0,2,0.286,0.467,0.5,0.967
2018-04-18,4,3,0,1,0,0,0,0,0,1,0.288,0.468,0.492,0.96
2018-04-19,4,3,1,2,0,0,0,1,0,0,0.306,0.47,0.5,0.97
2018-04-20,5,5,0,0,0,0,0,0,0,2,0.284,0.443,0.463,0.906
2018-04-21,4,4,0,2,2,0,0,2,0,2,0.296,0.446,0.493,0.939
2018-04-23,4,4,1,1,0,0,0,0,0,0,0.293,0.438,0.48,0.918
2018-04-24,6,6,2,2,0,0,2,2,0,0,0.296,0.431,0.543,0.975
2018-04-25,5,4,0,2,0,0,0,0,1,1,0.306,0.439,0.541,0.98
2018-04-26,5,4,2,3,3,0,0,0,1,0,0.326,0.455,0.584,1.04
2018-04-27,4,4,1,2,0,0,0,1,0,0,0.333,0.457,0.581,1.038
2018-04-28,5,5,0,1,0,1,0,1,0,1,0.327,0.446,0.582,1.028
2018-04-29,5,4,0,0,0,0,0,0,1,1,0.314,0.437,0.559,0.995
2018-05-01,5,5,1,2,1,0,0,2,0,0,0.318,0.435,0.561,0.996
2018-05-02,4,4,1,3,0,0,0,1,0,0,0.333,0.444,0.568,1.012
2018-05-03,5,4,2,0,0,0,0,0,1,1,0.322,0.436,0.548,0.984
