PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-07-08,6,6,1,2,1,0,0,0,0,2,0.333,0.333,0.5,0.833
2018-07-09,5,5,0,1,0,0,0,0,0,3,0.273,0.273,0.364,0.636
2018-07-11,6,6,0,1,0,0,0,1,0,3,0.235,0.235,0.294,0.529
2018-07-13,5,4,3,2,2,0,0,2,1,1,0.286,0.318,0.429,0.747
2018-07-14,4,4,2,2,2,0,0,1,0,1,0.32,0.346,0.52,0.866
2018-07-15,3,3,0,0,0,0,0,0,0,1,0.286,0.31,0.464,0.775
2018-07-20,4,4,1,1,0,0,0,0,0,2,0.281,0.303,0.438,0.74
2018-07-21,5,5,0,0,0,0,0,0,0,2,0.243,0.263,0.378,0.642
2018-07-22,1,1,1,0,0,0,0,0,0,1,0.237,0.256,0.368,0.625
2018-07-24,4,4,1,2,0,0,0,0,0,1,0.262,0.279,0.381,0.66
2018-07-25,4,4,0,1,0,0,0,0,0,0,0.261,0.277,0.37,0.646
2018-07-26,4,3,1,2,1,0,0,1,1,0,0.286,0.314,0.408,0.722
2018-07-27,4,4,0,1,0,0,0,0,0,2,0.283,0.309,0.396,0.705
2018-07-28,4,3,0,1,0,0,0,0,1,1,0.286,0.322,0.393,0.715
2018-07-29,4,2,0,0,0,0,0,1,1,1,0.276,0.317,0.379,0.697
2018-07-30,5,4,0,0,0,0,0,0,1,1,0.258,0.309,0.355,0.664
2018-07-31,2,1,0,0,0,0,0,0,1,0,0.254,0.314,0.349,0.664
2018-08-02,4,3,0,1,0,0,0,1,1,0,0.258,0.324,0.348,0.673
2018-08-03,4,4,0,1,0,0,0,0,0,1,0.257,0.321,0.343,0.663
2018-08-04,4,4,2,2,0,0,1,1,0,1,0.27,0.329,0.392,0.721
2018-08-06,3,3,0,0,0,0,0,0,0,2,0.26,0.318,0.377,0.694
2018-08-07,4,4,0,0,0,0,0,0,0,2,0.247,0.303,0.358,0.661
2018-08-09,4,4,0,2,1,0,0,2,0,0,0.259,0.312,0.376,0.688
2018-08-10,5,4,1,1,1,0,0,2,1,0,0.258,0.316,0.382,0.698
2018-08-11,3,3,0,0,0,0,0,0,0,0,0.25,0.307,0.37,0.676
2018-08-12,3,3,1,2,0,0,0,0,0,0,0.263,0.317,0.379,0.696
2018-08-13,4,4,1,2,0,0,0,0,0,1,0.273,0.324,0.384,0.708
2018-08-14,4,4,0,0,0,0,0,0,0,2,0.262,0.313,0.369,0.681
2018-08-15,0,0,0,0,0,0,0,0,0,0,0.262,0.313,0.369,0.681
2018-08-17,4,4,1,1,1,0,0,0,0,1,0.262,0.31,0.374,0.684
