PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-09-23,1,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0
2018-09-25,1,1,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5
2018-09-30,1,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
2019-07-17,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2019-07-18,1,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2019-07-19,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2019-09-02,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2019-09-05,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
2019-09-07,1,0,1,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65
2019-09-13,1,1,0,0,0,0,0,0,0,0,0.2,0.333,0.2,0.533
2019-09-25,4,3,1,1,0,0,0,0,1,1,0.25,0.4,0.25,0.65
2021-04-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-10,1,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5
2021-04-13,1,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333
2021-04-14,3,2,0,1,0,0,0,0,0,0,0.25,0.5,0.25,0.75
2021-04-16,1,1,0,0,0,0,0,0,0,1,0.2,0.429,0.2,0.629
2021-04-20,0,0,0,0,0,0,0,0,0,0,0.2,0.429,0.2,0.629
2021-04-27,1,1,0,0,0,0,0,0,0,0,0.167,0.375,0.167,0.542
2021-04-29,3,2,1,1,0,0,0,0,1,1,0.25,0.455,0.25,0.704
2021-05-05,1,1,0,0,0,0,0,0,0,1,0.222,0.417,0.222,0.639
2021-05-06,1,1,0,0,0,0,0,0,0,0,0.2,0.385,0.2,0.585
2021-05-11,0,0,0,0,0,0,0,0,0,0,0.2,0.385,0.2,0.585
2021-05-12,2,2,0,0,0,0,0,0,0,1,0.167,0.333,0.167,0.5
2021-05-13,0,0,0,0,0,0,0,0,0,0,0.167,0.333,0.167,0.5
2021-05-14,1,0,1,0,0,0,0,0,0,0,0.167,0.375,0.167,0.542
