PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-04-01,3,3,0,1,1,0,0,0,0,0,0.111,0.111,0.222,0.333
2018-04-02,4,3,1,1,0,0,1,4,1,0,0.167,0.231,0.5,0.731
2018-04-04,4,4,0,1,0,0,0,1,0,2,0.188,0.235,0.438,0.673
2018-04-05,1,1,0,0,0,0,0,0,0,0,0.176,0.222,0.412,0.634
2018-04-06,5,5,3,4,1,0,0,3,0,0,0.318,0.348,0.545,0.893
2018-04-07,4,3,1,1,0,0,0,0,1,0,0.32,0.37,0.52,0.89
2018-04-08,4,4,0,2,0,0,0,0,0,1,0.345,0.387,0.517,0.904
2018-04-10,4,3,0,1,0,0,0,0,1,2,0.344,0.4,0.5,0.9
2018-04-12,5,3,0,1,0,0,0,0,2,1,0.343,0.425,0.486,0.911
2018-04-14,3,3,0,0,0,0,0,0,0,0,0.316,0.395,0.447,0.843
2018-04-15,4,4,0,1,0,0,0,0,0,0,0.31,0.383,0.429,0.812
2018-04-16,3,2,0,0,0,0,0,1,0,1,0.295,0.36,0.409,0.769
2018-04-17,3,3,0,1,0,0,0,0,0,1,0.298,0.358,0.404,0.763
2018-04-18,1,1,1,1,1,0,0,0,0,0,0.313,0.37,0.438,0.808
2018-04-19,3,3,0,0,0,0,0,0,0,1,0.294,0.351,0.412,0.763
2018-04-20,4,4,0,1,1,0,0,0,0,2,0.291,0.344,0.418,0.762
2018-04-21,4,4,0,1,0,0,0,0,0,1,0.288,0.338,0.407,0.745
2018-04-22,5,4,0,0,0,0,0,0,1,2,0.27,0.329,0.381,0.71
2018-04-25,5,4,1,2,0,0,1,2,1,0,0.284,0.347,0.433,0.78
2018-04-25,1,1,0,1,0,0,0,1,0,0,0.294,0.355,0.441,0.796
2018-04-26,3,3,0,1,1,0,0,0,0,1,0.296,0.354,0.451,0.805
2018-04-27,4,3,0,0,0,0,0,1,0,1,0.284,0.349,0.432,0.782
2018-04-28,4,2,1,0,0,0,0,0,2,0,0.276,0.356,0.421,0.777
2018-04-29,4,4,1,2,0,0,0,1,0,1,0.288,0.363,0.425,0.788
2018-04-30,3,2,0,0,0,0,0,0,1,1,0.28,0.362,0.415,0.776
2018-05-01,4,3,1,2,1,0,0,0,1,0,0.294,0.378,0.435,0.813
2018-05-03,3,2,1,0,0,0,0,0,0,0,0.287,0.376,0.425,0.802
2018-05-04,4,4,0,1,0,0,0,0,0,1,0.286,0.371,0.418,0.789
2018-05-05,3,3,0,0,0,0,0,0,0,0,0.277,0.361,0.404,0.765
2018-05-06,5,3,2,1,0,0,0,1,2,0,0.278,0.372,0.402,0.774
2018-05-08,5,5,1,2,1,0,0,2,0,1,0.284,0.373,0.412,0.785
2018-05-09,4,4,1,1,0,0,1,2,0,0,0.283,0.369,0.434,0.803
2018-05-11,1,1,0,1,1,0,0,1,0,0,0.29,0.374,0.449,0.823
2018-05-12,3,3,0,1,0,0,0,0,0,1,0.291,0.373,0.445,0.818
2018-05-13,1,1,0,0,0,0,0,0,0,0,0.288,0.37,0.441,0.812
2018-05-15,4,2,0,1,1,0,0,1,2,0,0.292,0.382,0.451,0.833
2018-05-18,4,3,0,0,0,0,0,0,0,1,0.284,0.378,0.44,0.817
2018-05-20,4,3,1,1,0,0,0,0,1,0,0.286,0.381,0.437,0.818
2018-05-22,4,4,1,1,0,0,1,1,0,1,0.285,0.378,0.455,0.833
2018-05-23,6,6,0,0,0,0,0,0,0,1,0.271,0.362,0.434,0.796
2018-05-24,3,2,0,0,0,0,0,0,1,0,0.267,0.362,0.427,0.789
2018-05-25,4,4,0,0,0,0,0,0,0,1,0.259,0.353,0.415,0.767
2018-05-26,4,4,0,2,0,0,0,0,0,0,0.266,0.356,0.417,0.774
2018-05-27,4,4,0,1,0,0,0,1,0,0,0.266,0.354,0.413,0.766
2018-05-28,1,1,0,0,0,0,0,0,0,1,0.264,0.352,0.41,0.761
2018-05-29,1,1,0,0,0,0,0,0,0,1,0.262,0.349,0.407,0.756
2018-05-30,4,4,0,3,0,0,0,0,0,1,0.275,0.359,0.416,0.775
2018-05-31,4,4,1,1,0,0,0,0,0,0,0.275,0.356,0.412,0.768
2018-06-01,4,3,0,1,0,0,0,1,0,0,0.276,0.354,0.41,0.764
2018-06-02,3,3,1,1,0,0,1,1,0,1,0.277,0.354,0.428,0.781
2018-06-03,1,1,0,1,0,0,0,0,0,0,0.281,0.357,0.431,0.788
2018-06-05,4,4,0,1,0,0,0,0,0,1,0.28,0.355,0.427,0.782
2018-06-06,5,3,2,0,0,0,0,0,2,0,0.275,0.356,0.419,0.775
2018-06-07,2,1,0,0,0,0,0,0,1,0,0.274,0.358,0.417,0.774
2018-06-08,4,4,0,2,1,0,0,0,0,0,0.279,0.36,0.424,0.785
2018-06-09,1,1,0,0,0,0,0,0,0,1,0.277,0.359,0.422,0.781
2018-06-10,5,4,1,0,0,0,0,0,1,2,0.271,0.355,0.412,0.767
2018-06-11,1,1,0,0,0,0,0,0,0,0,0.27,0.353,0.41,0.763
2018-06-12,5,4,1,1,1,0,0,0,1,1,0.269,0.354,0.412,0.766
2018-06-13,4,3,1,1,0,0,0,0,1,2,0.27,0.357,0.411,0.768
2018-06-15,4,2,1,1,0,0,0,1,1,0,0.273,0.359,0.412,0.771
2018-06-16,4,3,1,1,0,0,1,1,1,0,0.274,0.362,0.426,0.788
2018-06-17,4,4,1,1,0,0,1,1,0,1,0.273,0.36,0.438,0.798
2018-06-18,4,4,0,1,0,0,0,0,0,1,0.273,0.358,0.434,0.792
2018-06-19,4,4,0,1,0,0,0,0,0,1,0.272,0.356,0.431,0.787
2018-06-21,4,3,0,1,0,0,0,1,0,0,0.273,0.354,0.429,0.784
2018-06-22,1,1,0,0,0,0,0,0,0,0,0.272,0.353,0.427,0.78
2018-06-23,2,2,0,0,0,0,0,0,0,1,0.269,0.35,0.423,0.773
2018-06-24,3,3,0,0,0,0,0,0,0,2,0.265,0.346,0.417,0.763
2018-06-25,5,4,0,1,1,0,0,0,1,0,0.265,0.347,0.419,0.765
2018-06-26,1,1,0,0,0,0,0,0,0,0,0.264,0.345,0.417,0.762
2018-06-27,4,4,0,2,0,0,0,0,0,1,0.268,0.348,0.418,0.766
2018-06-30,1,1,0,0,0,0,0,0,0,0,0.267,0.346,0.416,0.763
2018-07-01,4,4,1,2,0,0,1,4,0,0,0.271,0.349,0.431,0.78
2018-07-02,4,4,0,0,0,0,0,0,0,0,0.266,0.344,0.424,0.767
2018-07-04,4,4,0,0,0,0,0,0,0,0,0.262,0.338,0.416,0.755
2018-07-06,4,4,1,1,0,0,0,1,0,0,0.262,0.337,0.414,0.75
2018-07-07,4,4,0,1,0,0,0,1,0,0,0.261,0.336,0.411,0.747
2018-07-08,4,3,0,0,0,0,0,0,1,0,0.258,0.335,0.406,0.74
2018-07-09,4,4,0,1,1,0,0,1,0,0,0.258,0.333,0.407,0.741
2018-07-10,2,2,0,0,0,0,0,0,0,0,0.256,0.331,0.404,0.735
2018-07-11,1,1,0,0,0,0,0,0,0,1,0.255,0.33,0.402,0.732
2018-07-12,1,1,0,1,0,0,0,0,0,0,0.258,0.332,0.405,0.737
2018-07-13,4,4,2,3,0,0,0,1,0,0,0.266,0.338,0.41,0.748
2018-07-14,4,4,0,0,0,0,0,0,0,1,0.262,0.333,0.404,0.737
2018-07-14,1,0,0,0,0,0,0,0,1,0,0.262,0.336,0.404,0.739
2018-07-15,5,5,2,2,0,0,0,0,0,1,0.264,0.337,0.404,0.74
2018-07-20,5,5,2,4,0,0,0,0,0,0,0.274,0.344,0.411,0.755
2018-07-21,4,3,0,0,0,0,0,0,1,3,0.271,0.343,0.407,0.75
2018-07-22,5,5,0,0,0,0,0,0,0,1,0.266,0.338,0.399,0.737
2018-07-23,3,3,0,1,0,0,0,0,0,2,0.267,0.338,0.399,0.736
2018-07-24,4,4,0,1,0,0,0,0,0,2,0.267,0.336,0.396,0.733
2018-07-25,4,4,0,0,0,0,0,0,0,2,0.263,0.332,0.391,0.723
2018-07-27,2,2,0,1,0,0,0,0,0,1,0.265,0.333,0.392,0.725
2018-07-28,4,4,0,2,0,0,0,2,0,1,0.268,0.335,0.393,0.729
2018-07-29,4,3,0,0,0,0,0,0,1,1,0.265,0.334,0.389,0.724
2018-08-01,1,1,1,1,0,0,0,0,0,0,0.268,0.336,0.391,0.728
2018-08-03,4,2,1,0,0,0,0,1,1,1,0.266,0.335,0.389,0.724
2018-08-05,2,2,0,0,0,0,0,0,0,0,0.264,0.333,0.386,0.72
2018-08-07,4,4,0,1,0,0,0,0,0,1,0.264,0.332,0.384,0.717
2018-08-08,5,5,1,2,0,0,0,1,0,1,0.266,0.333,0.385,0.718
2018-08-09,1,1,0,1,0,0,0,1,0,0,0.268,0.335,0.387,0.722
2018-08-10,2,1,2,1,0,1,0,1,1,0,0.271,0.339,0.395,0.734
2018-08-12,3,3,0,0,0,0,0,0,0,0,0.268,0.336,0.391,0.727
2018-08-14,4,4,0,0,0,0,0,1,0,0,0.265,0.332,0.386,0.719
2018-08-15,3,3,1,2,0,0,0,0,0,1,0.269,0.335,0.389,0.724
2018-08-16,1,1,0,0,0,0,0,0,0,0,0.268,0.334,0.388,0.722
2018-08-17,1,1,0,1,0,0,0,0,0,0,0.27,0.336,0.39,0.726
2018-08-18,4,4,0,0,0,0,0,1,0,1,0.267,0.332,0.385,0.717
2018-08-19,1,1,0,1,0,0,0,0,0,0,0.269,0.334,0.387,0.721
2018-08-20,2,2,0,1,0,0,0,0,0,0,0.27,0.335,0.387,0.722
2018-08-21,4,4,0,0,0,0,0,0,0,1,0.267,0.332,0.383,0.714
2018-08-22,3,3,0,1,0,0,0,1,0,0,0.268,0.332,0.382,0.714
2018-08-24,1,1,0,0,0,0,0,0,0,1,0.267,0.331,0.381,0.712
2018-08-25,5,5,1,4,2,0,0,1,0,0,0.275,0.337,0.393,0.73
2018-08-26,4,4,1,1,0,0,0,0,0,1,0.274,0.336,0.391,0.727
2018-08-28,3,3,0,2,0,0,0,1,0,1,0.278,0.338,0.394,0.732
2018-08-29,4,4,0,1,0,0,0,0,0,2,0.277,0.338,0.392,0.73
2018-08-30,4,4,0,0,0,0,0,0,0,2,0.274,0.334,0.388,0.722
2018-09-01,3,3,1,1,0,0,0,0,0,0,0.275,0.334,0.387,0.722
2018-09-02,4,4,0,3,0,0,0,1,0,0,0.28,0.338,0.391,0.73
2018-09-03,3,3,0,0,0,0,0,0,0,1,0.278,0.336,0.388,0.724
2018-09-04,1,1,0,0,0,0,0,0,0,0,0.277,0.335,0.387,0.722
2018-09-05,3,2,0,1,1,0,0,1,1,1,0.278,0.337,0.39,0.728
2018-09-07,2,2,0,0,0,0,0,0,0,0,0.277,0.336,0.388,0.724
2018-09-08,1,1,0,0,0,0,0,0,0,0,0.276,0.335,0.387,0.722
2018-09-10,4,4,1,2,0,0,1,1,0,0,0.278,0.336,0.396,0.733
2018-09-11,4,4,0,1,0,0,0,0,0,2,0.278,0.336,0.395,0.73
2018-09-14,1,0,0,0,0,0,0,0,1,0,0.278,0.337,0.395,0.732
2018-09-15,4,4,0,1,1,0,0,1,0,1,0.278,0.336,0.396,0.732
2018-09-16,4,2,0,0,0,0,0,0,2,0,0.276,0.338,0.394,0.732
2018-09-17,1,1,0,0,0,0,0,0,0,0,0.276,0.337,0.393,0.73
2018-09-18,1,1,1,1,0,0,1,1,0,0,0.277,0.339,0.402,0.741
2018-09-19,3,2,0,0,0,0,0,1,0,1,0.276,0.336,0.4,0.736
2018-09-21,4,3,0,0,0,0,0,0,1,0,0.274,0.336,0.397,0.733
2018-09-22,2,2,0,2,0,0,0,1,0,0,0.278,0.339,0.4,0.739
2018-09-23,1,0,0,0,0,0,0,0,0,0,0.278,0.34,0.4,0.74
2018-09-24,1,1,0,0,0,0,0,0,0,1,0.277,0.339,0.399,0.738
2018-09-25,2,2,0,0,0,0,0,0,0,1,0.275,0.338,0.397,0.735
2018-09-26,1,0,1,0,0,0,0,0,1,0,0.275,0.339,0.397,0.736
2018-09-27,4,4,0,1,1,0,0,0,0,1,0.275,0.338,0.398,0.736
2018-09-28,5,4,1,2,0,0,1,3,0,1,0.277,0.339,0.406,0.746
2018-09-30,5,4,1,1,1,0,0,0,1,0,0.277,0.34,0.407,0.747
2019-03-28,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0
2019-03-31,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
2019-04-01,5,3,1,2,1,0,1,3,2,0,0.75,0.857,1.75,2.607
2019-04-03,1,0,0,0,0,0,0,0,1,0,0.75,0.875,1.75,2.625
2019-04-04,1,1,0,0,0,0,0,0,0,0,0.6,0.778,1.4,2.178
2019-04-05,2,2,0,0,0,0,0,0,0,2,0.429,0.636,1.0,1.636
2019-04-06,4,4,1,1,0,0,0,0,0,2,0.364,0.533,0.727,1.261
2019-04-07,1,1,0,0,0,0,0,0,0,1,0.333,0.5,0.667,1.167
2019-04-08,2,2,0,0,0,0,0,0,0,0,0.286,0.444,0.571,1.016
2019-04-10,2,2,0,0,0,0,0,0,0,0,0.25,0.4,0.5,0.9
2019-04-11,1,1,0,0,0,0,0,0,0,1,0.235,0.381,0.471,0.852
2019-04-12,1,1,1,1,0,0,1,3,0,0,0.278,0.409,0.667,1.076
2019-04-13,4,4,0,1,1,0,0,1,0,1,0.273,0.385,0.636,1.021
2019-04-14,4,4,0,2,0,0,0,1,0,0,0.308,0.4,0.615,1.015
2019-04-17,5,4,0,1,0,0,0,1,1,1,0.3,0.4,0.567,0.967
2019-04-19,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.567,0.967
2019-04-21,4,3,0,0,0,0,0,0,1,0,0.273,0.385,0.515,0.9
2019-04-22,5,5,1,2,1,0,0,2,0,2,0.289,0.386,0.526,0.913
2019-04-23,4,4,1,1,0,0,0,0,0,0,0.286,0.375,0.5,0.875
2019-04-24,4,4,0,1,0,0,0,0,0,0,0.283,0.365,0.478,0.844
2019-04-25,4,3,0,0,0,0,0,0,1,0,0.265,0.357,0.449,0.806
2019-04-26,0,0,0,0,0,0,0,0,0,0,0.265,0.357,0.449,0.806
2019-04-27,1,1,0,0,0,0,0,0,0,0,0.26,0.351,0.44,0.791
2019-04-28,1,1,0,0,0,0,0,0,0,0,0.255,0.345,0.431,0.776
2019-04-30,5,5,0,2,0,0,0,0,0,2,0.268,0.349,0.429,0.778
2019-05-01,4,4,0,0,0,0,0,0,0,1,0.25,0.328,0.4,0.728
2019-05-03,1,1,0,0,0,0,0,0,0,1,0.246,0.324,0.393,0.717
2019-05-04,3,3,0,1,0,0,0,0,0,2,0.25,0.324,0.391,0.715
2019-05-05,4,3,0,0,0,0,0,1,0,1,0.239,0.307,0.373,0.68
2019-05-07,3,3,0,0,0,0,0,0,0,2,0.229,0.295,0.357,0.652
2019-05-08,1,1,1,1,0,0,1,1,0,0,0.239,0.304,0.408,0.712
2019-05-09,4,3,0,0,0,0,0,0,1,1,0.23,0.301,0.392,0.693
2019-05-10,4,3,0,2,0,0,0,0,1,0,0.247,0.322,0.403,0.724
2019-05-11,3,2,0,0,0,0,0,0,1,0,0.241,0.322,0.392,0.715
2019-05-12,5,4,0,1,1,0,0,2,1,2,0.241,0.326,0.398,0.724
2019-05-13,1,1,0,0,0,0,0,0,0,1,0.238,0.323,0.393,0.716
2019-05-14,4,4,0,1,0,0,0,0,0,1,0.239,0.32,0.386,0.706
2019-05-15,4,4,0,1,0,0,0,0,0,1,0.239,0.317,0.38,0.698
2019-05-17,2,2,0,1,0,0,0,1,0,0,0.245,0.321,0.383,0.704
2019-05-18,5,5,0,0,0,0,0,0,0,1,0.232,0.306,0.364,0.67
2019-05-19,4,4,1,2,0,0,1,4,0,0,0.243,0.313,0.398,0.711
2019-05-21,4,4,0,0,0,0,0,0,0,3,0.234,0.303,0.383,0.686
2019-05-22,2,2,0,1,0,0,0,0,0,1,0.239,0.306,0.385,0.691
2019-05-23,5,5,2,3,1,0,0,2,0,1,0.254,0.317,0.404,0.721
2019-05-24,3,3,0,1,1,0,0,0,0,1,0.256,0.318,0.41,0.728
2019-05-25,1,1,0,0,0,0,0,0,0,1,0.254,0.315,0.407,0.722
2019-05-26,4,4,1,3,0,0,0,1,0,1,0.27,0.328,0.418,0.746
2019-05-27,4,4,0,2,0,0,0,0,0,1,0.278,0.333,0.421,0.754
2019-05-27,4,4,0,0,0,0,0,0,0,2,0.269,0.324,0.408,0.732
2019-05-28,2,2,0,0,0,0,0,0,0,1,0.265,0.319,0.402,0.721
2019-05-29,5,5,1,1,0,0,1,3,0,0,0.263,0.315,0.416,0.732
2019-05-30,4,3,2,1,0,0,1,1,1,1,0.264,0.32,0.436,0.756
2019-05-31,5,4,1,2,0,0,0,2,1,0,0.271,0.329,0.438,0.767
2019-06-01,7,5,2,2,0,0,0,0,2,3,0.275,0.339,0.436,0.776
2019-06-02,4,4,0,1,1,0,0,0,0,0,0.275,0.337,0.438,0.775
2019-06-04,1,1,0,0,0,0,0,0,0,0,0.273,0.335,0.435,0.77
2019-06-05,4,4,2,2,1,0,1,1,0,1,0.278,0.339,0.462,0.801
2019-06-06,3,3,1,1,0,0,1,2,0,1,0.28,0.339,0.478,0.817
2019-06-07,4,4,0,1,0,0,0,0,0,2,0.279,0.337,0.473,0.81
2019-06-08,4,4,1,1,0,0,1,2,0,1,0.278,0.335,0.485,0.82
2019-06-09,3,3,0,0,0,0,0,0,0,0,0.273,0.33,0.477,0.806
2019-06-10,5,4,1,1,0,0,0,0,1,1,0.273,0.332,0.472,0.803
2019-06-11,3,3,0,1,1,0,0,1,0,1,0.274,0.332,0.475,0.806
2019-06-12,1,1,0,0,0,0,0,0,0,1,0.272,0.33,0.472,0.802
2019-06-13,4,4,1,0,0,0,0,0,0,1,0.266,0.323,0.462,0.785
2019-06-14,5,5,1,3,0,0,1,5,0,0,0.275,0.33,0.481,0.812
2019-06-15,4,4,1,0,0,0,0,0,0,0,0.269,0.324,0.472,0.795
2019-06-16,4,4,1,1,0,0,0,0,0,2,0.269,0.322,0.467,0.789
2019-06-18,1,1,0,1,0,0,0,1,0,0,0.273,0.326,0.47,0.795
2019-06-19,4,4,0,2,0,0,0,0,0,0,0.277,0.329,0.47,0.799
2019-06-21,1,1,0,0,0,0,0,0,0,1,0.276,0.327,0.468,0.795
2019-06-22,4,4,0,0,0,0,0,0,0,0,0.271,0.321,0.459,0.78
2019-06-23,3,3,0,1,1,0,0,0,0,0,0.271,0.322,0.462,0.784
2019-06-25,4,4,0,2,1,0,0,0,0,1,0.276,0.325,0.467,0.792
2019-06-27,5,5,1,1,1,0,0,1,0,1,0.274,0.322,0.466,0.788
2019-06-28,4,4,0,0,0,0,0,1,0,0,0.269,0.317,0.457,0.774
2019-06-29,3,3,0,2,1,0,0,1,0,1,0.274,0.321,0.465,0.786
2019-06-30,3,3,0,0,0,0,0,0,0,1,0.271,0.317,0.459,0.776
2019-07-01,5,5,2,5,2,0,0,2,0,0,0.286,0.331,0.479,0.809
2019-07-02,3,3,0,0,0,0,0,0,0,0,0.283,0.327,0.473,0.799
2019-07-03,3,3,0,0,0,0,0,0,0,2,0.279,0.323,0.467,0.79
2019-07-04,1,1,0,0,0,0,0,0,0,1,0.278,0.322,0.465,0.786
2019-07-05,2,2,0,1,0,0,0,0,0,1,0.28,0.323,0.465,0.788
2019-07-06,5,5,2,4,0,0,0,3,0,1,0.29,0.332,0.472,0.804
2019-07-07,4,4,1,2,0,1,0,0,0,2,0.294,0.335,0.48,0.815
2019-07-12,4,4,0,1,0,0,0,0,0,1,0.293,0.333,0.477,0.81
2019-07-13,1,1,0,0,0,0,0,0,0,0,0.292,0.332,0.475,0.807
2019-07-14,1,1,0,1,0,0,0,0,0,0,0.295,0.335,0.477,0.811
2019-07-15,4,4,0,1,1,0,0,0,0,0,0.294,0.333,0.477,0.81
2019-07-16,4,4,0,1,0,0,0,1,0,2,0.293,0.332,0.474,0.806
2019-07-17,4,3,0,1,0,0,0,0,1,0,0.294,0.334,0.472,0.807
2019-07-19,3,3,0,2,1,0,0,0,0,1,0.298,0.338,0.478,0.816
2019-07-20,4,4,0,1,1,0,0,1,0,2,0.297,0.337,0.478,0.815
2019-07-21,3,2,0,0,0,0,0,0,0,1,0.295,0.337,0.475,0.812
2019-07-22,3,3,0,1,0,0,0,1,0,1,0.295,0.337,0.473,0.81
2019-07-23,4,4,0,0,0,0,0,0,0,3,0.291,0.332,0.467,0.799
2019-07-24,5,4,0,1,0,0,0,2,0,1,0.291,0.33,0.464,0.794
2019-07-25,3,2,0,0,0,0,0,1,0,1,0.289,0.33,0.46,0.791
2019-07-26,4,4,0,0,0,0,0,1,0,1,0.285,0.326,0.454,0.78
2019-07-28,1,0,1,0,0,0,0,0,1,0,0.285,0.328,0.454,0.782
2019-07-29,4,4,1,1,0,0,1,4,0,0,0.284,0.327,0.462,0.789
2019-07-30,5,4,2,1,0,0,0,0,1,1,0.284,0.328,0.459,0.787
2019-07-31,4,4,0,1,0,0,0,0,0,1,0.283,0.327,0.456,0.783
2019-08-02,2,2,0,0,0,0,0,0,0,0,0.282,0.325,0.453,0.778
2019-08-03,5,4,0,0,0,0,0,0,1,2,0.278,0.323,0.447,0.771
2019-08-04,3,3,0,1,0,0,0,1,0,0,0.278,0.324,0.446,0.77
2019-08-05,2,2,0,0,0,0,0,0,0,1,0.277,0.322,0.443,0.765
2019-08-06,4,4,0,1,0,0,0,0,0,1,0.276,0.321,0.441,0.762
2019-08-07,4,4,0,0,0,0,0,0,0,0,0.273,0.317,0.436,0.753
2019-08-09,4,1,0,1,0,0,0,1,2,0,0.275,0.322,0.437,0.759
2019-08-10,4,4,0,1,0,0,0,0,0,1,0.275,0.321,0.435,0.756
2019-08-11,4,4,1,3,1,0,0,0,0,1,0.281,0.326,0.442,0.768
2019-08-13,5,4,1,2,1,0,0,1,1,0,0.283,0.33,0.445,0.775
2019-08-14,4,4,0,1,0,0,0,0,0,0,0.283,0.329,0.443,0.772
2019-08-16,4,3,0,1,0,0,0,1,1,0,0.283,0.331,0.442,0.773
2019-08-17,4,4,0,0,0,0,0,0,0,2,0.28,0.327,0.437,0.764
2019-08-18,4,4,0,2,1,0,0,0,0,1,0.282,0.329,0.441,0.77
2019-08-19,4,4,0,0,0,0,0,0,0,1,0.279,0.326,0.436,0.761
2019-08-20,4,3,0,2,0,0,0,0,1,1,0.283,0.33,0.438,0.768
2019-08-21,0,0,0,0,0,0,0,0,0,0,0.283,0.33,0.438,0.768
2019-08-22,4,4,0,1,1,0,0,0,0,1,0.282,0.329,0.438,0.768
2019-08-23,4,3,0,1,0,0,0,1,1,0,0.283,0.331,0.438,0.768
2019-08-24,2,2,1,1,0,0,1,4,0,1,0.284,0.332,0.446,0.778
2019-08-25,4,4,1,1,1,0,0,0,0,1,0.283,0.331,0.447,0.777
2019-08-26,3,3,0,2,1,0,0,1,0,1,0.286,0.333,0.451,0.784
2019-08-27,4,4,1,1,0,0,1,2,0,0,0.286,0.333,0.457,0.789
2019-08-28,4,4,0,1,0,0,0,0,0,1,0.286,0.332,0.455,0.786
