PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-07-21,4,3,1,1,1,0,0,1,1,1,0.333,0.5,0.667,1.167
2018-07-22,3,3,0,0,0,0,0,0,0,1,0.167,0.286,0.333,0.619
2018-07-24,4,3,0,1,0,0,0,0,1,0,0.222,0.364,0.333,0.697
2018-07-25,4,3,0,1,0,1,0,0,1,1,0.25,0.4,0.5,0.9
2018-07-27,4,4,0,1,0,0,0,1,0,1,0.25,0.368,0.438,0.806
2018-07-28,1,1,0,0,0,0,0,0,0,0,0.235,0.35,0.412,0.762
2018-07-30,4,3,0,2,0,0,0,0,1,1,0.3,0.417,0.45,0.867
2018-08-15,1,1,0,0,0,0,0,0,0,0,0.286,0.4,0.429,0.829
2018-08-17,1,1,0,0,0,0,0,0,0,0,0.273,0.385,0.409,0.794
2018-08-18,1,0,0,0,0,0,0,0,1,0,0.273,0.407,0.409,0.816
2018-09-05,0,0,0,0,0,0,0,0,0,0,0.273,0.407,0.409,0.816
2018-09-10,1,1,0,0,0,0,0,0,0,1,0.261,0.393,0.391,0.784
2018-09-11,0,0,0,0,0,0,0,0,0,0,0.261,0.393,0.391,0.784
2018-09-12,0,0,0,0,0,0,0,0,0,0,0.261,0.393,0.391,0.784
2018-09-17,1,0,1,0,0,0,0,0,0,0,0.261,0.414,0.391,0.805
2018-09-18,3,2,1,1,0,0,0,0,1,0,0.28,0.438,0.4,0.838
2018-09-19,1,1,0,0,0,0,0,0,0,1,0.269,0.424,0.385,0.809
2018-09-21,4,3,0,0,0,0,0,0,1,2,0.241,0.405,0.345,0.75
2018-09-22,4,4,0,1,0,0,0,1,0,1,0.242,0.39,0.333,0.724
2018-09-23,4,4,0,2,1,0,0,0,0,1,0.27,0.4,0.378,0.778
2018-09-24,1,1,0,1,1,0,0,1,0,0,0.289,0.413,0.421,0.834
2018-09-26,1,1,0,0,0,0,0,0,0,0,0.282,0.404,0.41,0.814
2018-09-29,1,1,0,0,0,0,0,0,0,1,0.275,0.396,0.4,0.796
2018-09-30,0,0,0,0,0,0,0,0,0,0,0.275,0.396,0.4,0.796
2019-03-29,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-03-30,4,4,1,1,0,0,0,0,0,2,0.2,0.2,0.2,0.4
2019-03-31,1,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333
2019-04-01,3,3,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0.222
2019-04-02,4,4,0,0,0,0,0,0,0,2,0.077,0.077,0.077,0.154
2019-04-03,4,4,0,0,0,0,0,0,0,2,0.059,0.059,0.059,0.118
2019-04-05,2,2,0,0,0,0,0,0,0,0,0.053,0.053,0.053,0.105
2019-04-06,1,1,0,0,0,0,0,0,0,1,0.05,0.05,0.05,0.1
2019-04-07,4,4,1,1,0,0,0,0,0,0,0.083,0.083,0.083,0.167
2019-04-08,3,2,0,0,0,0,0,1,0,0,0.077,0.074,0.077,0.151
2019-04-09,4,4,0,1,0,0,0,0,0,1,0.1,0.097,0.1,0.197
2019-04-11,3,3,0,2,0,0,0,0,0,0,0.152,0.147,0.152,0.299
2019-04-12,8,6,1,1,0,1,0,0,1,3,0.154,0.171,0.205,0.376
2019-04-13,4,4,0,1,1,0,0,1,0,1,0.163,0.178,0.233,0.41
2019-04-14,4,4,1,1,0,0,0,0,0,1,0.17,0.184,0.234,0.418
2019-04-15,4,4,0,1,0,0,0,0,0,0,0.176,0.189,0.235,0.424
2019-04-16,5,4,3,2,0,0,1,1,1,2,0.2,0.224,0.309,0.533
2019-04-18,4,4,0,0,0,0,0,0,0,0,0.186,0.21,0.288,0.498
2019-04-19,5,5,0,1,1,0,0,1,0,2,0.188,0.209,0.297,0.506
2019-04-20,4,4,1,1,0,0,0,0,0,1,0.191,0.211,0.294,0.505
2019-04-21,3,3,0,0,0,0,0,0,0,1,0.183,0.203,0.282,0.484
2019-04-28,4,4,0,0,0,0,0,0,0,1,0.173,0.192,0.267,0.459
2019-04-29,1,1,0,1,0,0,0,0,0,0,0.184,0.203,0.276,0.479
2019-04-30,1,1,0,0,0,0,0,0,0,1,0.182,0.2,0.273,0.473
2019-05-02,2,2,0,0,0,0,0,0,0,0,0.177,0.195,0.266,0.461
2019-05-03,3,2,1,2,0,0,0,2,1,0,0.198,0.224,0.284,0.508
2019-05-04,1,1,0,0,0,0,0,0,0,0,0.195,0.221,0.28,0.501
2019-05-07,4,4,0,0,0,0,0,0,0,2,0.186,0.211,0.267,0.479
2019-05-10,4,3,1,2,0,0,0,0,1,1,0.202,0.234,0.281,0.515
2019-05-11,3,3,0,0,0,0,0,0,0,0,0.196,0.227,0.272,0.498
2019-05-12,1,1,0,0,0,0,0,0,0,1,0.194,0.224,0.269,0.493
2019-06-02,4,3,0,0,0,0,0,0,1,0,0.188,0.225,0.26,0.486
2019-06-05,2,1,1,0,0,0,0,0,1,1,0.186,0.231,0.258,0.488
2019-06-23,5,5,1,2,0,0,0,0,0,2,0.196,0.239,0.265,0.503
2019-06-25,3,3,0,0,0,0,0,0,0,0,0.19,0.232,0.257,0.489
2019-06-26,4,4,2,2,1,0,0,0,0,1,0.202,0.241,0.275,0.517
2019-06-27,5,5,1,2,0,1,0,2,0,2,0.211,0.248,0.298,0.546
2019-06-28,5,5,1,1,1,0,0,0,0,1,0.21,0.246,0.303,0.549
2019-06-29,3,3,0,0,0,0,0,0,0,2,0.205,0.24,0.295,0.535
2019-06-30,4,4,1,1,0,0,0,0,0,1,0.206,0.241,0.294,0.534
2019-07-02,0,0,0,0,0,0,0,0,0,0,0.206,0.241,0.294,0.534
2019-07-03,1,1,0,0,0,0,0,0,0,1,0.205,0.239,0.291,0.53
2019-07-05,1,1,0,0,0,0,0,0,0,1,0.203,0.237,0.289,0.526
2019-07-06,3,2,0,0,0,0,0,0,1,1,0.2,0.239,0.285,0.524
2019-07-13,1,0,1,0,0,0,0,0,1,0,0.2,0.245,0.285,0.529
2019-07-14,4,4,1,2,0,0,0,0,0,1,0.209,0.252,0.291,0.543
2019-07-15,2,1,0,0,0,0,0,0,1,1,0.207,0.255,0.289,0.544
2019-07-15,3,3,0,1,1,0,0,1,0,1,0.21,0.257,0.297,0.554
2019-07-16,1,0,1,0,0,0,0,0,1,0,0.21,0.262,0.297,0.559
2019-07-17,4,3,0,0,0,0,0,0,1,1,0.206,0.261,0.291,0.552
2019-07-19,4,3,0,1,1,0,0,1,1,1,0.208,0.268,0.299,0.566
2019-07-20,1,1,0,0,0,0,0,0,0,1,0.207,0.266,0.297,0.562
2019-07-23,2,1,0,1,0,0,0,0,1,0,0.212,0.275,0.301,0.576
2019-07-24,1,1,0,0,0,0,0,0,0,1,0.211,0.273,0.299,0.573
2019-07-24,4,4,0,0,0,0,0,0,0,1,0.205,0.267,0.291,0.558
2019-07-25,4,4,1,2,0,0,1,2,0,1,0.213,0.272,0.316,0.588
2019-07-26,5,4,0,0,0,0,0,0,1,2,0.208,0.27,0.308,0.578
2019-07-27,0,0,0,0,0,0,0,0,0,0,0.208,0.27,0.308,0.578
2019-07-28,3,3,0,1,0,0,0,0,0,1,0.21,0.271,0.309,0.58
2019-07-29,0,0,0,0,0,0,0,0,0,0,0.21,0.271,0.309,0.58
2019-07-30,1,1,0,1,1,0,0,1,0,0,0.215,0.275,0.319,0.594
2019-07-31,2,2,0,0,0,0,0,0,0,0,0.212,0.272,0.315,0.587
2019-08-03,4,4,0,2,0,1,0,0,0,1,0.219,0.277,0.331,0.608
2019-08-07,3,3,0,1,0,0,0,0,0,2,0.221,0.278,0.331,0.61
2019-08-11,5,4,0,0,0,0,0,0,1,3,0.216,0.276,0.324,0.6
2019-08-13,2,2,0,0,0,0,0,0,0,1,0.213,0.273,0.32,0.593
2019-08-14,2,1,0,0,0,0,0,1,0,1,0.212,0.272,0.318,0.59
2019-08-17,1,1,0,0,0,0,0,0,0,0,0.211,0.27,0.317,0.587
2019-08-18,2,2,0,1,0,0,0,1,0,1,0.214,0.273,0.319,0.591
2019-08-19,3,3,0,0,0,0,0,0,0,1,0.211,0.269,0.314,0.582
2019-08-20,1,1,1,1,0,0,0,0,0,0,0.215,0.272,0.317,0.59
2019-08-21,4,4,1,1,0,0,0,0,0,3,0.216,0.272,0.316,0.588
2019-08-23,4,4,0,0,0,0,0,1,0,2,0.211,0.267,0.309,0.576
2019-08-24,1,1,0,0,0,0,0,0,0,0,0.21,0.265,0.308,0.573
2019-08-25,4,3,1,1,0,0,1,1,1,1,0.212,0.27,0.323,0.593
2019-08-26,3,3,0,0,0,0,0,0,0,1,0.209,0.266,0.318,0.584
