PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-13,5,5,0,2,2,0,0,2,0,1,0.4,0.4,0.8,1.2
2018-04-17,4,3,0,0,0,0,0,0,1,1,0.308,0.357,0.538,0.896
2018-04-17,5,5,2,2,1,0,0,0,0,2,0.4,0.4,0.7,1.1
2018-04-18,6,6,2,4,0,1,1,4,0,1,0.421,0.45,0.842,1.292
2018-04-19,5,5,1,1,0,0,0,0,0,1,0.375,0.4,0.708,1.108
2018-04-20,5,3,1,1,0,0,1,3,2,1,0.37,0.433,0.778,1.211
2018-04-21,4,4,0,0,0,0,0,0,0,2,0.323,0.382,0.677,1.06
2018-04-22,4,4,1,2,0,0,1,1,0,0,0.343,0.395,0.743,1.138
2018-04-24,4,3,0,0,0,0,0,0,1,1,0.316,0.381,0.684,1.065
2018-04-25,4,4,0,1,0,0,0,0,0,1,0.31,0.37,0.643,1.012
2018-04-26,5,3,1,1,1,0,0,0,2,1,0.311,0.392,0.644,1.037
2018-04-27,5,5,1,1,1,0,0,0,0,1,0.3,0.375,0.62,0.995
2018-04-28,4,4,1,1,0,1,0,0,0,1,0.296,0.367,0.63,0.996
2018-04-29,4,3,2,2,1,0,1,1,1,1,0.316,0.391,0.702,1.092
2018-04-30,5,5,1,1,1,0,0,0,0,0,0.306,0.377,0.677,1.054
2018-05-01,6,6,0,1,0,0,0,0,0,1,0.294,0.36,0.632,0.992
2018-05-02,4,4,0,1,0,0,0,0,0,1,0.292,0.354,0.611,0.966
2018-05-03,7,6,2,1,1,0,0,0,1,2,0.282,0.349,0.59,0.939
2018-05-03,4,4,0,0,0,0,0,0,0,1,0.268,0.333,0.561,0.894
2018-05-04,4,3,0,0,0,0,0,1,0,0,0.259,0.319,0.541,0.86
2018-05-05,4,4,1,2,0,0,1,2,0,2,0.27,0.327,0.573,0.9
2018-05-06,4,4,0,0,0,0,0,0,0,2,0.258,0.314,0.548,0.862
2018-05-08,4,4,0,0,0,0,0,0,0,2,0.247,0.302,0.526,0.828
2018-05-09,4,4,1,3,1,0,1,1,0,0,0.267,0.318,0.574,0.892
2018-05-10,4,4,0,0,0,0,0,0,0,3,0.257,0.307,0.552,0.859
2018-05-11,5,5,1,1,1,0,0,0,0,1,0.255,0.303,0.545,0.848
2018-05-12,4,4,0,2,1,0,0,0,0,0,0.263,0.309,0.553,0.862
2018-05-13,5,5,1,1,0,0,0,0,0,1,0.261,0.305,0.538,0.842
2018-05-15,3,2,0,1,0,0,0,0,0,0,0.264,0.313,0.537,0.85
2018-05-16,5,4,1,2,0,0,1,3,1,1,0.272,0.324,0.56,0.884
2018-05-19,5,5,0,0,0,0,0,0,0,2,0.262,0.312,0.538,0.85
2018-05-20,4,3,1,0,0,0,0,0,1,0,0.256,0.31,0.526,0.837
2018-05-22,4,4,1,1,0,0,0,1,0,0,0.255,0.309,0.518,0.827
2018-05-23,5,5,0,1,1,0,0,0,0,1,0.254,0.305,0.514,0.819
2018-05-24,4,4,0,0,0,0,0,0,0,2,0.247,0.297,0.5,0.798
