PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,4,1,1,0,0,1,1,1,1,0.25,0.4,1.0,1.4
2018-03-30,4,4,0,1,0,0,0,0,0,1,0.25,0.333,0.625,0.958
2018-03-31,5,4,0,1,1,0,0,1,1,2,0.25,0.357,0.583,0.94
2018-04-01,5,3,0,0,0,0,0,1,1,2,0.2,0.316,0.467,0.782
2018-04-02,5,5,1,2,1,0,0,1,0,1,0.25,0.333,0.5,0.833
2018-04-03,5,4,2,1,1,0,0,1,0,1,0.25,0.345,0.5,0.845
2018-04-04,4,4,0,0,0,0,0,0,0,1,0.214,0.303,0.429,0.732
2018-04-06,4,4,1,1,0,0,0,0,0,0,0.219,0.297,0.406,0.704
2018-04-07,5,4,0,0,0,0,0,0,1,2,0.194,0.286,0.361,0.647
2018-04-08,3,3,0,1,0,0,0,0,0,1,0.205,0.289,0.359,0.648
2018-04-09,5,5,0,0,0,0,0,0,0,2,0.182,0.26,0.318,0.578
2018-04-10,5,4,0,1,0,0,0,0,1,1,0.188,0.273,0.313,0.585
2018-04-11,6,4,1,0,0,0,0,1,2,1,0.173,0.279,0.288,0.567
2018-04-13,4,4,2,2,0,0,2,2,0,0,0.196,0.292,0.411,0.703
2018-04-14,5,5,1,2,0,0,0,0,0,1,0.213,0.3,0.41,0.71
2018-04-15,4,3,0,0,0,0,0,0,1,0,0.203,0.297,0.391,0.688
2018-04-16,4,3,1,2,0,0,1,1,1,0,0.224,0.321,0.448,0.768
2018-04-17,5,4,0,0,0,0,0,1,0,2,0.211,0.301,0.423,0.724
2018-04-18,5,4,1,2,1,0,0,2,0,0,0.227,0.318,0.44,0.758
2018-04-19,5,4,2,1,0,0,0,0,1,2,0.228,0.323,0.43,0.753
2018-04-20,5,5,2,2,2,0,0,4,0,1,0.238,0.327,0.452,0.779
2018-04-21,5,4,2,1,1,0,0,0,1,0,0.239,0.33,0.455,0.785
2018-04-22,5,4,2,1,1,0,0,0,1,0,0.239,0.333,0.457,0.79
2018-04-23,4,4,0,1,0,0,0,0,0,0,0.24,0.33,0.448,0.778
2018-04-24,5,5,0,3,0,0,0,0,0,0,0.257,0.342,0.455,0.797
2018-04-25,4,4,0,0,0,0,0,0,0,0,0.248,0.331,0.438,0.769
2018-04-27,4,4,1,1,0,0,0,0,0,1,0.248,0.328,0.431,0.759
2018-04-28,4,4,2,2,0,0,1,1,0,0,0.257,0.333,0.46,0.794
2018-04-29,4,3,1,2,0,0,1,2,1,1,0.267,0.346,0.491,0.837
2018-04-30,4,4,1,1,0,0,0,0,0,1,0.267,0.343,0.483,0.826
2018-05-01,4,4,0,1,0,0,0,0,0,2,0.266,0.34,0.476,0.816
2018-05-02,4,4,0,0,0,0,0,0,0,2,0.258,0.331,0.461,0.792
2018-05-03,5,5,0,1,0,0,0,1,0,1,0.256,0.327,0.451,0.778
2018-05-04,5,5,3,3,0,0,0,0,0,0,0.268,0.335,0.457,0.792
