PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,4,0,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65
2018-03-31,4,3,1,2,1,0,1,1,1,0,0.429,0.556,1.0,1.556
2018-04-01,4,3,0,0,0,0,0,0,1,0,0.3,0.462,0.7,1.162
2018-04-02,4,3,0,1,1,0,0,1,1,1,0.308,0.471,0.692,1.163
2018-04-04,4,4,0,1,0,0,0,0,0,0,0.294,0.429,0.588,1.017
2018-04-05,4,4,0,1,0,0,0,0,0,0,0.286,0.4,0.524,0.924
2018-04-07,2,1,0,0,0,0,0,0,1,0,0.273,0.407,0.5,0.907
2018-04-09,4,4,0,1,0,0,0,0,0,2,0.269,0.387,0.462,0.849
2018-04-10,2,2,0,0,0,0,0,0,0,0,0.25,0.364,0.429,0.792
2018-04-11,5,4,3,2,0,0,2,3,1,1,0.281,0.395,0.625,1.02
2018-04-12,4,3,0,0,0,0,0,0,1,0,0.257,0.381,0.571,0.952
2018-04-17,4,3,1,1,1,0,0,0,1,0,0.263,0.391,0.579,0.97
2018-04-18,3,3,0,1,0,0,0,0,0,0,0.268,0.388,0.561,0.949
2018-04-20,4,4,1,2,0,0,1,1,0,1,0.289,0.396,0.622,1.018
2018-04-21,3,3,0,1,0,0,0,0,0,0,0.292,0.393,0.604,0.997
2018-04-22,4,4,0,1,1,0,0,1,0,2,0.288,0.383,0.596,0.98
2018-04-23,4,4,0,1,1,0,0,0,0,0,0.286,0.375,0.589,0.964
2018-04-24,4,4,1,1,1,0,0,0,0,0,0.283,0.368,0.583,0.951
2018-04-25,5,5,1,3,0,0,0,1,0,1,0.308,0.384,0.585,0.968
2018-04-26,4,4,0,0,0,0,0,0,0,1,0.29,0.364,0.551,0.914
2018-04-27,5,5,0,3,1,0,0,1,0,0,0.311,0.378,0.568,0.946
2018-04-28,4,4,0,0,0,0,0,0,0,0,0.295,0.36,0.538,0.899
2018-04-29,4,4,0,0,0,0,0,0,0,0,0.28,0.344,0.512,0.857
2018-04-30,5,5,1,3,2,1,0,1,0,0,0.299,0.358,0.563,0.921
2018-05-01,4,3,1,1,0,0,0,0,1,1,0.3,0.364,0.556,0.919
2018-05-02,4,4,1,1,0,0,0,1,0,2,0.298,0.359,0.543,0.902
2018-05-03,4,4,0,0,0,0,0,0,0,1,0.286,0.346,0.52,0.866
2018-05-04,5,4,0,1,0,0,0,0,1,1,0.284,0.348,0.51,0.858
2018-05-05,5,2,2,0,0,0,0,0,3,0,0.279,0.359,0.5,0.859
2018-05-06,4,4,0,0,0,0,0,1,0,2,0.269,0.347,0.481,0.829
2018-05-07,5,5,1,2,1,0,0,1,0,0,0.274,0.349,0.487,0.836
2018-05-08,5,4,1,1,1,0,0,0,1,1,0.274,0.351,0.487,0.838
2018-05-10,4,3,1,1,0,0,1,1,1,1,0.275,0.356,0.508,0.864
2018-05-11,1,0,1,0,0,0,0,0,1,0,0.275,0.36,0.508,0.869
2018-05-12,5,5,0,0,0,0,0,0,0,0,0.264,0.348,0.488,0.836
2018-05-13,4,4,0,0,0,0,0,0,0,1,0.256,0.338,0.473,0.811
2018-05-14,4,4,0,0,0,0,0,0,0,1,0.248,0.329,0.459,0.788
2018-05-15,4,4,0,0,0,0,0,0,0,0,0.241,0.32,0.445,0.766
2018-05-16,4,4,0,1,0,0,0,1,0,1,0.241,0.318,0.44,0.758
2018-05-18,4,2,1,2,1,0,1,3,1,0,0.252,0.329,0.476,0.805
2018-05-19,4,3,0,0,0,0,0,0,1,1,0.247,0.327,0.466,0.793
2018-05-20,4,2,1,1,0,0,0,1,2,0,0.25,0.337,0.466,0.804
2018-05-21,4,4,0,1,1,0,0,2,0,1,0.25,0.335,0.467,0.802
2018-05-22,2,2,1,1,1,0,0,0,0,0,0.253,0.337,0.474,0.811
2018-05-23,4,3,0,0,0,0,0,0,1,2,0.248,0.335,0.465,0.8
2018-05-25,3,3,1,2,0,0,1,1,0,0,0.256,0.341,0.488,0.828
2018-05-26,5,5,1,2,1,0,0,1,0,1,0.261,0.342,0.491,0.833
2018-05-27,4,4,0,0,0,0,0,0,0,0,0.254,0.335,0.479,0.814
2018-05-28,5,5,1,2,1,1,0,0,0,0,0.259,0.337,0.494,0.831
2018-05-29,6,4,0,0,0,0,0,0,2,2,0.253,0.337,0.483,0.82
2018-05-30,5,4,1,0,0,0,0,0,1,2,0.247,0.333,0.473,0.806
2018-05-31,4,3,1,1,0,0,0,0,1,1,0.249,0.336,0.47,0.807
2018-06-01,4,4,0,0,0,0,0,0,0,0,0.243,0.33,0.46,0.791
2018-06-02,4,4,1,1,0,0,0,1,0,2,0.244,0.329,0.456,0.785
2018-06-03,4,3,0,0,0,0,0,0,1,0,0.24,0.327,0.449,0.776
2018-06-05,4,4,0,0,0,0,0,0,0,0,0.235,0.322,0.44,0.762
2018-06-05,4,4,0,2,0,0,0,0,0,1,0.24,0.325,0.441,0.766
2018-06-06,4,2,0,0,0,0,0,0,2,1,0.238,0.328,0.437,0.765
2018-06-08,4,3,1,1,0,0,0,0,1,1,0.239,0.331,0.435,0.766
2018-06-09,4,4,0,1,0,0,0,0,0,0,0.239,0.329,0.432,0.761
2018-06-10,4,2,1,0,0,0,0,0,2,0,0.237,0.332,0.428,0.76
2018-06-12,4,4,0,0,0,0,0,0,0,2,0.233,0.327,0.42,0.747
2018-06-13,1,1,0,0,0,0,0,0,0,1,0.232,0.325,0.418,0.744
2018-06-14,4,3,0,0,0,0,0,0,1,2,0.229,0.324,0.413,0.737
2018-06-15,4,4,0,0,0,0,0,0,0,0,0.225,0.319,0.405,0.724
2018-06-16,5,5,0,1,1,0,0,2,0,0,0.224,0.317,0.405,0.722
2018-06-17,4,4,0,1,0,0,0,0,0,0,0.225,0.316,0.403,0.718
2018-06-20,3,3,1,1,0,0,1,2,0,0,0.226,0.316,0.414,0.73
2018-06-21,3,3,0,0,0,0,0,0,0,1,0.223,0.313,0.409,0.722
2018-06-22,3,3,1,1,1,0,0,0,0,0,0.224,0.313,0.412,0.725
2018-06-23,4,3,0,1,0,0,0,0,1,0,0.226,0.316,0.411,0.727
2018-06-24,3,3,0,0,0,0,0,0,0,1,0.223,0.312,0.406,0.719
2018-06-26,4,4,0,0,0,0,0,0,0,0,0.22,0.308,0.4,0.708
2018-06-27,4,4,0,0,0,0,0,0,0,2,0.216,0.304,0.394,0.698
2018-06-28,4,3,0,2,0,0,0,1,1,0,0.221,0.31,0.397,0.707
2018-06-29,5,5,1,1,0,0,0,0,0,2,0.221,0.308,0.393,0.701
2018-06-30,4,4,1,1,0,0,0,0,0,0,0.221,0.307,0.391,0.698
2018-07-01,1,1,0,0,0,0,0,0,0,0,0.221,0.306,0.39,0.696
2018-07-02,4,4,0,2,0,0,0,0,0,1,0.225,0.309,0.391,0.7
