PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-01,5,5,0,2,1,0,0,1,0,1,0.4,0.4,0.6,1.0
2018-04-02,4,4,0,0,0,0,0,0,0,1,0.222,0.222,0.333,0.556
2018-04-05,5,5,2,2,0,0,1,2,0,1,0.286,0.286,0.571,0.857
2018-04-07,0,0,1,0,0,0,0,0,0,0,0.286,0.286,0.571,0.857
2018-04-08,4,2,0,0,0,0,0,0,2,1,0.25,0.333,0.5,0.833
2018-04-10,4,4,0,1,0,0,0,0,0,1,0.25,0.318,0.45,0.768
2018-04-11,3,3,0,0,0,0,0,0,0,1,0.217,0.28,0.391,0.671
2018-04-12,1,1,0,0,0,0,0,0,0,0,0.208,0.269,0.375,0.644
2018-04-13,1,1,0,0,0,0,0,0,0,1,0.2,0.259,0.36,0.619
2018-04-17,4,3,0,0,0,0,0,0,1,3,0.179,0.258,0.321,0.58
2018-04-19,0,0,0,0,0,0,0,0,0,0,0.179,0.258,0.321,0.58
2018-04-20,0,0,0,0,0,0,0,0,0,0,0.179,0.258,0.321,0.58
2018-04-20,3,3,1,1,1,0,0,0,0,0,0.194,0.265,0.355,0.62
2018-04-21,0,0,0,0,0,0,0,0,0,0,0.194,0.265,0.355,0.62
2018-04-25,6,6,0,1,0,0,0,0,0,4,0.189,0.25,0.324,0.574
2018-04-25,4,3,0,1,1,0,0,0,1,1,0.2,0.273,0.35,0.623
2018-04-26,4,3,0,1,0,0,0,0,1,1,0.209,0.292,0.349,0.64
2018-04-29,2,2,0,1,1,0,0,1,0,0,0.222,0.3,0.378,0.678
2018-04-30,1,1,0,0,0,0,0,0,0,1,0.217,0.294,0.37,0.664
2018-05-01,3,2,0,0,0,0,0,0,1,1,0.208,0.296,0.354,0.65
2018-05-02,1,1,0,0,0,0,0,0,0,1,0.204,0.291,0.347,0.638
2018-05-03,1,1,0,0,0,0,0,0,0,0,0.2,0.286,0.34,0.626
2018-05-06,4,3,0,0,0,0,0,0,1,1,0.189,0.283,0.321,0.604
2018-05-08,4,4,1,1,0,0,0,0,0,0,0.193,0.281,0.316,0.597
2018-05-09,5,5,1,2,2,0,0,0,0,2,0.21,0.29,0.355,0.645
2018-05-13,4,4,2,3,0,0,1,1,0,0,0.242,0.315,0.424,0.739
2018-05-14,4,4,2,2,0,0,2,5,0,0,0.257,0.325,0.514,0.839
2018-05-15,4,3,1,1,0,0,0,0,1,2,0.26,0.333,0.507,0.84
2018-05-16,3,3,0,1,0,0,0,0,0,1,0.263,0.333,0.5,0.833
2018-05-18,4,4,0,1,1,0,0,1,0,0,0.263,0.33,0.5,0.83
