PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,3,2,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333
2018-03-31,1,1,1,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25
2018-04-01,4,4,0,0,0,0,0,0,0,1,0.0,0.125,0.0,0.125
2018-04-06,4,4,0,1,0,0,0,1,0,1,0.091,0.167,0.091,0.258
2018-04-07,4,4,0,2,1,0,0,0,0,1,0.2,0.25,0.267,0.517
2018-04-08,4,4,1,1,0,0,0,0,0,2,0.211,0.25,0.263,0.513
2018-04-11,5,4,2,2,2,0,0,0,0,1,0.261,0.32,0.391,0.711
2018-04-12,4,4,0,1,0,0,0,0,0,0,0.259,0.31,0.37,0.681
2018-04-17,1,1,0,0,0,0,0,0,0,0,0.25,0.3,0.357,0.657
2018-04-22,5,4,0,1,0,0,0,1,1,2,0.25,0.314,0.344,0.658
2018-04-25,1,1,0,0,0,0,0,0,0,0,0.242,0.306,0.333,0.639
2018-04-26,3,3,0,2,0,0,0,0,0,1,0.278,0.333,0.361,0.694
2018-04-27,1,1,0,1,0,0,0,0,0,0,0.297,0.35,0.378,0.728
2018-05-01,3,3,0,0,0,0,0,0,0,1,0.275,0.326,0.35,0.676
2018-05-02,1,1,0,0,0,0,0,0,0,0,0.268,0.318,0.341,0.66
2018-05-04,1,1,0,1,0,0,0,0,0,0,0.286,0.333,0.357,0.69
2018-05-05,1,1,0,0,0,0,0,0,0,0,0.279,0.326,0.349,0.675
2018-05-06,1,1,0,0,0,0,0,0,0,0,0.273,0.319,0.341,0.66
2018-05-07,5,4,2,2,0,0,0,0,1,1,0.292,0.346,0.354,0.7
2018-05-08,4,4,1,1,0,0,0,2,0,0,0.288,0.339,0.346,0.685
2018-05-11,1,1,0,0,0,0,0,0,0,1,0.283,0.333,0.34,0.673
2018-05-14,4,4,1,1,0,0,0,0,0,0,0.281,0.328,0.333,0.661
2018-05-19,6,6,0,1,0,0,0,0,0,1,0.27,0.313,0.317,0.631
2018-05-19,0,0,0,0,0,0,0,0,0,0,0.27,0.313,0.317,0.631
2018-05-20,1,1,0,0,0,0,0,0,0,0,0.266,0.309,0.313,0.621
2018-05-22,1,1,0,0,0,0,0,0,0,1,0.262,0.304,0.308,0.612
2018-07-04,3,1,0,0,0,0,0,0,2,0,0.258,0.319,0.303,0.622
2018-07-06,1,1,0,0,0,0,0,0,0,0,0.254,0.315,0.299,0.614
2018-07-07,4,3,2,2,1,0,0,1,1,0,0.271,0.338,0.329,0.666
2018-07-08,1,1,0,0,0,0,0,0,0,1,0.268,0.333,0.324,0.657
2018-07-09,0,0,0,0,0,0,0,0,0,0,0.268,0.333,0.324,0.657
2018-07-10,3,3,0,1,1,0,0,1,0,1,0.27,0.333,0.338,0.671
2018-07-11,6,6,0,2,0,0,0,0,0,2,0.275,0.333,0.338,0.671
2018-07-13,1,0,0,0,0,0,0,0,0,0,0.275,0.341,0.338,0.678
2018-07-14,4,4,0,1,1,0,0,2,0,1,0.274,0.337,0.345,0.682
2018-07-19,4,3,3,3,0,0,0,1,1,0,0.299,0.365,0.368,0.732
2018-07-20,2,2,0,0,0,0,0,0,0,2,0.292,0.357,0.36,0.717
2018-07-21,4,3,0,0,0,0,0,1,0,0,0.283,0.343,0.348,0.691
2018-07-23,1,1,0,0,0,0,0,0,0,0,0.28,0.34,0.344,0.684
2018-07-24,3,2,0,1,0,0,0,0,1,0,0.284,0.349,0.347,0.696
2018-07-27,3,3,0,0,0,0,0,0,0,0,0.276,0.339,0.337,0.676
2018-07-28,1,1,0,0,0,0,0,0,0,0,0.273,0.336,0.333,0.67
2018-08-03,4,4,0,1,0,0,0,0,0,0,0.272,0.333,0.33,0.663
2018-08-04,1,1,0,0,0,0,0,0,0,0,0.269,0.33,0.327,0.657
2018-08-05,4,4,0,0,0,0,0,0,0,2,0.259,0.319,0.315,0.634
2018-08-07,4,4,1,1,0,0,0,0,0,0,0.259,0.317,0.313,0.63
2018-08-08,1,1,0,0,0,0,0,0,0,0,0.257,0.315,0.31,0.624
2018-08-11,2,1,1,0,0,0,0,0,1,0,0.254,0.317,0.307,0.624
2018-08-14,1,1,0,0,0,0,0,0,0,1,0.252,0.315,0.304,0.619
2018-08-17,4,3,0,0,0,0,0,0,1,0,0.246,0.313,0.297,0.61
2018-08-19,1,1,0,0,0,0,0,0,0,1,0.244,0.311,0.294,0.605
2018-08-23,4,4,0,2,0,0,0,2,0,1,0.252,0.316,0.301,0.617
2018-08-26,1,1,0,0,0,0,0,0,0,1,0.25,0.314,0.298,0.612
2018-08-28,5,4,0,1,0,0,0,0,0,0,0.25,0.312,0.297,0.609
2018-08-29,2,2,1,1,0,0,1,2,0,1,0.254,0.315,0.323,0.638
2018-08-31,1,1,0,0,0,0,0,0,0,1,0.252,0.313,0.321,0.633
2018-09-01,4,3,1,0,0,0,0,0,1,1,0.246,0.311,0.313,0.624
2018-09-02,1,1,0,0,0,0,0,0,0,0,0.244,0.309,0.311,0.62
2018-09-03,4,4,0,1,0,0,0,0,0,2,0.245,0.307,0.309,0.616
2018-09-04,1,1,0,0,0,0,0,0,0,1,0.243,0.305,0.307,0.612
2018-09-06,1,1,0,0,0,0,0,0,0,1,0.241,0.303,0.305,0.608
2018-09-08,4,4,1,1,0,0,1,4,0,1,0.252,0.311,0.333,0.644
