PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,2,3,0,0,0,1,0,1,0.6,0.6,0.6,1.2
2018-03-30,5,3,1,0,0,0,0,0,2,1,0.375,0.5,0.375,0.875
2018-03-31,4,3,0,1,0,0,0,0,1,1,0.364,0.5,0.364,0.864
2018-04-02,7,7,1,1,0,0,0,0,0,1,0.278,0.381,0.278,0.659
2018-04-03,5,5,1,2,0,0,1,1,0,2,0.304,0.385,0.435,0.819
2018-04-05,5,3,0,2,1,0,0,2,1,0,0.346,0.452,0.5,0.952
2018-04-07,5,4,1,0,0,0,0,0,1,2,0.3,0.417,0.433,0.85
2018-04-08,4,4,1,2,0,0,1,2,0,1,0.324,0.425,0.529,0.954
2018-04-09,4,4,0,1,0,0,0,0,0,1,0.316,0.409,0.5,0.909
2018-04-13,5,4,2,2,1,0,0,0,1,1,0.333,0.429,0.524,0.952
2018-04-14,5,4,1,1,0,0,0,0,1,0,0.326,0.426,0.5,0.926
2018-04-15,4,4,1,2,2,0,0,0,0,1,0.34,0.431,0.54,0.971
2018-04-17,4,4,0,1,0,0,0,1,0,3,0.333,0.419,0.519,0.938
2018-04-18,5,5,0,3,1,0,0,1,0,0,0.356,0.433,0.542,0.975
2018-04-19,4,4,0,1,0,0,0,1,0,1,0.349,0.423,0.524,0.946
2018-04-20,4,3,0,0,0,0,0,0,1,0,0.333,0.413,0.5,0.913
2018-04-21,5,5,0,0,0,0,0,0,0,2,0.31,0.388,0.465,0.852
2018-04-24,5,5,0,2,1,0,0,2,0,2,0.316,0.388,0.474,0.862
2018-04-25,4,3,0,0,0,0,0,1,0,1,0.304,0.371,0.456,0.826
2018-04-26,5,3,2,2,0,0,1,2,2,0,0.317,0.394,0.5,0.894
2018-04-27,4,4,0,0,0,0,0,0,0,1,0.302,0.378,0.477,0.854
2018-04-28,5,4,2,3,0,0,2,2,1,0,0.322,0.398,0.556,0.954
2018-04-29,4,4,0,0,0,0,0,0,0,4,0.309,0.383,0.532,0.915
2018-04-30,5,2,0,0,0,0,0,1,2,1,0.302,0.393,0.521,0.914
2018-05-01,1,1,0,0,0,0,0,0,0,0,0.299,0.389,0.515,0.905
2018-05-02,4,3,0,1,1,0,0,0,1,0,0.3,0.393,0.52,0.913
2018-05-03,1,1,0,0,0,0,0,0,0,0,0.297,0.39,0.515,0.905
2018-05-04,4,3,0,0,0,0,0,0,1,0,0.288,0.385,0.5,0.885
2018-05-05,5,4,2,2,0,0,1,2,1,1,0.296,0.394,0.528,0.922
2018-05-06,4,4,1,1,0,0,0,0,0,2,0.295,0.389,0.518,0.907
2018-05-08,6,6,0,1,0,0,0,0,0,2,0.288,0.38,0.5,0.88
2018-05-10,5,4,0,2,0,0,0,0,1,0,0.295,0.387,0.5,0.887
2018-05-11,4,4,1,2,0,0,1,1,0,1,0.302,0.39,0.524,0.914
2018-05-12,4,4,0,1,0,0,0,0,0,1,0.3,0.387,0.515,0.902
2018-05-13,5,5,0,1,0,1,0,1,0,2,0.296,0.381,0.519,0.899
2018-05-14,4,4,0,0,0,0,0,0,0,0,0.288,0.371,0.504,0.875
2018-05-15,4,4,0,1,0,0,0,0,0,0,0.287,0.368,0.497,0.865
2018-05-16,4,4,0,0,0,0,0,0,0,2,0.279,0.359,0.483,0.842
2018-05-18,4,4,0,0,0,0,0,0,0,2,0.272,0.351,0.47,0.821
2018-05-19,4,4,0,0,0,0,0,0,0,1,0.265,0.343,0.458,0.801
2018-05-20,4,4,0,1,0,0,0,0,0,3,0.264,0.341,0.453,0.794
2018-05-21,4,4,1,1,0,0,0,0,0,0,0.264,0.339,0.448,0.787
2018-05-22,4,3,0,1,0,0,0,0,1,0,0.265,0.342,0.446,0.788
2018-05-23,4,4,0,1,0,0,0,0,0,1,0.265,0.34,0.441,0.782
2018-05-25,5,5,1,2,0,0,0,0,0,1,0.269,0.342,0.44,0.782
2018-05-26,4,4,0,1,0,0,0,0,0,0,0.268,0.34,0.436,0.776
2018-05-27,4,4,1,0,0,0,0,0,0,1,0.262,0.333,0.426,0.76
2018-05-29,4,4,0,0,0,0,0,0,0,1,0.257,0.327,0.417,0.744
2018-05-30,4,4,0,1,0,0,0,1,0,1,0.257,0.325,0.414,0.739
2018-06-01,4,4,1,2,0,0,1,2,0,0,0.262,0.329,0.431,0.76
2018-06-02,4,3,1,1,0,0,1,2,1,1,0.263,0.332,0.444,0.776
2018-06-03,4,4,1,2,1,0,1,1,0,0,0.267,0.335,0.465,0.8
2018-06-04,4,3,1,0,0,0,0,0,1,2,0.263,0.333,0.459,0.792
2018-06-05,5,5,0,1,0,0,0,0,0,2,0.262,0.33,0.452,0.783
2018-06-06,5,5,0,0,0,0,0,0,0,2,0.256,0.324,0.442,0.765
2018-06-08,5,5,1,3,1,0,1,1,0,0,0.264,0.329,0.464,0.793
2018-06-09,5,5,1,4,1,0,0,3,0,1,0.276,0.339,0.476,0.814
2018-06-11,4,4,0,1,0,0,0,0,0,0,0.275,0.337,0.472,0.809
2018-06-12,4,4,1,1,0,1,0,1,0,1,0.275,0.336,0.476,0.812
2018-06-13,4,4,1,1,0,0,1,2,0,1,0.274,0.335,0.485,0.82
2018-06-14,4,3,2,2,0,0,2,2,0,0,0.279,0.341,0.513,0.853
2018-06-15,4,3,1,2,0,0,0,0,1,0,0.284,0.347,0.514,0.861
2018-06-16,4,4,0,0,0,0,0,0,0,1,0.279,0.342,0.506,0.848
2018-06-17,4,4,0,1,1,0,0,1,0,0,0.279,0.341,0.506,0.847
2018-06-18,5,5,0,1,0,0,0,0,0,2,0.277,0.338,0.5,0.838
2018-06-19,4,4,0,1,1,0,0,2,0,1,0.277,0.337,0.5,0.837
2018-06-21,5,4,1,1,0,0,0,0,1,1,0.277,0.338,0.496,0.834
2018-06-22,6,5,0,1,0,0,0,0,1,2,0.275,0.338,0.491,0.828
2018-06-23,5,4,1,2,1,1,0,2,1,0,0.278,0.342,0.502,0.844
2018-06-24,4,4,1,1,0,0,1,2,0,1,0.278,0.341,0.509,0.85
2018-06-25,1,0,0,0,0,0,0,0,1,0,0.278,0.343,0.509,0.852
2018-06-26,5,5,1,3,1,0,0,1,0,1,0.284,0.347,0.514,0.862
2018-06-27,4,3,0,0,0,0,0,0,1,1,0.281,0.346,0.509,0.855
2018-06-28,4,3,0,0,0,0,0,0,1,1,0.278,0.345,0.503,0.848
2018-06-29,4,4,0,1,0,0,0,0,0,0,0.277,0.344,0.5,0.844
2018-06-30,4,3,0,2,2,0,0,0,1,0,0.281,0.349,0.508,0.857
2018-07-01,5,5,0,1,0,0,0,0,0,0,0.28,0.346,0.503,0.85
2018-07-02,4,4,0,2,0,1,0,1,0,1,0.283,0.348,0.51,0.858
2018-07-03,4,4,0,1,0,0,0,1,0,1,0.282,0.347,0.506,0.854
2018-07-04,5,5,1,2,0,0,0,0,0,2,0.284,0.348,0.505,0.853
2018-07-06,4,3,0,0,0,0,0,0,0,1,0.282,0.347,0.5,0.847
2018-07-07,6,6,3,5,1,0,0,3,0,0,0.292,0.355,0.509,0.864
2018-07-08,1,1,0,0,0,0,0,0,0,0,0.291,0.354,0.508,0.862
2018-07-10,5,5,1,1,0,0,1,3,0,2,0.29,0.352,0.512,0.864
2018-07-11,4,4,0,1,0,0,0,1,0,0,0.289,0.351,0.509,0.86
2018-07-13,4,4,0,0,0,0,0,0,0,2,0.286,0.347,0.503,0.85
2018-07-14,5,4,1,1,0,0,0,0,1,1,0.285,0.348,0.5,0.848
2018-07-15,4,4,0,0,0,0,0,0,0,1,0.282,0.344,0.494,0.838
2018-07-20,5,5,3,4,2,0,0,0,0,0,0.289,0.35,0.504,0.854
