PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2018-03-30,4,4,0,2,0,0,0,0,0,0,0.222,0.222,0.222,0.444
2018-03-31,5,5,1,1,1,0,0,1,0,1,0.214,0.214,0.286,0.5
2018-04-01,5,3,1,1,0,0,0,1,1,1,0.235,0.263,0.294,0.557
2018-04-02,4,2,0,0,0,0,0,0,1,0,0.211,0.304,0.263,0.568
2018-04-03,4,4,2,2,0,0,1,1,0,1,0.261,0.333,0.435,0.768
2018-04-04,5,4,0,0,0,0,0,0,1,1,0.222,0.313,0.37,0.683
2018-04-06,5,5,2,3,1,0,1,3,0,2,0.281,0.351,0.531,0.883
2018-04-07,4,4,1,2,1,0,1,2,0,1,0.306,0.366,0.639,1.005
2018-04-08,4,3,0,0,0,0,0,1,0,1,0.282,0.333,0.59,0.923
2018-04-09,5,5,0,0,0,0,0,0,0,3,0.25,0.3,0.523,0.823
2018-04-10,5,1,2,1,0,0,0,1,3,0,0.267,0.345,0.533,0.879
2018-04-11,5,4,1,1,0,0,0,0,1,0,0.265,0.35,0.51,0.86
2018-04-12,5,5,1,3,0,0,0,0,0,0,0.296,0.369,0.519,0.888
2018-04-13,5,5,0,1,0,0,0,0,0,1,0.288,0.357,0.492,0.849
2018-04-14,5,5,1,2,0,0,1,1,0,1,0.297,0.36,0.531,0.891
2018-04-17,4,4,0,1,0,0,0,0,0,2,0.294,0.354,0.515,0.869
2018-04-18,4,4,0,0,0,0,0,0,0,2,0.278,0.337,0.486,0.824
2018-04-19,4,4,0,0,0,0,0,0,0,2,0.263,0.322,0.461,0.782
2018-04-20,4,4,0,0,0,0,0,0,0,1,0.25,0.308,0.438,0.745
2018-04-21,4,2,1,0,0,0,0,0,2,2,0.244,0.316,0.427,0.743
2018-04-22,4,3,0,0,0,0,0,0,1,1,0.235,0.313,0.412,0.725
2018-04-23,4,4,0,1,1,0,0,1,0,2,0.236,0.311,0.416,0.726
2018-04-24,5,5,1,2,0,0,0,1,0,1,0.245,0.315,0.415,0.73
2018-04-25,4,4,0,0,0,0,0,0,0,2,0.235,0.304,0.398,0.702
2018-04-27,4,4,0,1,0,0,0,0,0,1,0.235,0.302,0.392,0.694
2018-04-28,3,3,0,0,0,0,0,0,0,2,0.229,0.294,0.381,0.675
2018-04-29,4,4,1,1,0,0,0,0,0,0,0.229,0.293,0.376,0.669
2018-05-01,5,5,0,1,0,0,0,1,0,1,0.228,0.289,0.368,0.658
2018-05-02,5,4,1,1,0,0,1,4,0,1,0.229,0.286,0.39,0.676
2018-05-03,4,4,3,3,1,0,0,1,0,1,0.246,0.299,0.41,0.709
2018-05-04,5,3,2,0,0,0,0,0,2,1,0.24,0.303,0.4,0.703
2018-05-05,6,5,1,1,0,0,1,2,1,3,0.238,0.304,0.415,0.719
2018-05-06,5,5,0,1,0,0,0,0,0,2,0.237,0.301,0.407,0.708
2018-05-08,4,4,1,2,0,0,1,2,0,2,0.245,0.306,0.432,0.737
2018-05-09,5,5,2,3,1,0,1,2,0,1,0.257,0.315,0.465,0.78
2018-05-10,4,4,1,1,0,0,1,1,0,0,0.257,0.313,0.48,0.793
2018-05-11,4,3,1,1,0,0,1,2,1,2,0.258,0.318,0.497,0.814
2018-05-12,6,5,0,2,0,0,0,2,1,0,0.263,0.324,0.494,0.818
2018-05-13,4,4,0,0,0,0,0,1,0,2,0.256,0.317,0.481,0.798
2018-05-14,3,3,0,2,0,0,0,1,0,1,0.264,0.322,0.485,0.807
2018-05-15,4,4,1,1,0,0,1,2,0,2,0.263,0.321,0.497,0.818
2018-05-16,4,4,0,0,0,0,0,0,0,0,0.257,0.314,0.485,0.8
2018-05-17,3,1,0,1,0,0,0,0,1,0,0.262,0.325,0.488,0.813
2018-05-19,4,4,0,0,0,0,0,0,0,2,0.256,0.318,0.477,0.796
2018-05-20,4,4,0,0,0,0,0,0,0,3,0.25,0.312,0.467,0.778
2018-05-22,4,4,1,1,0,0,0,0,0,1,0.25,0.311,0.462,0.773
2018-05-23,5,3,1,0,0,0,0,0,2,0,0.246,0.313,0.455,0.767
2018-05-24,5,5,1,2,1,0,0,1,0,1,0.25,0.315,0.458,0.773
2018-05-25,4,2,0,1,0,0,0,0,2,1,0.253,0.323,0.459,0.782
2018-05-26,3,1,0,0,0,0,0,0,1,1,0.251,0.327,0.456,0.784
2018-05-28,5,4,1,1,0,0,0,0,1,2,0.251,0.329,0.452,0.781
2018-05-29,5,4,0,0,0,0,0,0,1,3,0.246,0.326,0.443,0.77
2018-05-30,4,4,0,0,0,0,0,0,0,3,0.242,0.321,0.435,0.756
2018-05-31,4,4,0,0,0,0,0,0,0,2,0.237,0.315,0.427,0.742
2018-06-01,4,3,1,1,0,0,0,0,1,1,0.238,0.318,0.425,0.744
2018-06-02,4,4,0,0,0,0,0,0,0,2,0.234,0.313,0.417,0.731
2018-06-03,3,3,1,1,0,0,1,1,0,0,0.235,0.313,0.43,0.743
2018-06-04,5,4,1,3,0,0,1,2,1,0,0.244,0.323,0.449,0.772
2018-06-05,3,3,0,3,0,0,0,0,0,0,0.254,0.331,0.456,0.787
2018-06-06,4,4,1,2,0,0,1,1,0,2,0.259,0.333,0.47,0.803
2018-06-08,4,3,1,1,0,0,1,1,1,2,0.26,0.336,0.481,0.817
2018-06-09,4,2,0,0,0,0,0,0,1,1,0.257,0.338,0.477,0.815
2018-06-10,5,4,0,0,0,0,0,0,1,1,0.253,0.336,0.469,0.805
2018-06-11,4,4,0,1,0,0,0,0,0,2,0.253,0.335,0.465,0.8
2018-06-12,4,2,0,1,1,0,0,0,2,0,0.255,0.34,0.47,0.81
2018-06-13,5,5,0,1,0,0,0,0,0,2,0.254,0.338,0.464,0.802
2018-06-15,5,4,2,1,0,0,0,0,1,0,0.254,0.339,0.461,0.8
2018-06-17,5,4,0,1,0,0,0,1,1,1,0.254,0.34,0.458,0.798
2018-06-18,5,3,1,1,0,0,1,2,1,1,0.255,0.341,0.468,0.809
2018-06-19,4,4,0,0,0,0,0,0,0,1,0.251,0.337,0.461,0.797
2018-06-21,4,3,1,1,1,0,0,0,1,1,0.252,0.339,0.463,0.802
2018-06-22,3,2,1,0,0,0,0,0,1,2,0.25,0.339,0.46,0.798
2018-06-23,4,3,0,1,0,0,0,0,1,2,0.251,0.341,0.458,0.799
2018-06-24,5,5,1,2,0,0,1,1,0,0,0.254,0.342,0.468,0.809
2018-06-25,4,4,0,0,0,0,0,0,0,2,0.25,0.337,0.461,0.799
2018-06-26,3,2,0,0,0,0,0,0,1,1,0.248,0.337,0.458,0.795
2018-06-27,5,4,1,1,0,0,0,0,1,1,0.248,0.338,0.455,0.794
2018-06-28,4,4,0,1,0,0,0,0,0,1,0.248,0.337,0.452,0.79
