PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,7,6,1,3,0,0,0,3,0,0,0.5,0.429,0.5,0.929
2018-04-01,4,4,0,2,1,0,0,0,0,0,0.5,0.455,0.6,1.055
2018-04-01,4,3,0,1,0,0,0,0,1,2,0.462,0.467,0.538,1.005
2018-04-02,4,3,0,1,0,0,0,0,1,1,0.438,0.474,0.5,0.974
2018-04-04,4,4,1,1,0,0,1,2,0,2,0.4,0.435,0.6,1.035
2018-04-05,4,4,1,1,0,0,0,0,0,0,0.375,0.407,0.542,0.949
2018-04-06,5,2,2,0,0,0,0,0,3,1,0.346,0.438,0.5,0.938
2018-04-07,4,4,1,1,0,0,0,0,0,1,0.333,0.417,0.467,0.883
2018-04-08,4,4,0,1,0,0,0,1,0,0,0.324,0.4,0.441,0.841
2018-04-10,5,5,2,2,1,0,0,1,0,2,0.333,0.4,0.462,0.862
2018-04-11,4,3,0,0,0,0,0,0,1,0,0.31,0.388,0.429,0.816
2018-04-12,5,4,1,1,1,0,0,0,1,1,0.304,0.389,0.435,0.824
2018-04-13,4,4,0,0,0,0,0,0,0,0,0.28,0.362,0.4,0.762
2018-04-14,4,4,0,1,0,0,0,0,0,1,0.278,0.355,0.389,0.744
2018-04-15,5,5,1,3,1,0,0,3,0,2,0.305,0.373,0.424,0.797
2018-04-16,4,4,0,0,0,0,0,0,0,3,0.286,0.352,0.397,0.749
2018-04-17,4,4,0,0,0,0,0,0,0,1,0.269,0.333,0.373,0.706
2018-04-18,5,5,1,2,1,0,0,3,0,1,0.278,0.338,0.389,0.726
2018-04-19,4,4,0,0,0,0,0,0,0,1,0.263,0.321,0.368,0.69
2018-04-20,4,3,0,0,0,0,0,0,1,0,0.253,0.318,0.354,0.673
2018-04-21,3,3,0,0,0,0,0,0,0,0,0.244,0.308,0.341,0.649
2018-04-22,1,1,0,1,0,1,0,0,0,0,0.253,0.315,0.373,0.689
2018-04-25,5,5,2,1,0,0,0,2,0,2,0.25,0.309,0.364,0.673
2018-04-25,5,4,1,1,0,0,0,0,1,0,0.25,0.314,0.359,0.672
2018-04-26,4,4,0,0,0,0,0,0,0,2,0.24,0.302,0.344,0.646
2018-04-27,5,5,0,1,0,0,0,0,0,1,0.238,0.297,0.337,0.634
2018-04-28,4,3,0,1,0,0,0,1,1,1,0.24,0.304,0.337,0.641
2018-04-29,4,4,1,1,0,0,0,0,0,0,0.241,0.303,0.333,0.636
2018-04-30,4,4,0,0,0,0,0,0,0,0,0.232,0.293,0.321,0.614
2018-05-01,4,3,1,2,1,0,0,0,1,0,0.243,0.307,0.339,0.646
2018-05-02,4,3,0,0,0,0,0,0,1,0,0.237,0.305,0.331,0.636
2018-05-03,1,1,0,1,0,0,0,0,0,0,0.244,0.311,0.336,0.647
2018-05-04,5,4,1,1,0,0,0,0,1,0,0.244,0.314,0.333,0.647
2018-05-05,4,3,0,0,0,0,0,0,1,1,0.238,0.312,0.325,0.638
2018-05-06,5,4,2,1,0,0,1,1,1,1,0.238,0.315,0.346,0.661
2018-05-08,5,4,2,2,0,1,0,1,1,0,0.246,0.325,0.366,0.69
2018-05-09,4,2,1,1,0,0,0,0,2,1,0.25,0.335,0.368,0.703
2018-05-11,5,5,1,1,0,0,1,2,0,2,0.248,0.331,0.383,0.714
2018-05-12,4,3,2,2,1,0,0,1,0,1,0.257,0.335,0.396,0.731
2018-05-13,4,3,0,0,0,0,0,0,1,3,0.252,0.333,0.388,0.721
2018-05-15,4,4,1,2,2,0,0,3,0,0,0.258,0.337,0.404,0.741
2018-05-16,1,1,0,1,0,0,0,1,0,0,0.263,0.341,0.408,0.749
2018-05-17,4,4,1,2,0,0,0,1,0,0,0.269,0.345,0.41,0.755
2018-05-18,5,4,0,1,1,0,0,1,1,1,0.269,0.346,0.413,0.759
2018-05-19,4,4,0,1,0,1,0,0,0,0,0.268,0.344,0.421,0.765
