PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-04-26,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
2019-04-27,2,2,1,1,0,0,0,0,0,1,0.667,0.667,0.667,1.333
2019-04-28,1,0,0,0,0,0,0,0,1,0,0.667,0.75,0.667,1.417
2019-04-29,1,1,0,0,0,0,0,0,0,0,0.5,0.6,0.5,1.1
2019-04-30,4,4,0,0,0,0,0,0,0,1,0.25,0.333,0.25,0.583
2019-05-01,4,4,0,0,0,0,0,0,0,3,0.167,0.231,0.167,0.397
2019-05-02,5,4,2,2,0,1,0,1,0,2,0.25,0.333,0.375,0.708
2019-05-03,4,3,0,0,0,0,0,0,1,2,0.211,0.318,0.316,0.634
2019-05-04,4,4,1,1,1,0,0,1,0,1,0.217,0.308,0.348,0.656
2019-05-05,1,1,0,0,0,0,0,0,0,1,0.208,0.296,0.333,0.63
2019-05-06,3,2,0,0,0,0,0,1,0,1,0.192,0.267,0.308,0.574
2019-05-07,4,3,1,2,0,0,1,2,1,0,0.241,0.324,0.448,0.772
2019-05-08,3,3,0,0,0,0,0,0,0,0,0.219,0.297,0.406,0.704
2019-05-10,4,3,0,2,0,0,0,1,0,0,0.257,0.341,0.429,0.77
2019-05-11,4,4,0,0,0,0,0,0,0,0,0.231,0.311,0.385,0.696
2019-05-12,4,4,0,0,0,0,0,0,0,2,0.209,0.286,0.349,0.635
2019-05-14,3,3,0,0,0,0,0,0,0,0,0.196,0.269,0.326,0.595
2019-05-15,3,3,0,0,0,0,0,0,0,2,0.184,0.255,0.306,0.561
2019-05-17,4,4,1,2,0,0,1,2,0,0,0.208,0.271,0.377,0.648
2019-05-18,4,4,0,1,0,0,0,0,0,1,0.211,0.27,0.368,0.638
2019-05-19,3,3,0,0,0,0,0,0,0,0,0.2,0.258,0.35,0.608
2019-05-21,3,3,0,0,0,0,0,0,0,0,0.19,0.246,0.333,0.58
2019-05-22,4,2,0,1,1,0,0,1,1,0,0.2,0.274,0.354,0.628
2019-05-24,1,1,0,1,1,0,0,0,0,0,0.212,0.284,0.379,0.663
2019-05-25,6,6,1,2,0,0,0,0,0,2,0.222,0.288,0.375,0.662
2019-05-26,4,4,0,2,0,0,0,0,0,1,0.237,0.298,0.382,0.679
2019-05-27,1,1,0,0,0,0,0,0,0,1,0.234,0.294,0.377,0.671
2019-05-28,4,3,1,2,1,0,0,0,0,0,0.25,0.315,0.4,0.715
2019-05-29,4,4,0,0,0,0,0,0,0,1,0.238,0.301,0.381,0.682
2019-05-31,4,4,0,1,0,0,0,0,0,1,0.239,0.299,0.375,0.674
2019-06-01,1,1,0,0,0,0,0,0,0,0,0.236,0.296,0.371,0.667
2019-06-02,3,3,0,0,0,0,0,0,0,0,0.228,0.287,0.359,0.646
2019-06-04,2,2,0,1,0,0,0,0,0,1,0.234,0.291,0.362,0.653
2019-06-05,4,4,0,1,0,0,0,1,0,1,0.235,0.29,0.357,0.647
2019-08-16,3,3,0,0,0,0,0,0,0,0,0.228,0.282,0.347,0.628
2019-08-17,4,4,1,1,0,0,0,1,0,1,0.229,0.281,0.343,0.624
2019-08-18,4,4,0,0,0,0,0,0,0,2,0.22,0.271,0.33,0.602
2019-08-19,1,1,0,0,0,0,0,0,0,1,0.218,0.269,0.327,0.596
2019-08-20,1,1,0,0,0,0,0,0,0,1,0.216,0.267,0.324,0.591
2019-08-21,3,3,1,1,0,0,0,0,0,0,0.219,0.268,0.325,0.593
2019-08-23,3,3,0,0,0,0,0,0,0,1,0.214,0.262,0.316,0.578
2019-08-24,2,1,0,1,0,0,0,1,1,0,0.22,0.273,0.322,0.596
2019-08-25,3,3,0,1,1,0,0,0,0,0,0.223,0.275,0.331,0.605
2019-08-26,1,1,0,0,0,0,0,0,0,0,0.221,0.273,0.328,0.601
2019-08-27,1,1,0,1,1,0,0,0,0,0,0.228,0.278,0.341,0.62
2019-08-28,1,1,0,0,0,0,0,0,0,1,0.226,0.276,0.339,0.615
2019-08-29,4,3,0,0,0,0,0,0,0,1,0.22,0.275,0.331,0.606
2019-08-30,3,3,0,1,0,0,0,0,0,1,0.223,0.277,0.331,0.607
2019-09-01,4,4,2,2,0,0,2,4,0,0,0.231,0.283,0.381,0.663
2019-09-02,5,5,2,3,0,0,1,3,0,0,0.245,0.293,0.41,0.703
2019-09-03,4,4,0,0,0,0,0,0,0,3,0.238,0.286,0.399,0.684
2019-09-04,3,3,0,0,0,0,0,0,0,1,0.233,0.28,0.39,0.671
2019-09-07,1,1,0,0,0,0,0,0,0,0,0.231,0.278,0.388,0.666
2019-09-09,1,1,0,0,0,0,0,0,0,0,0.23,0.277,0.385,0.662
2019-09-10,5,4,1,1,0,0,1,1,1,0,0.23,0.28,0.401,0.682
2019-09-11,4,3,1,1,0,0,0,0,1,2,0.232,0.286,0.4,0.686
2019-09-12,4,2,0,0,0,0,0,0,2,2,0.229,0.291,0.395,0.686
2019-09-13,1,1,1,1,0,0,0,2,0,0,0.234,0.295,0.399,0.694
2019-09-14,1,1,0,0,0,0,0,0,0,0,0.233,0.293,0.396,0.689
2019-09-15,4,4,0,1,0,0,0,0,0,0,0.233,0.292,0.393,0.685
2019-09-16,1,1,0,0,0,0,0,0,0,0,0.232,0.291,0.39,0.681
2019-09-17,3,3,0,0,0,0,0,0,0,1,0.228,0.286,0.383,0.669
2019-09-20,1,1,0,0,0,0,0,0,0,0,0.226,0.284,0.381,0.665
2019-09-21,1,1,0,1,0,0,0,0,0,0,0.231,0.288,0.385,0.673
2019-09-22,5,3,2,2,1,0,1,2,0,1,0.238,0.302,0.413,0.714
2019-09-24,1,1,0,0,0,0,0,0,0,1,0.237,0.3,0.41,0.71
2019-09-25,4,4,0,0,0,0,0,0,0,2,0.232,0.294,0.401,0.695
2019-09-26,3,3,0,0,0,0,0,0,0,2,0.228,0.289,0.394,0.684
2019-09-28,4,4,1,2,1,0,0,0,0,0,0.234,0.294,0.402,0.696
2020-07-24,4,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5
2020-07-25,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
