Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,May,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-07-10,5,5,1,2,0,0,0,1,0,2,0.333,0.333,0.333,0.667
3,July,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
0,2021-05-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,May,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-07-10,5,5,1,2,0,0,0,1,0,2,0.333,0.333,0.333,0.667
3,July,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
0,2021-05-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,May,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-07-10,5,5,1,2,0,0,0,1,0,2,0.333,0.333,0.333,0.667
3,July,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
0,2021-05-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,May,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-07-10,5,5,1,2,0,0,0,1,0,2,0.333,0.333,0.333,0.667
3,July,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
