PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,4,2,1,1,0,0,0,1,1,0.25,0.4,0.5,0.9
2018-03-30,8,6,1,3,1,0,1,1,1,2,0.4,0.538,0.9,1.438
2018-03-31,6,5,1,2,1,0,0,3,1,1,0.4,0.526,0.8,1.326
2018-04-01,4,3,0,1,0,0,0,0,1,1,0.389,0.522,0.722,1.244
2018-04-02,4,3,0,0,0,0,0,0,1,0,0.333,0.481,0.619,1.101
2018-04-05,5,5,0,2,0,0,0,1,0,0,0.346,0.469,0.577,1.046
2018-04-06,5,4,0,0,0,0,0,0,1,1,0.3,0.432,0.5,0.932
2018-04-07,5,3,1,3,0,1,1,1,2,0,0.364,0.5,0.697,1.197
2018-04-08,4,4,0,0,0,0,0,0,0,1,0.324,0.457,0.622,1.078
2018-04-10,5,4,1,1,0,0,0,0,0,0,0.317,0.451,0.585,1.036
2018-04-11,5,5,1,3,2,0,0,2,0,0,0.348,0.464,0.63,1.095
2018-04-12,4,2,0,0,0,0,0,0,1,1,0.333,0.467,0.604,1.071
2018-04-13,4,3,0,1,0,0,0,0,0,0,0.333,0.469,0.588,1.057
2018-04-14,5,3,2,2,1,0,0,0,1,0,0.352,0.493,0.611,1.104
2018-04-17,5,4,0,0,0,0,0,0,1,2,0.328,0.473,0.569,1.042
2018-04-19,5,3,1,1,0,0,0,2,0,0,0.328,0.468,0.557,1.026
2018-04-20,6,5,2,2,1,0,0,1,1,1,0.333,0.471,0.561,1.031
2018-04-21,4,3,0,0,0,0,0,0,1,1,0.319,0.461,0.536,0.997
2018-04-22,1,0,0,0,0,0,0,0,0,0,0.319,0.467,0.536,1.003
2018-04-28,4,3,0,0,0,0,0,0,1,1,0.306,0.457,0.514,0.971
2018-04-29,4,4,0,0,0,0,0,0,0,1,0.289,0.439,0.487,0.926
2018-04-30,4,3,1,1,0,1,0,0,1,0,0.291,0.441,0.506,0.948
2018-05-01,4,4,0,1,0,0,0,0,0,2,0.289,0.434,0.494,0.928
2018-05-02,4,4,1,1,0,0,1,1,0,1,0.287,0.427,0.517,0.944
2018-05-04,5,5,0,1,1,0,0,0,0,1,0.283,0.417,0.511,0.928
2018-05-05,5,5,0,1,1,0,0,0,0,0,0.278,0.408,0.505,0.914
2018-05-06,6,6,1,1,0,0,1,1,0,2,0.272,0.397,0.515,0.911
2018-05-07,5,4,3,3,1,0,1,2,1,1,0.29,0.412,0.561,0.973
2018-05-08,4,2,2,0,0,0,0,0,1,1,0.284,0.415,0.55,0.965
2018-05-09,4,4,2,2,1,0,1,2,0,1,0.292,0.417,0.584,1.001
2018-05-11,6,3,3,2,0,0,1,2,2,0,0.302,0.434,0.612,1.047
2018-05-12,5,3,1,0,0,0,0,0,2,0,0.294,0.433,0.597,1.03
2018-05-13,4,4,0,0,0,0,0,0,0,1,0.285,0.422,0.577,0.999
2018-05-14,5,5,1,1,0,0,1,2,0,0,0.281,0.415,0.586,1.001
2018-05-15,5,4,0,2,0,0,0,0,1,1,0.288,0.421,0.583,1.004
2018-05-16,4,4,0,3,1,0,0,1,0,0,0.301,0.429,0.596,1.024
2018-05-18,6,6,1,2,1,0,0,0,0,2,0.303,0.425,0.592,1.017
2018-05-19,6,6,0,3,1,0,0,1,0,1,0.311,0.428,0.595,1.022
2018-05-19,5,3,1,0,0,0,0,1,2,1,0.305,0.427,0.583,1.01
2018-05-22,5,4,0,1,1,0,0,0,1,1,0.303,0.426,0.581,1.007
2018-05-23,4,4,0,0,0,0,0,0,0,1,0.296,0.418,0.566,0.984
2018-05-25,4,4,0,2,0,0,0,2,0,1,0.301,0.419,0.564,0.984
2018-05-26,4,4,0,0,0,0,0,0,0,3,0.293,0.411,0.551,0.962
2018-05-27,5,4,1,1,1,0,0,1,1,0,0.292,0.411,0.55,0.96
2018-05-28,5,5,1,1,0,0,0,0,0,1,0.29,0.406,0.54,0.945
2018-05-29,5,5,0,1,0,0,0,0,0,2,0.287,0.401,0.53,0.931
2018-05-30,5,4,0,0,0,0,0,0,1,1,0.281,0.396,0.519,0.915
2018-05-31,5,4,1,2,1,0,0,0,1,0,0.286,0.401,0.524,0.925
2018-06-01,5,4,0,3,0,0,0,1,1,0,0.295,0.409,0.528,0.938
2018-06-02,8,8,0,1,0,0,0,0,0,4,0.289,0.4,0.512,0.912
2018-06-05,4,4,1,2,0,0,0,0,0,1,0.293,0.402,0.512,0.914
2018-06-06,4,3,1,1,1,0,0,0,1,1,0.293,0.403,0.514,0.918
2018-06-07,4,4,0,1,0,0,0,1,0,2,0.292,0.401,0.509,0.91
2018-06-08,4,4,1,3,0,0,0,0,0,1,0.301,0.406,0.514,0.92
2018-06-09,4,2,1,0,0,0,0,0,1,1,0.298,0.408,0.509,0.917
2018-06-10,4,4,0,0,0,0,0,0,0,2,0.293,0.402,0.5,0.902
2018-06-11,6,5,0,0,0,0,0,0,1,1,0.286,0.396,0.489,0.885
2018-06-12,4,4,0,0,0,0,0,0,0,1,0.281,0.391,0.481,0.871
2018-06-15,5,4,1,2,0,0,1,4,0,1,0.285,0.391,0.494,0.884
2018-06-16,5,3,1,0,0,0,0,0,2,2,0.282,0.391,0.487,0.878
2018-06-17,4,4,0,1,0,0,0,0,0,2,0.281,0.389,0.483,0.872
2018-06-19,5,5,0,2,2,0,0,2,0,1,0.283,0.389,0.49,0.879
2018-06-19,5,5,1,1,0,1,0,0,0,2,0.282,0.386,0.492,0.878
2018-06-20,4,4,0,2,0,0,0,1,0,0,0.285,0.387,0.492,0.88
2018-06-21,5,4,1,1,0,0,0,0,0,2,0.285,0.388,0.488,0.876
2018-06-22,4,4,0,0,0,0,0,0,0,3,0.28,0.383,0.481,0.864
2018-07-11,7,5,1,1,0,0,1,2,2,2,0.279,0.384,0.487,0.871
2018-07-13,5,5,0,1,1,0,0,1,0,1,0.277,0.381,0.485,0.866
2018-07-14,5,5,2,2,0,0,0,0,0,1,0.28,0.381,0.484,0.865
2018-07-15,5,3,1,1,0,0,0,1,1,2,0.28,0.384,0.482,0.867
2018-07-19,5,5,1,2,0,0,0,1,0,0,0.282,0.385,0.481,0.866
2018-07-20,5,3,1,1,0,0,1,1,1,0,0.283,0.388,0.49,0.877
2018-07-21,5,4,0,0,0,0,0,1,1,0,0.278,0.384,0.481,0.865
2018-07-21,1,1,0,0,0,0,0,0,0,0,0.282,0.387,0.488,0.875
2018-07-22,5,5,0,2,0,0,0,1,0,1,0.28,0.384,0.48,0.864
2018-07-23,4,4,0,0,0,0,0,0,0,2,0.276,0.38,0.474,0.854
2018-09-01,4,4,1,2,1,0,0,0,0,2,0.279,0.381,0.477,0.858
2018-09-02,4,3,1,1,0,0,0,0,1,2,0.28,0.383,0.476,0.858
2018-09-03,4,4,0,0,0,0,0,0,0,0,0.276,0.378,0.47,0.848
2018-09-04,3,3,0,1,0,0,0,0,0,2,0.277,0.378,0.469,0.847
2018-09-05,4,4,0,1,0,0,0,0,0,0,0.276,0.377,0.466,0.842
2018-09-06,5,3,1,1,0,0,0,0,1,1,0.277,0.38,0.465,0.844
2018-09-08,1,1,0,0,0,0,0,0,0,1,0.276,0.379,0.463,0.842
2018-09-08,4,3,1,1,1,0,0,1,1,0,0.277,0.38,0.465,0.845
2018-09-10,4,3,1,1,1,0,0,1,0,1,0.277,0.379,0.467,0.845
2018-09-11,4,4,0,0,0,0,0,0,0,2,0.274,0.375,0.461,0.836
2018-09-12,4,3,0,2,1,0,0,1,1,1,0.277,0.378,0.466,0.844
2018-09-13,5,5,2,3,1,0,0,0,0,0,0.282,0.381,0.471,0.852
2018-09-14,4,2,0,0,0,0,0,0,1,1,0.28,0.382,0.468,0.851
2018-09-15,4,4,0,0,0,0,0,0,0,4,0.277,0.379,0.463,0.842
2018-09-16,1,1,0,1,0,0,0,0,0,0,0.279,0.38,0.464,0.844
2018-09-17,4,3,1,2,0,0,1,2,1,1,0.282,0.384,0.475,0.858
2018-09-18,5,5,1,1,1,0,0,0,0,2,0.281,0.382,0.474,0.855
2018-09-19,4,4,0,0,0,0,0,0,0,4,0.278,0.378,0.468,0.846
2018-09-21,5,5,1,1,0,0,0,0,0,1,0.277,0.376,0.465,0.84
2018-09-22,5,5,0,1,0,0,0,0,0,2,0.276,0.374,0.461,0.835
2018-09-24,4,3,0,1,0,0,0,0,1,1,0.277,0.375,0.46,0.835
2018-09-25,2,1,0,0,0,0,0,0,0,1,0.276,0.376,0.459,0.834
2018-09-28,4,3,2,1,0,0,1,1,0,1,0.276,0.377,0.466,0.842
2018-09-29,3,3,0,0,0,0,0,0,0,1,0.274,0.374,0.462,0.836
2018-09-30,5,4,1,1,1,0,0,2,1,0,0.274,0.374,0.463,0.837
2018-10-01,3,2,0,0,0,0,0,0,1,1,0.272,0.374,0.46,0.834
2019-03-28,5,4,1,1,0,0,1,3,1,0,0.25,0.4,1.0,1.4
2019-03-30,5,3,1,1,1,0,0,0,2,1,0.286,0.5,0.857,1.357
2019-03-31,6,6,1,2,0,0,0,1,0,1,0.308,0.438,0.615,1.053
2019-04-01,4,3,0,1,1,0,0,0,1,0,0.313,0.45,0.625,1.075
2019-04-03,5,5,0,0,0,0,0,0,0,3,0.238,0.36,0.476,0.836
2019-04-04,4,4,1,1,0,0,0,0,0,0,0.24,0.345,0.44,0.785
2019-04-05,5,5,1,2,1,0,0,1,0,2,0.267,0.353,0.467,0.82
2019-04-06,5,5,0,0,0,0,0,0,0,4,0.229,0.308,0.4,0.708
2019-04-07,4,4,0,1,0,0,0,0,0,0,0.231,0.302,0.385,0.687
2019-04-08,5,4,1,1,1,0,0,1,0,1,0.233,0.313,0.395,0.708
2019-04-10,4,3,1,1,0,0,0,0,1,1,0.239,0.327,0.391,0.718
2019-04-11,4,3,0,0,0,0,0,0,1,1,0.224,0.321,0.367,0.689
2019-04-12,4,3,1,1,0,0,0,0,1,1,0.231,0.333,0.365,0.699
2019-04-15,5,3,2,1,1,0,0,0,0,0,0.236,0.354,0.382,0.736
2019-04-16,5,5,0,0,0,0,0,0,0,1,0.217,0.329,0.35,0.679
2019-04-17,4,4,1,1,0,0,0,0,0,2,0.219,0.324,0.344,0.668
2019-04-19,5,4,1,2,1,0,0,2,1,0,0.235,0.342,0.368,0.709
2019-04-20,4,3,0,1,1,0,0,0,1,0,0.239,0.349,0.38,0.73
2019-04-21,4,3,0,0,0,0,0,0,1,1,0.23,0.345,0.365,0.71
2019-04-23,4,3,1,0,0,0,0,0,1,0,0.221,0.341,0.351,0.691
2019-04-24,4,3,1,2,1,0,0,0,0,0,0.238,0.358,0.375,0.733
2019-04-25,4,2,0,0,0,0,0,0,2,1,0.232,0.364,0.366,0.73
2019-04-26,4,3,1,1,0,0,1,2,1,1,0.235,0.369,0.4,0.769
2019-04-27,5,5,1,1,1,0,0,0,0,0,0.233,0.361,0.4,0.761
2019-04-28,8,6,1,1,0,0,1,3,0,1,0.229,0.353,0.417,0.77
2019-04-30,5,4,1,1,1,0,0,0,1,0,0.23,0.355,0.42,0.775
2019-05-01,3,2,0,0,0,0,0,1,1,1,0.225,0.355,0.412,0.767
2019-05-03,4,3,2,1,1,0,0,0,1,1,0.229,0.359,0.419,0.778
2019-05-04,4,2,0,1,0,0,0,1,2,1,0.234,0.371,0.421,0.792
2019-05-05,5,4,2,2,0,0,1,4,1,0,0.243,0.38,0.45,0.83
2019-05-06,5,4,1,1,0,0,1,1,1,2,0.243,0.38,0.47,0.85
2019-05-07,5,5,2,2,0,1,1,3,0,1,0.25,0.381,0.508,0.889
2019-05-08,4,2,1,0,0,0,0,0,2,0,0.246,0.384,0.5,0.884
2019-05-09,4,2,2,1,0,0,1,1,2,0,0.25,0.394,0.524,0.918
2019-05-10,4,3,0,0,0,0,0,0,1,0,0.244,0.39,0.512,0.902
2019-05-11,7,5,0,1,0,0,0,0,2,1,0.242,0.392,0.5,0.892
2019-05-12,4,4,3,3,0,0,1,2,0,0,0.257,0.4,0.529,0.929
2019-05-14,5,5,1,3,1,0,0,0,0,2,0.27,0.406,0.539,0.945
2019-05-15,5,5,0,1,0,0,0,0,0,0,0.267,0.4,0.527,0.927
2019-05-16,4,3,1,0,0,0,0,0,1,2,0.262,0.397,0.517,0.914
2019-05-17,6,6,3,4,0,0,3,5,0,1,0.277,0.405,0.581,0.986
2019-05-18,4,4,0,0,0,0,0,0,0,0,0.27,0.397,0.566,0.963
2019-05-19,5,3,0,1,0,0,0,1,1,0,0.272,0.402,0.562,0.964
2019-05-20,5,5,0,0,0,0,0,0,0,0,0.263,0.392,0.545,0.937
2019-05-21,5,4,2,3,1,0,0,0,1,0,0.275,0.402,0.556,0.958
2019-05-22,4,4,2,2,1,0,0,0,0,0,0.28,0.404,0.56,0.964
2019-05-23,1,0,0,0,0,0,0,0,1,0,0.28,0.407,0.56,0.966
2019-05-24,5,5,1,2,0,0,1,2,0,0,0.283,0.406,0.572,0.979
2019-05-25,5,4,1,2,1,0,0,0,1,2,0.288,0.411,0.576,0.987
2019-05-26,3,3,0,0,0,0,0,0,0,1,0.283,0.405,0.567,0.972
2019-05-29,4,4,1,1,0,0,1,1,0,2,0.283,0.403,0.576,0.978
2019-05-31,5,5,0,1,0,0,0,0,0,2,0.281,0.398,0.566,0.965
2019-06-01,4,4,0,0,0,0,0,1,0,2,0.275,0.392,0.555,0.947
2019-06-02,4,4,0,1,0,0,0,0,0,3,0.275,0.389,0.549,0.938
2019-06-03,5,4,1,1,0,0,0,0,1,1,0.274,0.39,0.543,0.933
2019-06-04,4,4,1,1,1,0,0,0,0,1,0.274,0.387,0.542,0.93
2019-06-05,4,3,1,0,0,0,0,0,0,2,0.27,0.385,0.535,0.92
2019-06-06,4,3,1,1,1,0,0,0,1,0,0.271,0.387,0.537,0.924
2019-06-07,4,4,0,1,1,0,0,0,0,2,0.27,0.385,0.536,0.921
2019-06-08,5,5,1,1,1,0,0,0,0,0,0.269,0.381,0.533,0.914
2019-06-09,4,4,0,2,0,0,0,0,0,0,0.273,0.383,0.532,0.916
2019-06-10,4,2,2,0,0,0,0,0,2,1,0.27,0.385,0.528,0.913
2019-06-11,4,2,0,0,0,0,0,0,0,0,0.268,0.387,0.523,0.91
2019-06-13,4,2,2,1,0,0,1,1,2,0,0.27,0.392,0.536,0.928
2019-06-14,4,4,2,3,0,0,1,1,0,0,0.278,0.397,0.552,0.948
2019-06-15,4,3,1,1,0,0,0,0,0,0,0.279,0.398,0.549,0.947
2019-06-16,4,4,1,1,0,0,0,0,0,1,0.278,0.396,0.544,0.94
2019-06-18,4,4,0,3,0,0,0,0,0,1,0.286,0.401,0.548,0.948
2019-06-19,4,4,0,1,0,0,0,0,0,3,0.285,0.399,0.543,0.942
2019-06-20,4,4,1,1,0,0,0,1,0,1,0.285,0.397,0.538,0.935
2019-06-21,4,4,0,1,1,0,0,0,0,0,0.284,0.395,0.538,0.933
2019-06-22,3,3,0,1,0,0,0,0,0,1,0.285,0.394,0.536,0.93
2019-06-23,4,4,1,1,1,0,0,0,0,1,0.284,0.393,0.535,0.928
