Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-02,4,3,0,0,0,0,0,0,1,1,0.0,0.25,0.0,0.25
1,2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.143,0.0,0.143
2,2021-04-04,3,3,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.1
3,2021-04-07,2,2,0,0,0,0,0,0,0,1,0.0,0.083,0.0,0.083
4,2021-04-08,1,1,1,1,0,0,0,0,0,0,0.083,0.154,0.083,0.237
5,2021-04-09,4,3,0,0,0,0,0,0,0,1,0.067,0.125,0.067,0.192
6,2021-04-13,4,4,1,2,0,0,0,0,0,2,0.158,0.2,0.158,0.358
7,2021-04-17,4,4,1,1,0,0,1,2,0,2,0.174,0.208,0.304,0.513
8,2021-04-18,3,2,0,0,0,0,0,0,0,0,0.16,0.222,0.28,0.502
9,2021-04-20,2,2,0,0,0,0,0,0,0,0,0.148,0.207,0.259,0.466
10,2021-04-25,3,3,0,0,0,0,0,0,0,1,0.133,0.188,0.233,0.421
11,2021-04-28,3,3,0,0,0,0,0,0,0,2,0.121,0.171,0.212,0.384
12,April,36,33,3,4,0,0,1,2,1,12,0.121,0.171,0.212,0.384
13,2021-05-01,4,4,0,1,0,0,0,0,0,2,0.135,0.179,0.216,0.396
14,2021-05-13,1,1,0,1,1,0,0,0,0,0,0.158,0.2,0.263,0.463
15,2021-05-15,3,2,0,1,0,0,0,0,0,0,0.175,0.214,0.275,0.489
16,2021-05-19,2,2,0,0,0,0,0,0,0,1,0.167,0.205,0.262,0.466
17,2021-05-20,0,0,0,0,0,0,0,0,0,0,0.167,0.205,0.262,0.466
18,2021-05-22,4,4,1,1,0,0,1,1,0,1,0.174,0.208,0.326,0.534
19,2021-05-26,4,3,1,1,0,0,0,0,0,0,0.184,0.231,0.327,0.557
20,2021-05-29,2,2,0,0,0,0,0,0,0,1,0.176,0.222,0.314,0.536
21,2021-05-31,1,1,0,1,0,0,0,1,0,0,0.192,0.236,0.327,0.563
22,May,21,19,2,6,1,0,1,2,0,5,0.316,0.35,0.526,0.876
23,2021-06-05,4,4,0,1,0,0,0,0,0,1,0.196,0.237,0.321,0.559
24,2021-06-11,3,3,0,0,0,0,0,0,0,1,0.186,0.226,0.305,0.531
25,2021-06-16,4,4,0,1,0,0,0,0,0,1,0.19,0.227,0.302,0.529
26,2021-06-20,2,2,0,1,0,0,0,0,0,1,0.2,0.235,0.308,0.543
27,2021-06-24,4,4,1,2,0,0,0,0,0,0,0.217,0.25,0.319,0.569
28,2021-06-27,4,4,1,2,0,0,0,2,0,1,0.233,0.263,0.329,0.592
29,June,21,21,2,7,0,0,0,2,0,5,0.333,0.333,0.333,0.667
30,2021-07-01,4,4,0,0,0,0,0,0,0,2,0.221,0.25,0.312,0.562
31,2021-07-04,2,2,0,0,0,0,0,0,0,1,0.215,0.244,0.304,0.548
32,2021-07-08,4,4,0,0,0,0,0,0,0,2,0.205,0.233,0.289,0.522
33,2021-07-17,3,2,0,0,0,0,0,0,0,0,0.2,0.236,0.282,0.518
34,2021-07-24,3,3,1,1,0,0,1,1,0,1,0.205,0.239,0.318,0.557
35,July,16,15,1,1,0,0,1,1,0,6,0.067,0.125,0.267,0.392
0,2021-04-02,4,3,0,0,0,0,0,0,1,1,0.0,0.25,0.0,0.25
1,2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.143,0.0,0.143
2,2021-04-04,3,3,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.1
3,2021-04-07,2,2,0,0,0,0,0,0,0,1,0.0,0.083,0.0,0.083
4,2021-04-08,1,1,1,1,0,0,0,0,0,0,0.083,0.154,0.083,0.237
5,2021-04-09,4,3,0,0,0,0,0,0,0,1,0.067,0.125,0.067,0.192
6,2021-04-13,4,4,1,2,0,0,0,0,0,2,0.158,0.2,0.158,0.358
7,2021-04-17,4,4,1,1,0,0,1,2,0,2,0.174,0.208,0.304,0.513
8,2021-04-18,3,2,0,0,0,0,0,0,0,0,0.16,0.222,0.28,0.502
9,2021-04-20,2,2,0,0,0,0,0,0,0,0,0.148,0.207,0.259,0.466
10,2021-04-25,3,3,0,0,0,0,0,0,0,1,0.133,0.188,0.233,0.421
11,2021-04-28,3,3,0,0,0,0,0,0,0,2,0.121,0.171,0.212,0.384
12,April,36,33,3,4,0,0,1,2,1,12,0.121,0.171,0.212,0.384
13,2021-05-01,4,4,0,1,0,0,0,0,0,2,0.135,0.179,0.216,0.396
14,2021-05-13,1,1,0,1,1,0,0,0,0,0,0.158,0.2,0.263,0.463
15,2021-05-15,3,2,0,1,0,0,0,0,0,0,0.175,0.214,0.275,0.489
16,2021-05-19,2,2,0,0,0,0,0,0,0,1,0.167,0.205,0.262,0.466
17,2021-05-20,0,0,0,0,0,0,0,0,0,0,0.167,0.205,0.262,0.466
18,2021-05-22,4,4,1,1,0,0,1,1,0,1,0.174,0.208,0.326,0.534
19,2021-05-26,4,3,1,1,0,0,0,0,0,0,0.184,0.231,0.327,0.557
20,2021-05-29,2,2,0,0,0,0,0,0,0,1,0.176,0.222,0.314,0.536
21,2021-05-31,1,1,0,1,0,0,0,1,0,0,0.192,0.236,0.327,0.563
22,May,21,19,2,6,1,0,1,2,0,5,0.316,0.35,0.526,0.876
23,2021-06-05,4,4,0,1,0,0,0,0,0,1,0.196,0.237,0.321,0.559
24,2021-06-11,3,3,0,0,0,0,0,0,0,1,0.186,0.226,0.305,0.531
25,2021-06-16,4,4,0,1,0,0,0,0,0,1,0.19,0.227,0.302,0.529
26,2021-06-20,2,2,0,1,0,0,0,0,0,1,0.2,0.235,0.308,0.543
27,2021-06-24,4,4,1,2,0,0,0,0,0,0,0.217,0.25,0.319,0.569
28,2021-06-27,4,4,1,2,0,0,0,2,0,1,0.233,0.263,0.329,0.592
29,June,21,21,2,7,0,0,0,2,0,5,0.333,0.333,0.333,0.667
30,2021-07-01,4,4,0,0,0,0,0,0,0,2,0.221,0.25,0.312,0.562
31,2021-07-04,2,2,0,0,0,0,0,0,0,1,0.215,0.244,0.304,0.548
32,2021-07-08,4,4,0,0,0,0,0,0,0,2,0.205,0.233,0.289,0.522
33,2021-07-17,3,2,0,0,0,0,0,0,0,0,0.2,0.236,0.282,0.518
34,2021-07-24,3,3,1,1,0,0,1,1,0,1,0.205,0.239,0.318,0.557
35,July,16,15,1,1,0,0,1,1,0,6,0.067,0.125,0.267,0.392
0,2021-04-02,4,3,0,0,0,0,0,0,1,1,0.0,0.25,0.0,0.25
1,2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.143,0.0,0.143
2,2021-04-04,3,3,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.1
3,2021-04-07,2,2,0,0,0,0,0,0,0,1,0.0,0.083,0.0,0.083
