Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,3,3,0,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667
1,2021-04-02,4,3,1,0,0,0,0,0,1,0,0.167,0.286,0.167,0.452
2,2021-04-05,4,4,0,1,0,0,0,0,0,1,0.2,0.273,0.2,0.473
3,2021-04-06,4,4,0,1,0,0,0,0,0,2,0.214,0.267,0.214,0.481
4,2021-04-11,4,4,0,0,0,0,0,0,0,2,0.167,0.211,0.167,0.377
5,2021-04-13,5,5,0,0,0,0,0,0,0,3,0.13,0.167,0.13,0.297
6,2021-04-14,4,4,0,1,0,0,0,0,0,3,0.148,0.179,0.148,0.327
7,2021-04-16,3,3,0,1,0,0,0,0,0,0,0.167,0.194,0.167,0.36
8,2021-04-17,6,6,0,2,1,0,0,3,0,2,0.194,0.216,0.222,0.438
9,2021-04-18,1,1,0,0,0,0,0,0,0,0,0.189,0.211,0.216,0.427
10,2021-04-20,2,2,0,1,0,0,0,0,0,0,0.205,0.225,0.231,0.456
11,April,40,39,1,8,1,0,0,3,1,14,0.205,0.225,0.231,0.456
12,2021-05-25,3,3,0,1,0,0,0,0,0,1,0.214,0.233,0.238,0.471
13,2021-05-26,4,4,0,0,0,0,0,0,0,2,0.196,0.213,0.217,0.43
14,2021-05-27,1,1,0,0,0,0,0,0,0,0,0.191,0.208,0.213,0.421
15,2021-05-28,3,2,1,1,0,0,1,2,1,0,0.204,0.235,0.286,0.521
16,2021-05-29,1,1,0,1,0,0,0,0,0,0,0.22,0.25,0.3,0.55
17,May,12,11,1,3,0,0,1,2,1,3,0.273,0.333,0.545,0.879
18,2021-06-01,4,4,0,2,0,0,0,0,0,0,0.241,0.268,0.315,0.583
19,2021-06-02,4,2,0,0,0,0,0,0,0,2,0.232,0.283,0.304,0.587
20,2021-06-03,4,4,0,1,1,0,0,0,0,2,0.233,0.281,0.317,0.598
21,2021-06-04,1,1,0,0,0,0,0,0,0,0,0.23,0.277,0.311,0.588
22,2021-06-05,6,6,2,1,0,0,1,2,0,2,0.224,0.268,0.343,0.611
23,2021-06-07,5,4,0,1,0,0,0,1,1,1,0.225,0.276,0.338,0.614
24,2021-06-08,4,4,0,1,0,0,0,0,0,2,0.227,0.275,0.333,0.608
25,2021-06-09,1,0,0,0,0,0,0,0,0,0,0.227,0.284,0.333,0.617
26,2021-06-10,5,5,1,3,1,0,0,1,0,1,0.25,0.302,0.363,0.665
27,2021-06-11,2,1,1,0,0,0,0,0,0,1,0.247,0.307,0.358,0.665
28,2021-06-13,4,4,0,2,0,0,0,0,0,1,0.259,0.315,0.365,0.68
29,2021-06-14,4,4,0,0,0,0,0,0,0,1,0.247,0.302,0.348,0.65
