Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-10-02,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
1,2021-10-03,4,4,1,1,0,0,1,2,0,2,0.333,0.333,0.667,1.0
2,October,9,9,2,3,0,0,1,3,0,4,0.333,0.333,0.667,1.0
0,2021-10-02,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
1,2021-10-03,4,4,1,1,0,0,1,2,0,2,0.333,0.333,0.667,1.0
2,October,9,9,2,3,0,0,1,3,0,4,0.333,0.333,0.667,1.0
0,2021-10-02,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
1,2021-10-03,4,4,1,1,0,0,1,2,0,2,0.333,0.333,0.667,1.0
2,October,9,9,2,3,0,0,1,3,0,4,0.333,0.333,0.667,1.0
0,2021-10-02,5,5,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
1,2021-10-03,4,4,1,1,0,0,1,2,0,2,0.333,0.333,0.667,1.0
2,October,9,9,2,3,0,0,1,3,0,4,0.333,0.333,0.667,1.0
