PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-31,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0
2018-04-01,3,3,0,0,0,0,0,0,0,1,0.0,0.25,0.0,0.25
2018-04-02,1,0,0,0,0,0,0,0,1,0,0.0,0.4,0.0,0.4
2018-04-04,3,3,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25
2018-04-06,1,1,0,0,0,0,0,0,0,0,0.0,0.222,0.0,0.222
2018-04-07,4,3,1,2,1,0,0,1,1,0,0.2,0.385,0.3,0.685
2018-04-08,4,3,0,0,0,0,0,0,1,1,0.154,0.353,0.231,0.584
2018-04-09,4,2,0,0,0,0,0,0,2,1,0.133,0.381,0.2,0.581
2018-04-10,5,4,0,0,0,0,0,0,1,0,0.105,0.346,0.158,0.504
2018-04-11,5,5,0,2,0,0,0,1,0,0,0.167,0.355,0.208,0.563
2018-04-13,4,4,0,1,0,0,0,0,0,2,0.179,0.343,0.214,0.557
2018-04-14,5,3,2,2,1,0,0,0,2,1,0.226,0.4,0.29,0.69
2018-04-15,4,4,0,0,0,0,0,0,0,1,0.2,0.364,0.257,0.621
2018-04-16,1,1,0,1,0,0,0,0,0,0,0.222,0.378,0.278,0.656
2018-04-20,4,4,0,1,0,0,0,0,0,2,0.225,0.367,0.275,0.642
2018-04-21,5,5,0,2,1,0,0,2,0,0,0.244,0.37,0.311,0.682
2018-04-22,4,3,0,1,0,0,0,1,1,0,0.25,0.379,0.313,0.692
2018-04-23,4,3,1,1,0,0,0,0,1,0,0.255,0.387,0.314,0.701
2018-04-24,4,4,0,0,0,0,0,0,0,1,0.236,0.364,0.291,0.654
2018-04-25,4,4,1,1,1,0,0,0,0,1,0.237,0.357,0.305,0.662
2018-04-27,4,4,0,0,0,0,0,0,0,1,0.222,0.338,0.286,0.624
2018-04-28,4,3,1,1,0,0,1,2,1,1,0.227,0.346,0.333,0.68
2018-04-29,3,3,0,1,0,0,0,0,0,1,0.232,0.346,0.333,0.679
2018-04-30,5,5,1,2,1,0,0,1,0,0,0.243,0.349,0.351,0.7
2018-05-01,6,6,1,2,2,0,0,3,0,1,0.25,0.348,0.375,0.723
2018-05-02,4,4,0,0,0,0,0,0,0,2,0.238,0.333,0.357,0.69
2018-05-03,4,2,2,1,0,1,0,1,2,1,0.244,0.35,0.384,0.734
2018-05-04,4,4,0,0,0,0,0,0,0,1,0.233,0.337,0.367,0.703
2018-05-05,4,4,0,0,0,0,0,0,0,2,0.223,0.324,0.351,0.675
2018-05-06,4,4,0,1,0,0,0,0,0,0,0.224,0.321,0.347,0.668
2018-05-07,4,4,0,1,0,1,0,1,0,0,0.225,0.319,0.363,0.682
2018-05-08,4,4,1,1,0,0,1,1,0,1,0.226,0.317,0.387,0.704
2018-05-09,4,3,0,0,0,0,0,0,0,1,0.22,0.315,0.376,0.691
2018-05-11,4,3,0,1,1,0,0,1,0,0,0.223,0.313,0.384,0.696
2018-05-12,3,3,0,2,1,0,0,0,0,0,0.235,0.321,0.4,0.721
2018-05-13,4,4,0,1,1,0,0,0,0,1,0.235,0.319,0.403,0.722
2018-05-15,6,6,1,1,0,0,0,0,0,0,0.232,0.312,0.392,0.704
2018-05-16,5,5,1,1,1,0,0,0,0,0,0.231,0.308,0.392,0.7
2018-05-17,4,4,0,0,0,0,0,0,0,0,0.224,0.3,0.381,0.681
2018-05-18,5,4,2,2,0,0,0,3,0,0,0.232,0.31,0.384,0.694
2018-05-19,4,3,1,1,1,0,0,2,0,0,0.234,0.308,0.39,0.698
2018-05-20,4,4,0,0,0,0,0,0,0,1,0.228,0.301,0.379,0.68
2018-05-21,4,3,1,1,1,0,0,0,1,0,0.23,0.305,0.385,0.69
2018-05-22,4,4,1,1,0,0,1,3,0,2,0.23,0.304,0.401,0.705
2018-05-23,5,4,1,2,1,0,0,3,1,0,0.237,0.313,0.41,0.723
2018-05-25,4,4,0,1,1,0,0,0,0,1,0.238,0.311,0.413,0.724
2018-05-26,4,4,1,2,1,1,0,0,0,0,0.244,0.315,0.433,0.748
2018-05-27,4,3,0,0,0,0,0,0,1,0,0.24,0.314,0.425,0.739
2018-05-28,4,4,0,0,0,0,0,0,0,2,0.234,0.307,0.415,0.722
2018-05-29,5,5,1,1,0,0,0,0,0,1,0.233,0.305,0.409,0.714
2018-05-30,5,3,3,1,0,1,0,1,1,0,0.235,0.312,0.419,0.731
2018-05-31,4,4,0,1,1,0,0,0,0,0,0.235,0.311,0.421,0.731
2018-06-01,4,4,0,1,0,0,0,0,0,2,0.235,0.31,0.417,0.727
2018-06-02,4,4,1,1,1,0,0,0,0,0,0.236,0.308,0.419,0.727
2018-06-03,4,4,0,0,0,0,0,0,0,0,0.231,0.303,0.41,0.713
2018-06-05,4,3,2,1,0,0,1,1,1,0,0.232,0.306,0.424,0.73
2018-06-06,4,4,2,3,0,0,2,5,0,0,0.243,0.314,0.46,0.775
2018-06-07,4,4,0,1,0,0,0,0,0,0,0.243,0.313,0.456,0.769
2018-06-08,4,4,0,0,0,0,0,0,0,1,0.238,0.308,0.448,0.755
2018-06-09,5,2,0,1,0,0,0,0,0,0,0.241,0.318,0.448,0.766
2018-06-10,5,5,1,0,0,0,0,0,0,1,0.235,0.311,0.438,0.749
2018-06-12,5,5,0,1,0,0,0,1,0,0,0.234,0.309,0.432,0.742
2018-06-13,5,5,1,2,0,0,0,1,0,0,0.238,0.311,0.432,0.743
2018-06-15,4,3,1,1,0,0,1,2,1,0,0.239,0.314,0.443,0.757
2018-06-16,4,4,1,1,0,0,0,0,0,0,0.239,0.313,0.44,0.753
2018-06-17,5,5,1,2,1,0,1,4,0,0,0.243,0.315,0.456,0.771
2018-06-18,5,4,1,0,0,0,0,0,1,0,0.239,0.313,0.449,0.761
2018-06-19,5,3,1,1,0,0,0,0,2,0,0.24,0.318,0.447,0.765
2018-06-20,4,4,1,1,0,0,0,0,0,1,0.24,0.317,0.444,0.761
2018-06-23,5,2,1,0,0,0,0,0,0,1,0.238,0.322,0.44,0.762
2018-06-24,4,4,0,0,0,0,0,0,0,3,0.234,0.317,0.434,0.751
2018-06-25,4,3,1,1,0,0,0,0,1,0,0.236,0.32,0.432,0.752
2018-06-26,4,3,0,0,0,0,0,0,1,2,0.233,0.319,0.427,0.746
2018-06-27,4,4,0,2,1,0,0,1,0,0,0.237,0.321,0.432,0.754
2018-06-29,4,4,1,1,1,0,0,0,0,0,0.237,0.32,0.433,0.754
2018-06-30,5,4,2,2,1,0,0,2,1,1,0.241,0.325,0.438,0.763
