PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,6,6,0,1,1,0,0,1,0,2,0.167,0.167,0.333,0.5
2018-03-31,5,4,2,1,0,0,1,1,1,1,0.2,0.273,0.6,0.873
2018-04-02,4,3,0,1,0,0,0,0,1,0,0.231,0.333,0.538,0.872
2018-04-03,5,4,0,0,0,0,0,0,1,3,0.176,0.3,0.412,0.712
2018-04-04,4,3,0,1,0,0,0,1,1,1,0.2,0.333,0.4,0.733
2018-04-05,6,6,0,0,0,0,0,0,0,4,0.154,0.267,0.308,0.574
2018-04-07,5,4,1,2,1,0,0,0,1,1,0.2,0.314,0.367,0.681
2018-04-08,4,4,0,0,0,0,0,0,0,2,0.176,0.282,0.324,0.606
2018-04-09,5,3,2,2,1,0,0,0,2,1,0.216,0.341,0.378,0.719
2018-04-10,5,4,1,1,0,0,0,0,1,3,0.22,0.347,0.366,0.713
2018-04-11,4,4,0,0,0,0,0,0,0,3,0.2,0.321,0.333,0.654
2018-04-12,4,4,0,0,0,0,0,0,0,3,0.184,0.298,0.306,0.604
2018-04-16,4,3,0,1,0,0,0,0,0,2,0.192,0.3,0.308,0.608
2018-04-17,5,4,1,2,1,0,1,2,1,2,0.214,0.323,0.393,0.716
2018-04-18,8,7,3,2,0,0,1,4,1,1,0.222,0.329,0.429,0.757
2018-04-20,4,3,0,0,0,0,0,0,1,2,0.212,0.325,0.409,0.734
2018-04-21,1,1,0,0,0,0,0,0,0,0,0.209,0.321,0.403,0.724
2018-04-22,4,3,0,1,0,0,0,0,1,2,0.214,0.329,0.4,0.729
2018-04-23,5,5,3,3,1,1,1,1,0,1,0.24,0.345,0.493,0.838
2018-04-24,4,3,0,1,1,0,0,0,1,1,0.244,0.352,0.5,0.852
2018-04-25,4,4,1,1,0,0,1,1,0,3,0.244,0.347,0.524,0.872
2018-04-26,5,5,1,3,0,0,1,1,0,2,0.264,0.36,0.563,0.923
2018-04-27,5,4,1,1,1,0,0,0,1,1,0.264,0.362,0.56,0.922
2018-04-28,5,5,1,2,0,0,0,1,0,1,0.271,0.364,0.552,0.916
2018-04-28,4,4,0,0,0,0,0,0,0,3,0.26,0.351,0.53,0.881
2018-04-29,5,5,0,2,0,0,0,0,0,2,0.267,0.353,0.524,0.877
2018-05-01,5,5,0,2,1,0,0,2,0,0,0.273,0.355,0.527,0.882
2018-05-02,4,2,0,0,0,0,0,0,2,1,0.268,0.359,0.518,0.877
2018-05-04,3,2,0,0,0,0,0,0,1,1,0.263,0.359,0.509,0.868
2018-05-15,4,4,0,1,0,0,0,0,0,1,0.263,0.356,0.5,0.856
2018-05-16,5,4,0,0,0,0,0,0,1,0,0.254,0.35,0.484,0.834
2018-05-17,4,4,1,3,1,0,0,0,0,1,0.27,0.361,0.5,0.861
2018-05-18,4,4,0,1,0,0,0,0,0,0,0.269,0.358,0.492,0.85
2018-05-19,4,4,0,1,1,0,0,0,0,0,0.269,0.355,0.493,0.848
2018-05-20,3,3,0,0,0,0,0,0,0,1,0.263,0.348,0.482,0.83
2018-05-21,5,4,1,1,0,0,0,0,1,1,0.262,0.35,0.475,0.825
