Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,4,4,1,1,0,0,0,0,0,2,0.25,0.25,0.25,0.5
1,2021-04-02,5,4,2,1,0,0,0,0,1,1,0.25,0.333,0.25,0.583
2,2021-04-03,4,4,1,2,0,0,0,0,0,0,0.333,0.385,0.333,0.718
3,2021-04-04,5,4,0,1,0,0,0,1,0,0,0.313,0.353,0.313,0.665
4,2021-04-05,5,5,1,0,0,0,0,1,0,0,0.238,0.273,0.238,0.511
5,2021-04-06,4,4,0,0,0,0,0,0,0,0,0.2,0.231,0.2,0.431
6,2021-04-08,6,6,0,2,1,0,0,3,0,0,0.226,0.25,0.258,0.508
7,2021-04-09,5,5,1,0,0,0,0,0,0,0,0.194,0.216,0.222,0.438
8,2021-04-10,4,3,0,1,0,0,0,0,1,0,0.205,0.244,0.231,0.475
9,2021-04-12,5,5,1,2,0,0,0,0,0,2,0.227,0.261,0.25,0.511
10,2021-04-13,5,5,0,1,0,0,0,0,0,0,0.224,0.255,0.245,0.5
11,2021-04-14,5,5,0,1,0,0,0,0,0,1,0.222,0.25,0.241,0.491
12,2021-04-16,5,5,2,2,0,0,0,1,0,1,0.237,0.262,0.254,0.516
13,2021-04-19,4,4,0,2,0,0,0,0,0,0,0.254,0.277,0.27,0.547
14,2021-04-20,4,3,0,0,0,0,0,1,0,1,0.242,0.261,0.258,0.518
15,2021-04-21,5,5,0,1,0,0,0,0,0,0,0.239,0.257,0.254,0.51
16,2021-04-22,5,5,0,2,0,0,0,0,0,2,0.25,0.266,0.263,0.529
17,2021-04-23,5,5,2,3,0,0,0,1,0,0,0.272,0.286,0.284,0.57
18,2021-04-24,2,2,0,0,0,0,0,0,0,0,0.265,0.279,0.277,0.556
19,2021-04-25,5,5,0,1,0,0,0,2,0,0,0.261,0.275,0.273,0.548
20,2021-04-26,6,5,1,1,0,0,0,0,1,0,0.258,0.278,0.269,0.547
21,2021-04-27,5,5,0,2,1,0,0,0,0,1,0.265,0.284,0.286,0.57
22,2021-04-28,4,4,1,1,0,0,0,0,0,1,0.265,0.283,0.284,0.567
23,2021-04-30,4,4,1,1,0,0,0,0,0,0,0.264,0.282,0.283,0.565
24,April,111,106,14,28,2,0,0,10,3,12,0.264,0.282,0.283,0.565
25,2021-05-01,5,4,1,1,0,0,0,0,0,1,0.264,0.281,0.282,0.562
26,2021-05-02,4,3,0,1,1,0,0,0,1,0,0.265,0.288,0.292,0.58
27,2021-05-03,4,3,1,0,0,0,0,0,1,0,0.259,0.287,0.284,0.571
