Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,5,5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,2021-04-03,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-04-04,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3,2021-04-06,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
4,2021-04-07,4,4,1,1,0,0,0,1,0,0,0.05,0.05,0.05,0.1
5,2021-04-07,3,2,0,1,0,0,0,0,1,1,0.091,0.13,0.091,0.221
6,2021-04-09,5,5,2,1,1,0,0,0,0,0,0.111,0.143,0.148,0.291
7,2021-04-10,4,4,1,1,1,0,0,1,0,0,0.129,0.156,0.194,0.35
8,2021-04-11,5,5,1,1,0,0,1,2,0,2,0.139,0.162,0.278,0.44
9,2021-04-12,5,3,0,0,0,0,0,2,0,0,0.128,0.143,0.256,0.399
10,2021-04-13,5,4,1,2,1,0,1,1,1,1,0.163,0.191,0.372,0.564
11,2021-04-14,4,1,0,0,0,0,0,0,3,0,0.159,0.235,0.364,0.599
12,2021-04-15,5,3,0,0,0,0,0,1,1,2,0.149,0.25,0.34,0.59
13,2021-04-16,5,4,1,1,1,0,0,0,0,1,0.157,0.262,0.353,0.615
14,2021-04-20,4,3,0,0,0,0,0,0,1,1,0.148,0.262,0.333,0.595
15,2021-04-21,4,4,0,1,0,0,0,0,0,0,0.155,0.261,0.328,0.588
16,2021-04-23,4,4,2,2,1,0,1,1,0,1,0.177,0.274,0.403,0.677
17,2021-04-25,3,3,0,0,0,0,0,0,0,0,0.169,0.263,0.385,0.648
18,2021-04-25,2,2,0,0,0,0,0,0,0,0,0.164,0.256,0.373,0.63
19,2021-04-26,5,4,1,1,0,0,0,1,1,1,0.169,0.265,0.366,0.631
20,2021-04-27,4,4,1,2,2,0,0,1,0,1,0.187,0.276,0.4,0.676
21,2021-04-28,5,5,2,3,1,0,1,1,0,1,0.213,0.293,0.463,0.756
22,2021-04-29,4,4,1,2,1,0,0,0,0,1,0.226,0.302,0.476,0.778
23,2021-04-30,4,4,1,1,0,0,1,2,0,0,0.227,0.3,0.5,0.8
24,April,100,88,15,20,9,0,5,14,8,16,0.227,0.3,0.5,0.8
25,2021-05-01,5,4,0,1,0,0,0,0,1,0,0.228,0.305,0.489,0.794
26,2021-05-02,4,4,1,1,1,0,0,0,0,2,0.229,0.303,0.49,0.792
27,2021-05-04,4,3,1,1,0,0,0,0,1,0,0.232,0.31,0.485,0.795
28,2021-05-05,4,4,0,1,0,0,0,0,0,0,0.233,0.308,0.476,0.783
29,2021-05-06,4,3,1,1,0,0,0,0,1,0,0.236,0.314,0.472,0.786
