Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,5,4,0,2,1,0,0,0,1,1,0.5,0.6,0.75,1.35
1,2021-04-03,4,4,0,0,0,0,0,0,0,2,0.25,0.333,0.375,0.708
2,2021-04-04,4,4,0,0,0,0,0,0,0,2,0.167,0.231,0.25,0.481
3,2021-04-06,5,5,2,2,0,0,2,3,0,0,0.235,0.278,0.647,0.925
4,2021-04-07,4,4,2,3,1,0,0,1,0,0,0.333,0.364,0.714,1.078
5,2021-04-07,3,2,0,0,0,0,0,0,1,1,0.304,0.36,0.652,1.012
6,2021-04-09,5,5,1,4,2,0,1,2,0,0,0.393,0.433,0.857,1.29
7,2021-04-10,4,4,1,2,1,0,0,0,0,0,0.406,0.441,0.844,1.285
8,2021-04-11,5,4,2,3,0,0,1,2,0,0,0.444,0.462,0.917,1.378
9,2021-04-12,5,2,2,1,0,1,0,0,3,0,0.447,0.5,0.947,1.447
10,2021-04-13,5,4,2,1,0,0,0,0,1,1,0.429,0.49,0.881,1.371
11,2021-04-14,5,5,3,3,1,0,2,4,0,1,0.447,0.5,1.0,1.5
12,2021-04-15,5,5,2,2,0,0,1,2,0,1,0.442,0.492,1.0,1.492
13,2021-04-16,5,4,1,1,0,0,0,2,1,0,0.429,0.484,0.946,1.431
14,2021-04-17,5,4,2,2,0,0,0,0,1,0,0.433,0.493,0.917,1.409
15,2021-04-18,3,2,1,0,0,0,0,0,1,1,0.419,0.486,0.887,1.373
16,2021-04-23,4,4,0,0,0,0,0,0,0,0,0.394,0.461,0.833,1.294
17,2021-04-25,3,1,0,0,0,0,0,0,1,0,0.388,0.468,0.821,1.289
18,2021-04-25,3,3,0,0,0,0,0,0,0,1,0.371,0.451,0.786,1.237
19,2021-04-26,5,2,1,0,0,0,0,0,2,1,0.361,0.46,0.764,1.224
20,2021-04-27,5,4,1,1,0,0,1,1,1,2,0.355,0.457,0.776,1.233
21,2021-04-28,5,4,1,1,0,0,0,0,1,0,0.35,0.454,0.75,1.204
22,2021-04-29,5,5,0,1,0,0,0,1,0,0,0.341,0.441,0.718,1.159
23,2021-04-30,4,3,1,1,0,0,0,0,1,0,0.341,0.443,0.705,1.148
24,April,106,88,25,30,6,1,8,18,15,14,0.341,0.443,0.705,1.148
25,2021-05-01,5,4,1,2,1,0,1,1,1,0,0.348,0.45,0.739,1.19
