PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-08-28,4,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25
2018-08-29,5,5,1,3,1,0,0,0,0,0,0.375,0.444,0.5,0.944
2018-08-30,5,4,0,0,0,0,0,0,0,1,0.25,0.357,0.333,0.69
2018-08-31,4,3,1,1,0,0,1,2,1,0,0.267,0.389,0.533,0.922
2018-09-01,4,4,0,0,0,0,0,0,0,0,0.211,0.318,0.421,0.739
2018-09-02,4,4,1,1,0,0,0,0,0,1,0.217,0.308,0.391,0.699
2018-09-03,5,4,0,0,0,0,0,0,1,1,0.185,0.29,0.333,0.624
2018-09-04,4,4,0,1,0,0,0,0,0,1,0.194,0.286,0.323,0.608
2018-09-06,5,4,0,0,0,0,0,1,0,2,0.171,0.25,0.286,0.536
2018-09-07,4,4,1,1,0,0,0,0,0,1,0.179,0.25,0.282,0.532
2018-09-09,5,5,1,2,0,0,1,2,0,2,0.205,0.265,0.364,0.629
2018-09-11,4,4,0,1,0,0,0,0,0,1,0.208,0.264,0.354,0.618
2019-04-08,5,5,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2019-04-09,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-04-10,4,2,1,0,0,0,0,0,1,1,0.0,0.2,0.0,0.2
2019-04-11,3,3,0,1,1,0,0,0,0,1,0.091,0.231,0.182,0.413
2019-04-12,3,2,0,1,0,0,0,0,1,1,0.154,0.313,0.231,0.543
2019-04-14,3,3,0,0,0,0,0,0,0,0,0.125,0.263,0.188,0.451
2019-04-15,4,3,0,0,0,0,0,0,1,1,0.105,0.261,0.158,0.419
2019-04-16,1,1,0,0,0,0,0,0,0,1,0.1,0.25,0.15,0.4
2019-04-18,3,2,1,0,0,0,0,0,1,2,0.091,0.259,0.136,0.396
2019-04-19,1,1,0,0,0,0,0,0,0,1,0.087,0.25,0.13,0.38
2019-04-20,1,1,0,0,0,0,0,0,0,1,0.083,0.241,0.125,0.366
2019-07-20,4,4,1,1,0,0,0,0,0,0,0.107,0.242,0.143,0.385
2019-07-21,4,2,2,0,0,0,0,0,2,1,0.1,0.27,0.133,0.404
2019-07-23,4,3,0,0,0,0,0,0,1,1,0.091,0.268,0.121,0.39
2019-07-24,5,4,1,0,0,0,0,0,1,0,0.081,0.261,0.108,0.369
2019-07-25,3,3,0,0,0,0,0,0,0,0,0.075,0.245,0.1,0.345
2019-07-26,4,4,0,0,0,0,0,0,0,0,0.068,0.226,0.091,0.317
2019-07-27,4,0,1,0,0,0,0,0,3,0,0.068,0.281,0.091,0.372
2019-07-28,4,4,0,0,0,0,0,0,0,1,0.063,0.262,0.083,0.346
2019-07-29,4,3,1,1,0,0,1,1,0,1,0.078,0.277,0.157,0.434
2019-07-30,4,4,0,1,0,0,0,0,0,0,0.091,0.275,0.164,0.439
2019-08-01,4,3,0,1,0,0,0,0,1,1,0.103,0.288,0.172,0.46
2019-08-02,4,4,0,1,0,0,0,0,0,2,0.113,0.286,0.177,0.463
2019-08-04,0,0,0,0,0,0,0,0,0,0,0.113,0.286,0.177,0.463
2019-08-06,4,3,1,2,0,0,0,1,0,1,0.138,0.309,0.2,0.509
2019-08-07,3,2,0,0,0,0,0,0,1,0,0.134,0.31,0.194,0.504
2019-08-08,4,3,2,1,1,0,0,0,1,1,0.143,0.318,0.214,0.532
2019-08-09,4,4,3,2,0,0,0,1,0,0,0.162,0.326,0.23,0.556
2019-08-10,4,4,0,0,0,0,0,1,0,1,0.154,0.313,0.218,0.53
2019-08-12,4,3,1,2,0,0,0,0,1,1,0.173,0.33,0.235,0.565
2019-08-13,4,3,0,2,1,0,0,3,1,1,0.19,0.346,0.262,0.608
2019-08-14,4,2,1,1,1,0,0,3,1,0,0.198,0.361,0.279,0.64
2019-08-16,4,4,0,0,0,0,0,0,0,0,0.189,0.348,0.267,0.615
2019-08-17,4,4,0,1,0,0,0,1,0,2,0.191,0.345,0.266,0.611
2019-08-18,4,4,1,2,0,0,1,2,0,0,0.204,0.35,0.306,0.656
2019-08-19,3,3,0,0,0,0,0,0,0,1,0.198,0.341,0.297,0.638
2019-08-20,3,3,0,0,0,0,0,0,0,2,0.192,0.333,0.288,0.622
2019-08-21,3,3,0,1,0,0,0,0,0,1,0.196,0.333,0.29,0.623
2019-08-23,3,3,0,0,0,0,0,0,0,1,0.191,0.326,0.282,0.608
2019-08-24,4,3,1,2,0,0,0,1,1,0,0.204,0.338,0.292,0.63
2019-08-25,3,3,0,0,0,0,0,0,0,0,0.198,0.331,0.284,0.615
2019-08-26,3,3,0,0,0,0,0,0,0,1,0.193,0.324,0.277,0.601
2019-08-27,3,3,0,0,0,0,0,0,0,2,0.189,0.317,0.27,0.588
2019-08-28,4,3,0,0,0,0,0,0,0,0,0.184,0.315,0.264,0.579
2019-08-29,4,4,1,1,0,1,0,0,0,1,0.186,0.314,0.279,0.593
2019-08-30,3,3,0,0,0,0,0,0,0,0,0.182,0.308,0.273,0.58
2019-08-31,4,3,0,0,0,0,0,0,1,0,0.178,0.306,0.267,0.573
2019-09-01,0,0,0,0,0,0,0,0,0,0,0.178,0.306,0.267,0.573
2019-09-02,3,3,0,1,0,0,0,0,0,0,0.181,0.307,0.268,0.575
2019-09-06,4,2,0,0,0,0,0,0,2,0,0.179,0.311,0.264,0.576
2019-09-07,3,2,0,1,0,0,0,0,1,0,0.183,0.318,0.268,0.585
2019-09-08,4,3,0,1,0,0,0,1,0,1,0.186,0.322,0.269,0.591
2019-09-09,4,4,0,2,0,0,0,0,0,1,0.195,0.326,0.275,0.601
2019-09-10,5,5,2,3,0,0,0,1,0,0,0.208,0.333,0.286,0.619
2019-09-11,4,4,0,1,0,0,0,0,0,1,0.209,0.332,0.285,0.616
2019-09-12,4,3,0,1,0,0,0,0,1,2,0.211,0.335,0.286,0.621
2019-09-13,5,5,2,2,1,0,0,2,0,1,0.217,0.337,0.295,0.632
2019-09-14,5,5,0,1,1,0,0,1,0,0,0.216,0.333,0.298,0.632
2019-09-15,4,4,1,2,1,0,1,1,0,0,0.223,0.337,0.326,0.662
2019-09-16,3,3,0,0,0,0,0,0,0,2,0.219,0.332,0.32,0.652
2019-09-17,3,3,0,0,0,0,0,0,0,3,0.215,0.327,0.315,0.642
2019-09-19,4,4,0,2,0,0,0,0,0,2,0.222,0.33,0.319,0.649
2019-09-20,3,3,0,1,0,0,0,0,0,0,0.223,0.33,0.319,0.649
2019-09-21,4,4,0,0,0,0,0,0,0,1,0.219,0.324,0.313,0.637
2019-09-22,5,5,0,1,0,0,0,0,0,3,0.218,0.322,0.31,0.631
2019-09-24,4,3,1,1,0,0,0,1,1,1,0.22,0.325,0.31,0.635
2019-09-25,4,3,1,0,0,0,0,0,0,2,0.217,0.323,0.305,0.629
2019-09-26,2,2,0,0,0,0,0,0,0,1,0.215,0.321,0.302,0.623
2019-09-27,4,3,0,1,1,0,0,1,1,1,0.216,0.324,0.308,0.631
2019-09-28,4,4,1,3,0,0,1,2,0,0,0.226,0.331,0.33,0.661
2019-09-29,4,3,0,0,0,0,0,0,0,0,0.223,0.329,0.326,0.655
2020-08-10,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2020-08-11,2,2,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333
2020-08-12,2,2,0,2,0,0,0,2,0,0,0.375,0.375,0.375,0.75
2020-08-14,3,3,0,0,0,0,0,0,0,0,0.273,0.273,0.273,0.546
2020-08-15,5,4,0,3,0,0,0,2,1,0,0.4,0.438,0.4,0.838
2020-08-16,4,4,2,3,0,1,0,0,0,0,0.474,0.5,0.579,1.079
2020-08-18,5,5,0,0,0,0,0,0,0,1,0.375,0.4,0.458,0.858
2020-08-19,4,3,0,0,0,0,0,0,1,1,0.333,0.379,0.407,0.787
2020-08-21,4,3,0,1,0,0,0,0,1,0,0.333,0.394,0.4,0.794
2020-08-22,4,4,0,0,0,0,0,0,0,2,0.294,0.351,0.353,0.704
2020-08-23,4,3,1,1,1,0,0,0,0,1,0.297,0.366,0.378,0.744
2020-08-24,4,4,0,0,0,0,0,0,0,2,0.268,0.333,0.341,0.675
2020-08-27,2,1,0,1,0,0,0,0,1,0,0.286,0.362,0.357,0.719
2020-08-27,0,0,0,0,0,0,0,0,0,0,0.268,0.333,0.341,0.675
2020-08-28,5,5,1,2,1,0,0,0,0,2,0.298,0.365,0.383,0.748
2020-08-29,4,3,0,0,0,0,0,1,1,2,0.28,0.357,0.36,0.717
2020-08-30,5,5,1,1,0,0,0,0,0,3,0.273,0.344,0.345,0.69
2020-08-31,5,5,0,0,0,0,0,0,0,3,0.25,0.318,0.317,0.635
2020-09-01,1,0,0,0,0,0,0,0,1,0,0.25,0.328,0.317,0.645
2020-09-02,4,4,0,2,0,0,0,0,0,0,0.266,0.338,0.328,0.666
2020-09-04,4,3,1,2,0,0,0,1,1,0,0.284,0.36,0.343,0.703
2020-09-05,4,4,0,0,0,0,0,0,0,2,0.268,0.342,0.324,0.666
2020-09-06,4,4,1,1,0,0,0,0,0,2,0.267,0.337,0.32,0.657
2020-09-08,4,3,0,1,0,0,0,0,1,0,0.269,0.345,0.321,0.665
2020-09-09,6,6,2,3,2,0,0,5,0,0,0.286,0.355,0.357,0.712
2020-09-11,2,2,0,0,0,0,0,0,0,2,0.279,0.347,0.349,0.696
2020-09-12,3,3,0,0,0,0,0,0,0,2,0.27,0.337,0.337,0.674
2020-09-13,0,0,0,0,0,0,0,0,0,0,0.27,0.337,0.337,0.674
2020-09-14,4,3,0,0,0,0,0,0,1,1,0.253,0.324,0.316,0.64
2020-09-14,3,3,0,0,0,0,0,0,0,0,0.261,0.327,0.326,0.653
2020-09-15,0,0,0,0,0,0,0,0,0,0,0.253,0.324,0.316,0.64
2020-09-16,3,3,0,0,0,0,0,0,0,1,0.245,0.315,0.306,0.621
2020-09-18,4,4,0,1,0,0,0,0,0,1,0.245,0.313,0.304,0.616
2020-09-19,3,2,1,0,0,0,0,0,1,2,0.24,0.313,0.298,0.611
2020-09-20,0,0,0,0,0,0,0,0,0,0,0.24,0.313,0.298,0.611
2020-09-22,1,1,0,0,0,0,0,0,0,0,0.238,0.31,0.295,0.606
2020-09-24,3,3,0,1,0,0,0,0,0,1,0.241,0.311,0.296,0.607
2020-09-25,0,0,0,0,0,0,0,0,0,0,0.241,0.311,0.296,0.607
2020-09-25,0,0,0,0,0,0,0,0,0,0,0.241,0.311,0.296,0.607
2020-09-26,0,0,0,0,0,0,0,0,0,0,0.241,0.311,0.296,0.607
2020-09-27,1,1,0,0,0,0,0,0,0,0,0.239,0.308,0.294,0.602
2021-04-01,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-03,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-04,4,2,0,1,1,0,0,0,2,0,0.167,0.375,0.333,0.708
2021-04-05,4,4,0,0,0,0,0,0,0,3,0.1,0.25,0.2,0.45
2021-04-06,4,4,0,1,0,0,0,0,0,1,0.143,0.25,0.214,0.464
2021-04-07,4,4,0,0,0,0,0,0,0,3,0.111,0.2,0.167,0.367
2021-04-08,3,3,0,0,0,0,0,0,0,0,0.095,0.174,0.143,0.317
2021-04-10,5,3,1,0,0,0,0,0,2,0,0.083,0.214,0.125,0.339
2021-04-11,5,3,0,0,0,0,0,0,2,1,0.074,0.242,0.111,0.354
2021-04-12,2,2,1,1,1,0,0,3,0,1,0.103,0.257,0.172,0.43
2021-04-13,4,1,1,1,0,0,1,2,3,0,0.133,0.333,0.3,0.633
2021-04-14,4,1,0,0,0,0,0,1,3,1,0.129,0.372,0.29,0.662
2021-04-16,4,4,0,1,1,0,0,0,0,1,0.143,0.362,0.314,0.676
2021-04-17,4,4,1,1,0,0,0,1,0,1,0.154,0.353,0.308,0.661
2021-04-19,1,1,1,1,0,0,1,1,0,0,0.175,0.365,0.4,0.765
2021-04-23,4,4,0,0,0,0,0,0,0,0,0.159,0.339,0.364,0.703
2021-04-24,4,3,0,0,0,0,0,0,1,1,0.149,0.333,0.34,0.674
2021-04-25,1,1,1,1,0,0,0,2,0,0,0.167,0.344,0.354,0.698
2021-04-26,3,2,0,1,0,0,0,0,0,1,0.18,0.349,0.36,0.709
2021-04-27,4,4,0,1,1,0,0,1,0,2,0.185,0.343,0.37,0.714
2021-04-28,3,3,0,2,0,0,0,0,0,1,0.211,0.357,0.386,0.743
2021-04-29,3,3,0,0,0,0,0,0,0,0,0.2,0.342,0.367,0.709
2021-04-30,3,3,0,1,0,0,0,0,0,1,0.206,0.342,0.365,0.707
2021-05-01,5,3,1,2,0,0,1,2,1,0,0.227,0.358,0.424,0.782
2021-05-02,4,3,0,1,0,0,0,0,0,0,0.232,0.365,0.42,0.785
2021-05-03,4,4,0,1,1,0,0,0,0,2,0.233,0.36,0.425,0.784
2021-05-04,5,5,1,1,0,0,0,1,0,3,0.231,0.351,0.41,0.761
2021-05-05,1,1,0,0,0,0,0,0,0,1,0.228,0.347,0.405,0.752
2021-05-06,3,3,0,0,0,0,0,0,0,1,0.22,0.337,0.39,0.727
2021-05-07,4,4,1,2,1,0,0,0,0,1,0.233,0.343,0.407,0.75
2021-05-08,5,4,0,0,0,0,0,1,1,2,0.222,0.336,0.389,0.725
2021-05-09,4,4,0,0,0,0,0,0,0,2,0.213,0.324,0.372,0.697
2021-05-11,5,5,0,0,0,0,0,0,0,1,0.202,0.31,0.354,0.664
2021-05-12,4,4,0,0,0,0,0,0,0,2,0.194,0.3,0.34,0.64
2021-05-13,4,4,0,2,0,0,0,0,0,1,0.206,0.306,0.346,0.652
2021-05-14,4,4,1,2,0,0,1,2,0,0,0.216,0.313,0.378,0.691
2021-05-15,3,2,0,0,0,0,0,1,0,0,0.212,0.305,0.372,0.677
2021-05-16,5,2,1,0,0,0,0,0,3,0,0.209,0.316,0.365,0.681
2021-05-18,3,2,0,0,0,0,0,0,1,0,0.205,0.317,0.359,0.676
2021-05-21,4,3,1,1,1,0,0,1,1,1,0.208,0.322,0.367,0.688
2021-05-22,3,3,1,1,0,0,1,1,0,1,0.211,0.322,0.39,0.712
2021-05-23,2,2,1,1,0,0,0,0,0,0,0.216,0.324,0.392,0.716
2021-05-24,3,3,0,1,0,0,0,0,0,1,0.219,0.325,0.391,0.715
2021-05-25,1,1,0,0,0,0,0,0,0,1,0.217,0.322,0.388,0.71
2021-05-26,1,1,0,0,0,0,0,0,0,0,0.215,0.32,0.385,0.705
2021-05-27,5,5,0,0,0,0,0,0,0,2,0.207,0.31,0.37,0.68
2021-05-29,3,3,0,0,0,0,0,0,0,1,0.203,0.304,0.362,0.667
