Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-05,4,3,1,1,0,0,0,0,1,2,0.333,0.5,0.333,0.833
1,2021-04-06,1,0,0,0,0,0,0,0,0,0,0.333,0.6,0.333,0.933
2,2021-04-11,1,1,0,1,0,0,0,0,0,0,0.5,0.667,0.5,1.167
3,2021-04-17,3,3,0,1,0,0,0,0,0,1,0.429,0.556,0.429,0.984
4,2021-04-18,4,4,0,1,0,0,0,1,0,2,0.364,0.462,0.364,0.825
5,2021-04-20,4,3,1,2,0,0,1,1,1,1,0.429,0.529,0.643,1.172
6,2021-04-21,4,4,0,2,1,0,0,1,0,1,0.444,0.524,0.667,1.19
7,2021-04-22,1,1,0,1,1,0,0,1,0,0,0.474,0.545,0.737,1.282
8,2021-04-23,4,3,1,0,0,0,0,0,0,3,0.409,0.5,0.636,1.136
9,2021-04-24,4,4,0,1,0,0,0,0,0,0,0.385,0.467,0.577,1.044
10,2021-04-25,4,4,2,3,0,0,1,2,0,0,0.433,0.5,0.7,1.2
11,2021-04-27,4,4,0,1,0,0,0,0,0,2,0.412,0.474,0.647,1.121
12,2021-04-28,4,2,0,0,0,0,0,0,1,1,0.389,0.476,0.611,1.087
13,2021-04-30,4,3,0,2,1,0,0,0,1,0,0.41,0.5,0.641,1.141
14,April,46,39,5,16,3,0,2,6,4,13,0.41,0.5,0.641,1.141
15,2021-05-01,3,3,0,1,0,0,0,1,0,2,0.405,0.49,0.619,1.109
16,May,3,3,0,1,0,0,0,1,0,2,0.333,0.333,0.333,0.667
17,2021-07-16,1,1,0,0,0,0,0,0,0,1,0.395,0.48,0.605,1.085
18,2021-07-17,4,4,2,3,0,0,2,4,0,0,0.426,0.5,0.745,1.245
19,2021-07-18,5,3,0,0,0,0,0,0,1,2,0.4,0.492,0.7,1.192
20,2021-07-19,4,3,1,1,0,0,0,0,1,1,0.396,0.492,0.679,1.171
21,2021-07-20,4,4,0,0,0,0,0,0,0,2,0.368,0.463,0.632,1.094
22,2021-07-21,0,0,0,0,0,0,0,0,0,0,0.368,0.463,0.632,1.094
