PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-04-20,1,1,0,1,1,0,0,0,0,0,1.0,1.0,2.0,3.0
2019-04-21,5,4,0,0,0,0,0,0,1,1,0.2,0.333,0.4,0.733
2019-04-23,4,4,0,0,0,0,0,0,0,1,0.111,0.2,0.222,0.422
2019-04-23,4,4,1,2,0,0,1,1,0,1,0.231,0.286,0.538,0.824
2019-04-24,5,1,2,0,0,0,0,1,3,1,0.214,0.421,0.5,0.921
2019-04-25,4,4,1,1,0,0,1,2,0,2,0.222,0.391,0.611,1.002
2019-04-27,4,2,0,0,0,0,0,0,2,1,0.2,0.407,0.55,0.957
2019-04-28,4,4,1,2,0,0,1,1,0,0,0.25,0.419,0.667,1.086
2019-04-29,4,4,0,2,0,0,0,3,0,1,0.286,0.429,0.643,1.071
2019-04-30,4,4,2,2,0,0,0,0,0,2,0.313,0.436,0.625,1.061
2019-05-01,4,3,1,1,0,0,0,0,1,2,0.314,0.442,0.6,1.042
2019-05-02,4,3,0,0,0,0,0,0,1,2,0.289,0.426,0.553,0.978
2019-05-03,5,4,1,2,0,0,1,2,1,0,0.31,0.442,0.619,1.061
2019-05-04,6,6,3,4,1,0,2,3,0,0,0.354,0.466,0.771,1.236
2019-05-05,5,3,1,0,0,0,0,0,2,2,0.333,0.46,0.725,1.186
2019-05-06,4,4,0,0,0,0,0,0,0,1,0.309,0.433,0.673,1.106
2019-05-07,4,3,0,0,0,0,0,0,1,2,0.293,0.423,0.638,1.06
2019-05-10,5,5,0,0,0,0,0,1,0,2,0.27,0.395,0.587,0.982
2019-05-11,5,3,1,0,0,0,0,0,2,1,0.258,0.395,0.561,0.956
2019-05-12,5,5,0,3,0,0,0,5,0,1,0.282,0.407,0.563,0.97
2019-05-14,5,5,1,2,0,0,1,1,0,1,0.289,0.407,0.592,0.999
2019-05-15,5,5,0,2,0,0,0,1,0,1,0.296,0.406,0.58,0.986
2019-05-17,4,4,0,0,0,0,0,0,0,3,0.282,0.39,0.553,0.943
2019-05-18,4,4,0,1,0,0,0,0,0,0,0.281,0.385,0.539,0.924
2019-05-19,4,4,1,2,0,0,1,1,0,0,0.29,0.389,0.57,0.959
2019-05-20,5,5,1,2,0,0,1,2,0,2,0.296,0.389,0.592,0.981
2019-05-21,4,3,0,0,0,0,0,0,1,1,0.287,0.385,0.574,0.959
2019-05-22,6,5,1,1,0,0,1,1,0,1,0.283,0.382,0.585,0.967
2019-05-23,5,5,0,1,0,0,0,1,0,2,0.279,0.375,0.568,0.943
2019-05-24,4,4,0,0,0,0,0,0,0,2,0.27,0.364,0.548,0.912
2019-05-25,4,4,2,2,0,0,0,0,0,1,0.277,0.368,0.546,0.914
2019-05-26,4,3,0,0,0,0,0,0,1,3,0.27,0.364,0.533,0.897
2019-05-27,5,3,0,2,0,0,0,0,1,1,0.28,0.379,0.536,0.915
2019-05-28,4,4,1,1,0,0,0,1,0,1,0.279,0.376,0.527,0.903
2019-05-29,5,5,0,0,0,0,0,0,0,2,0.269,0.364,0.507,0.871
2019-05-31,3,3,0,0,0,0,0,0,0,2,0.263,0.357,0.496,0.853
2019-06-01,4,3,0,0,0,0,0,0,1,3,0.257,0.354,0.486,0.84
2019-06-02,4,4,1,2,0,1,0,1,0,0,0.264,0.358,0.5,0.858
2019-06-04,4,4,0,0,0,0,0,0,0,2,0.257,0.349,0.486,0.836
2019-06-05,5,5,0,1,0,0,0,0,0,3,0.255,0.345,0.477,0.822
2019-06-06,4,4,0,0,0,0,0,0,0,3,0.248,0.337,0.465,0.802
2019-06-07,2,2,0,0,0,0,0,0,0,0,0.245,0.333,0.459,0.792
2019-06-08,4,4,0,2,0,0,0,0,0,2,0.252,0.337,0.46,0.797
2019-06-08,4,3,1,1,1,0,0,2,1,1,0.253,0.34,0.464,0.804
2019-06-09,4,4,0,0,0,0,0,0,0,3,0.247,0.333,0.453,0.786
2019-06-10,1,0,1,0,0,0,0,0,1,0,0.247,0.337,0.453,0.79
2019-06-11,4,4,1,1,1,0,0,0,0,2,0.247,0.335,0.454,0.789
2019-06-12,4,3,1,1,0,0,0,0,1,2,0.249,0.338,0.452,0.79
2019-06-13,4,4,1,1,0,0,1,1,0,1,0.249,0.337,0.464,0.801
2019-06-14,6,5,2,2,0,0,1,3,1,0,0.253,0.341,0.478,0.82
2019-06-15,5,5,0,2,0,0,0,0,0,1,0.257,0.343,0.476,0.819
2019-06-16,5,5,2,2,0,0,0,0,0,1,0.26,0.344,0.474,0.818
2019-06-17,3,3,0,1,0,0,0,0,0,2,0.261,0.344,0.472,0.816
2019-06-18,7,7,0,1,0,0,0,0,0,4,0.257,0.338,0.461,0.799
