PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,3,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2018-03-31,4,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2018-04-01,4,3,0,1,1,0,0,1,1,1,0.1,0.182,0.2,0.382
2018-04-03,5,4,0,2,0,0,0,1,1,0,0.214,0.313,0.286,0.598
2018-04-04,4,4,0,0,0,0,0,0,0,1,0.167,0.25,0.222,0.472
2018-04-05,4,3,0,0,0,0,0,0,1,0,0.143,0.25,0.19,0.44
2018-04-07,5,5,2,2,0,0,1,2,0,0,0.192,0.276,0.346,0.622
2018-04-09,4,4,0,0,0,0,0,0,0,0,0.167,0.242,0.3,0.542
2018-04-10,5,5,0,1,1,0,0,2,0,0,0.171,0.237,0.314,0.551
2018-04-11,4,3,1,2,0,0,1,3,0,0,0.211,0.262,0.421,0.683
2018-04-13,4,4,1,3,1,0,0,1,0,0,0.262,0.304,0.476,0.78
2018-04-14,5,4,2,3,1,0,1,1,1,0,0.304,0.353,0.587,0.94
2018-04-15,4,4,0,1,0,0,0,0,0,1,0.3,0.345,0.56,0.906
2018-04-16,3,3,0,0,0,0,0,0,0,2,0.283,0.328,0.528,0.856
2018-04-17,3,3,0,0,0,0,0,0,0,2,0.268,0.311,0.5,0.812
2018-04-18,4,4,0,0,0,0,0,0,0,2,0.25,0.292,0.467,0.759
2018-04-19,4,4,0,0,0,0,0,0,0,1,0.234,0.275,0.438,0.713
2018-04-20,5,5,0,2,0,0,0,1,0,2,0.246,0.284,0.435,0.719
2018-04-21,5,5,0,0,0,0,0,0,0,0,0.23,0.266,0.405,0.671
2018-04-22,5,4,0,0,0,0,0,0,0,1,0.218,0.262,0.385,0.646
2018-04-23,4,4,0,1,1,0,0,0,0,1,0.22,0.261,0.39,0.652
2018-04-24,4,4,1,2,1,0,0,0,0,0,0.233,0.272,0.407,0.679
2018-04-25,5,3,0,0,0,0,0,0,2,1,0.225,0.278,0.393,0.672
2018-04-26,4,4,1,3,1,0,0,1,0,0,0.247,0.297,0.419,0.716
2018-04-27,4,3,2,1,0,0,0,0,1,1,0.25,0.305,0.417,0.721
2018-04-28,5,5,1,1,0,0,1,2,0,0,0.248,0.3,0.436,0.736
2018-04-29,5,5,0,0,0,0,0,0,0,1,0.236,0.287,0.415,0.702
2018-05-01,4,3,1,1,1,0,0,0,1,1,0.239,0.294,0.422,0.716
2018-05-02,4,4,0,2,0,0,0,0,0,0,0.248,0.301,0.425,0.726
2018-05-03,4,3,0,0,0,0,0,0,0,1,0.241,0.299,0.414,0.713
2018-05-04,3,3,0,0,0,0,0,0,0,1,0.235,0.292,0.403,0.696
2018-05-05,6,6,1,1,1,0,0,1,0,2,0.232,0.287,0.4,0.687
2018-05-06,4,4,0,2,0,0,0,0,0,0,0.24,0.293,0.403,0.696
2018-05-08,5,5,0,1,0,0,0,0,0,2,0.239,0.29,0.396,0.685
2018-05-09,4,2,0,0,0,0,0,0,1,0,0.235,0.295,0.39,0.685
2018-05-10,5,5,2,2,0,0,2,5,0,0,0.241,0.299,0.433,0.731
2018-05-12,4,2,1,0,0,0,0,0,1,1,0.238,0.304,0.427,0.73
2018-05-12,5,5,2,3,2,0,0,2,0,1,0.25,0.313,0.446,0.759
2018-05-13,5,5,1,1,0,0,1,1,0,0,0.248,0.31,0.458,0.767
2018-05-14,4,4,0,0,0,0,0,0,0,2,0.242,0.302,0.446,0.748
