PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,1,1,0,0,1,1,0,3,0.2,0.2,0.8,1.0
2018-03-30,4,4,0,1,0,0,0,0,0,1,0.222,0.222,0.556,0.778
2018-03-31,4,2,1,0,0,0,0,0,2,2,0.182,0.308,0.455,0.762
2018-04-01,4,3,1,0,0,0,0,0,1,2,0.143,0.294,0.357,0.651
2018-04-02,4,3,0,2,0,0,0,0,1,0,0.235,0.381,0.412,0.793
2018-04-03,4,4,0,2,0,0,0,0,0,0,0.286,0.4,0.429,0.829
2018-04-04,4,4,0,1,0,0,0,1,0,1,0.28,0.379,0.4,0.779
2018-04-05,4,4,0,0,0,0,0,0,0,1,0.241,0.333,0.345,0.678
2018-04-06,4,4,2,2,0,0,1,1,0,1,0.273,0.351,0.455,0.806
2018-04-07,5,3,1,1,0,0,0,1,1,1,0.278,0.381,0.444,0.825
2018-04-08,3,3,0,0,0,0,0,0,0,3,0.256,0.356,0.41,0.766
2018-04-10,4,4,0,1,0,0,0,0,0,2,0.256,0.347,0.395,0.742
2018-04-11,4,4,2,3,0,0,0,1,0,1,0.298,0.377,0.426,0.803
2018-04-13,4,4,0,0,0,0,0,0,0,2,0.275,0.351,0.392,0.743
2018-04-14,4,3,0,0,0,0,0,0,0,2,0.259,0.344,0.37,0.715
2018-04-15,4,4,0,0,0,0,0,0,0,2,0.241,0.323,0.345,0.668
2018-04-16,4,4,1,1,0,0,1,1,0,3,0.242,0.319,0.387,0.706
2018-04-17,5,5,1,1,0,0,0,0,0,3,0.239,0.311,0.373,0.684
2018-04-18,8,6,1,4,2,0,0,3,2,2,0.274,0.354,0.425,0.778
2018-04-20,4,4,0,2,0,0,0,1,0,1,0.286,0.36,0.429,0.789
2018-04-21,4,4,0,0,0,0,0,0,0,1,0.272,0.344,0.407,0.752
2018-04-22,0,0,0,0,0,0,0,0,0,0,0.272,0.344,0.407,0.752
2018-04-23,5,4,1,2,0,0,0,0,1,0,0.282,0.358,0.412,0.77
2018-04-24,4,3,0,1,1,0,0,1,0,0,0.284,0.364,0.42,0.784
2018-04-25,4,3,0,0,0,0,0,0,1,1,0.275,0.359,0.407,0.766
2018-04-27,4,4,1,1,0,0,0,1,0,0,0.274,0.355,0.4,0.755
2018-04-28,3,2,0,0,0,0,0,0,1,1,0.268,0.355,0.392,0.746
2018-04-29,4,4,0,0,0,0,0,0,0,3,0.257,0.342,0.376,0.718
2018-05-01,4,2,1,1,1,0,0,0,2,0,0.262,0.356,0.388,0.744
2018-05-02,0,0,0,0,0,0,0,0,0,0,0.262,0.356,0.388,0.744
2018-05-03,3,3,0,0,0,0,0,0,0,0,0.255,0.347,0.377,0.724
2018-05-04,4,4,1,2,1,0,1,1,0,0,0.264,0.352,0.418,0.77
2018-05-05,4,4,0,0,0,0,0,0,0,2,0.254,0.341,0.404,0.745
2018-05-06,4,3,0,1,1,0,0,1,1,1,0.256,0.346,0.41,0.756
2018-05-07,4,4,0,0,0,0,0,0,0,2,0.248,0.336,0.397,0.732
2018-05-08,4,4,0,0,0,0,0,0,0,2,0.24,0.326,0.384,0.71
2018-05-09,4,4,0,0,0,0,0,0,0,1,0.233,0.317,0.372,0.689
2018-05-11,5,5,1,2,1,0,0,0,0,0,0.239,0.32,0.381,0.701
2018-05-12,5,3,1,0,0,0,0,0,2,0,0.234,0.323,0.372,0.695
2018-05-13,4,4,0,0,0,0,0,0,0,3,0.227,0.314,0.362,0.676
2018-05-14,4,4,2,2,0,0,1,1,0,1,0.234,0.319,0.386,0.705
2018-05-15,4,2,0,0,0,0,0,0,1,0,0.231,0.323,0.381,0.704
2018-05-16,4,4,1,2,0,0,1,1,0,1,0.238,0.327,0.404,0.732
2018-05-17,5,4,1,1,0,0,1,3,1,2,0.239,0.33,0.419,0.749
2018-05-18,4,4,0,1,1,0,0,0,0,0,0.239,0.328,0.421,0.749
