PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,3,2,2,1,0,0,1,2,0,0.667,0.8,1.0,1.8
2018-04-01,4,3,1,0,0,0,0,0,1,2,0.333,0.556,0.5,1.056
2018-04-04,4,3,0,0,0,0,0,0,0,0,0.222,0.462,0.333,0.795
2018-04-05,4,3,1,1,0,0,0,0,1,1,0.25,0.471,0.333,0.804
2018-04-09,4,4,0,0,0,0,0,0,0,1,0.188,0.381,0.25,0.631
2018-04-10,4,3,0,0,0,0,0,0,1,1,0.158,0.36,0.211,0.57
2018-04-11,3,1,1,0,0,0,0,0,1,1,0.15,0.393,0.2,0.593
2018-05-28,5,4,2,3,0,0,0,1,1,0,0.25,0.455,0.292,0.746
2018-05-30,4,3,0,0,0,0,0,0,1,1,0.222,0.432,0.259,0.692
2018-06-01,1,1,0,0,0,0,0,0,0,1,0.214,0.421,0.25,0.671
2018-06-02,6,5,0,0,0,0,0,0,1,2,0.182,0.386,0.212,0.598
2018-06-03,4,4,0,1,0,0,0,0,0,2,0.189,0.375,0.216,0.591
2018-06-05,4,3,0,1,1,0,0,0,1,1,0.2,0.385,0.25,0.635
2018-06-06,4,4,0,1,1,0,0,0,0,1,0.205,0.375,0.273,0.648
2018-06-09,4,3,0,1,1,0,0,0,1,2,0.213,0.383,0.298,0.681
2018-06-13,3,3,0,0,0,0,0,0,0,0,0.2,0.365,0.28,0.645
2018-06-15,4,3,0,0,0,0,0,0,1,0,0.189,0.358,0.264,0.622
2018-06-17,4,4,0,1,0,0,0,0,0,2,0.193,0.352,0.263,0.615
2018-06-19,4,4,1,2,1,0,0,1,0,1,0.213,0.36,0.295,0.655
2018-06-20,1,1,0,0,0,0,0,0,0,0,0.21,0.355,0.29,0.646
2018-06-21,4,4,1,2,0,1,0,0,0,0,0.227,0.363,0.333,0.696
2018-06-24,5,5,1,2,1,0,1,4,0,1,0.239,0.365,0.394,0.759
2018-06-25,4,4,1,1,1,0,0,1,0,2,0.24,0.36,0.4,0.76
2018-06-26,4,3,0,0,0,0,0,0,0,1,0.231,0.355,0.385,0.74
2018-06-29,2,1,0,0,0,0,0,0,1,0,0.228,0.358,0.38,0.738
2018-07-01,4,3,0,1,1,0,0,1,1,0,0.232,0.364,0.39,0.754
2018-07-03,1,1,0,0,0,0,0,0,0,0,0.229,0.36,0.386,0.746
2018-07-04,4,3,2,1,1,0,0,0,1,1,0.233,0.365,0.395,0.761
2018-07-07,4,3,0,0,0,0,0,0,1,2,0.225,0.361,0.382,0.743
2018-07-08,0,0,0,0,0,0,0,0,0,0,0.225,0.361,0.382,0.743
2018-07-09,3,3,0,0,0,0,0,0,0,2,0.217,0.351,0.37,0.721
2018-07-12,4,4,1,2,0,0,1,1,0,1,0.229,0.357,0.406,0.763
2018-07-14,4,4,1,2,0,0,0,0,0,0,0.24,0.361,0.41,0.771
2018-07-21,4,3,1,0,0,0,0,0,1,1,0.233,0.358,0.398,0.756
2018-07-25,3,3,0,1,0,0,0,1,0,0,0.236,0.357,0.396,0.753
2018-07-27,4,3,0,1,0,0,0,0,0,1,0.239,0.362,0.394,0.756
2018-07-29,4,4,0,1,0,0,0,0,0,0,0.239,0.358,0.389,0.748
2018-07-31,4,4,0,1,0,0,0,0,0,2,0.239,0.355,0.385,0.74
2018-08-02,4,4,0,0,0,0,0,0,0,2,0.231,0.345,0.372,0.717
2018-08-04,4,3,0,0,0,0,0,1,0,1,0.226,0.336,0.363,0.698
2018-08-05,1,1,0,0,0,0,0,0,0,1,0.224,0.333,0.36,0.693
2018-08-06,4,4,1,1,0,0,1,1,0,0,0.225,0.331,0.38,0.711
2018-08-07,4,3,0,0,0,0,0,0,0,1,0.22,0.329,0.371,0.7
2018-08-10,4,3,0,1,0,0,0,2,0,0,0.222,0.333,0.37,0.704
2018-08-12,4,4,0,0,0,0,0,0,0,1,0.216,0.325,0.36,0.685
2018-08-14,4,4,0,1,0,0,0,1,0,0,0.217,0.323,0.357,0.68
2018-08-15,5,4,2,1,0,0,1,4,0,1,0.218,0.326,0.374,0.7
2018-08-16,6,4,3,4,1,1,0,3,2,0,0.238,0.348,0.411,0.759
2018-08-16,1,1,1,0,0,0,0,0,0,0,0.237,0.346,0.408,0.754
2018-08-17,4,3,0,0,0,0,0,0,1,0,0.232,0.344,0.4,0.744
2018-08-19,4,3,3,2,0,0,0,1,1,0,0.241,0.353,0.405,0.758
2018-08-20,1,1,0,0,0,0,0,0,0,0,0.239,0.351,0.403,0.754
2018-08-21,3,3,0,0,0,0,0,0,0,2,0.235,0.346,0.395,0.741
2018-08-22,4,4,0,0,0,0,0,0,0,1,0.229,0.338,0.386,0.724
2018-08-23,2,2,0,0,0,0,0,0,0,0,0.226,0.335,0.381,0.716
