PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,4,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25
2021-04-01,4,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25
2021-04-01,4,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25
2021-04-01,4,4,2,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25
2021-04-02,4,2,1,0,0,0,0,0,2,0,0.333,0.5,0.5,1.0
2021-04-02,4,2,1,0,0,0,0,0,2,0,0.333,0.5,0.5,1.0
2021-04-02,4,2,1,0,0,0,0,0,2,0,0.333,0.5,0.5,1.0
2021-04-02,4,2,1,0,0,0,0,0,2,0,0.333,0.5,0.5,1.0
2021-04-03,4,3,1,1,0,0,0,0,1,0,0.333,0.5,0.444,0.944
2021-04-03,4,3,1,1,0,0,0,0,1,0,0.333,0.5,0.444,0.944
2021-04-03,4,3,1,1,0,0,0,0,1,0,0.333,0.5,0.444,0.944
2021-04-03,4,3,1,1,0,0,0,0,1,0,0.333,0.5,0.444,0.944
2021-04-04,4,4,0,0,0,0,0,0,0,3,0.231,0.375,0.308,0.683
2021-04-04,4,4,0,0,0,0,0,0,0,3,0.231,0.375,0.308,0.683
2021-04-04,4,4,0,0,0,0,0,0,0,3,0.231,0.375,0.308,0.683
2021-04-04,4,4,0,0,0,0,0,0,0,3,0.231,0.375,0.308,0.683
2021-04-06,5,5,0,0,0,0,0,0,0,2,0.167,0.286,0.222,0.508
2021-04-06,5,5,0,0,0,0,0,0,0,2,0.167,0.286,0.222,0.508
2021-04-06,5,5,0,0,0,0,0,0,0,2,0.167,0.286,0.222,0.508
2021-04-06,5,5,0,0,0,0,0,0,0,2,0.167,0.286,0.222,0.508
2021-04-07,4,3,1,1,1,0,0,1,0,2,0.19,0.32,0.286,0.606
2021-04-07,4,3,1,1,1,0,0,1,0,2,0.19,0.32,0.286,0.606
2021-04-07,4,3,1,1,1,0,0,1,0,2,0.19,0.32,0.286,0.606
2021-04-07,4,3,1,1,1,0,0,1,0,2,0.19,0.32,0.286,0.606
2021-04-09,3,2,0,0,0,0,0,0,1,1,0.174,0.321,0.261,0.582
2021-04-09,3,2,0,0,0,0,0,0,1,1,0.174,0.321,0.261,0.582
2021-04-09,3,2,0,0,0,0,0,0,1,1,0.174,0.321,0.261,0.582
2021-04-09,3,2,0,0,0,0,0,0,1,1,0.174,0.321,0.261,0.582
2021-04-10,4,4,0,0,0,0,0,0,0,3,0.148,0.281,0.222,0.504
2021-04-10,4,4,0,0,0,0,0,0,0,3,0.148,0.281,0.222,0.504
2021-04-10,4,4,0,0,0,0,0,0,0,3,0.148,0.281,0.222,0.504
2021-04-10,4,4,0,0,0,0,0,0,0,3,0.148,0.281,0.222,0.504
2021-04-13,3,2,0,0,0,0,0,0,1,0,0.138,0.286,0.207,0.493
2021-04-13,3,2,0,0,0,0,0,0,1,0,0.138,0.286,0.207,0.493
2021-04-13,3,2,0,0,0,0,0,0,1,0,0.138,0.286,0.207,0.493
2021-04-13,3,2,0,0,0,0,0,0,1,0,0.138,0.286,0.207,0.493
2021-04-14,4,4,0,2,0,0,0,0,0,1,0.182,0.308,0.242,0.55
2021-04-14,4,4,0,2,0,0,0,0,0,1,0.182,0.308,0.242,0.55
2021-04-14,4,4,0,2,0,0,0,0,0,1,0.182,0.308,0.242,0.55
2021-04-14,4,4,0,2,0,0,0,0,0,1,0.182,0.308,0.242,0.55
2021-04-15,4,4,1,1,0,0,0,1,0,0,0.189,0.302,0.243,0.546
2021-04-15,4,4,1,1,0,0,0,1,0,0,0.189,0.302,0.243,0.546
2021-04-15,4,4,1,1,0,0,0,1,0,0,0.189,0.302,0.243,0.546
2021-04-15,4,4,1,1,0,0,0,1,0,0,0.189,0.302,0.243,0.546
2021-04-17,3,2,1,1,1,0,0,1,1,1,0.195,0.327,0.268,0.595
2021-04-17,3,2,0,0,0,0,0,0,1,2,0.179,0.304,0.231,0.535
2021-04-17,3,2,0,0,0,0,0,0,1,2,0.179,0.304,0.231,0.535
2021-04-17,3,2,0,0,0,0,0,0,1,2,0.179,0.304,0.231,0.535
2021-04-17,3,2,1,1,1,0,0,1,1,1,0.195,0.327,0.268,0.595
2021-04-17,3,2,1,1,1,0,0,1,1,1,0.195,0.327,0.268,0.595
2021-04-17,3,2,1,1,1,0,0,1,1,1,0.195,0.327,0.268,0.595
2021-04-17,3,2,0,0,0,0,0,0,1,2,0.179,0.304,0.231,0.535
2021-04-18,3,3,0,0,0,0,0,0,0,1,0.182,0.308,0.25,0.558
2021-04-18,3,3,0,0,0,0,0,0,0,1,0.182,0.308,0.25,0.558
2021-04-18,3,3,0,0,0,0,0,0,0,1,0.182,0.308,0.25,0.558
