Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,4,4,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
1,2021-04-02,5,4,1,1,0,0,0,0,0,1,0.25,0.333,0.25,0.583
2,2021-04-03,4,2,1,0,0,0,0,0,2,0,0.2,0.385,0.2,0.585
3,2021-04-04,4,4,2,2,1,1,0,0,0,0,0.286,0.412,0.5,0.912
4,2021-04-05,5,5,1,2,0,0,1,1,0,0,0.316,0.409,0.632,1.041
5,2021-04-06,4,4,0,0,0,0,0,0,0,2,0.261,0.346,0.522,0.868
6,2021-04-07,5,4,1,0,0,0,0,0,0,2,0.222,0.323,0.444,0.767
7,2021-04-08,5,3,0,1,0,0,0,0,2,2,0.233,0.361,0.433,0.794
8,2021-04-09,5,4,2,2,0,0,1,2,1,0,0.265,0.39,0.529,0.92
9,2021-04-10,5,5,2,2,0,0,0,0,0,1,0.282,0.391,0.513,0.904
10,2021-04-12,5,4,2,1,1,0,0,0,1,1,0.279,0.392,0.512,0.904
11,2021-04-13,5,4,1,1,0,0,0,1,1,1,0.277,0.393,0.489,0.882
12,2021-04-15,6,3,1,1,0,0,0,0,3,1,0.28,0.419,0.48,0.899
13,2021-04-16,4,4,0,0,0,0,0,0,0,3,0.259,0.394,0.444,0.838
14,2021-04-17,4,2,3,1,0,0,1,1,1,0,0.268,0.414,0.5,0.914
15,2021-04-18,4,3,1,1,0,0,0,0,1,2,0.271,0.419,0.492,0.91
16,2021-04-20,4,3,1,0,0,0,0,0,1,0,0.258,0.41,0.468,0.878
17,2021-04-20,3,2,0,0,0,0,0,0,0,2,0.25,0.407,0.453,0.86
18,2021-04-21,6,5,1,2,0,0,0,0,1,1,0.261,0.414,0.449,0.863
19,2021-04-24,5,4,3,2,1,0,0,2,0,0,0.274,0.424,0.466,0.89
20,2021-04-25,4,4,0,0,0,0,0,0,0,1,0.26,0.406,0.442,0.848
21,2021-04-26,4,3,0,0,0,0,0,0,0,2,0.25,0.4,0.425,0.825
22,2021-04-27,4,4,0,1,0,0,0,0,0,0,0.25,0.394,0.417,0.811
23,2021-04-28,4,3,0,1,0,0,0,0,1,2,0.253,0.398,0.414,0.812
24,2021-04-29,4,4,1,1,0,0,0,0,0,1,0.253,0.393,0.407,0.8
25,2021-04-30,4,4,0,0,0,0,0,0,0,2,0.242,0.379,0.389,0.769
26,April,116,95,24,23,3,1,3,7,15,28,0.242,0.379,0.389,0.769
27,2021-05-01,5,4,1,2,0,0,1,1,1,0,0.253,0.388,0.424,0.813
28,2021-05-02,5,4,1,1,0,0,0,0,0,0,0.252,0.389,0.417,0.806
29,2021-05-03,4,3,0,1,0,0,0,0,0,0,0.255,0.392,0.415,0.807
30,2021-05-04,4,3,0,1,0,0,0,0,1,0,0.257,0.396,0.413,0.808
