PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-04-24,4,4,1,1,0,0,1,1,0,1,0.25,0.25,1.0,1.25
2018-04-25,4,4,0,0,0,0,0,1,0,1,0.125,0.125,0.5,0.625
2018-04-26,5,5,1,2,0,0,0,0,0,1,0.231,0.231,0.462,0.692
2018-04-27,5,5,1,1,0,0,0,0,0,1,0.222,0.222,0.389,0.611
2018-04-28,4,3,0,1,1,0,0,0,1,0,0.238,0.273,0.429,0.701
2018-04-28,4,4,2,2,1,0,0,0,0,1,0.28,0.308,0.48,0.788
2018-04-29,5,5,1,2,0,0,0,0,0,2,0.3,0.323,0.467,0.789
2018-04-30,5,4,0,1,0,0,0,1,1,2,0.294,0.333,0.441,0.774
2018-05-01,5,5,1,2,0,0,0,0,0,1,0.308,0.341,0.436,0.777
2018-05-02,4,3,0,0,0,0,0,1,0,1,0.286,0.311,0.405,0.716
2018-05-03,5,4,2,2,1,0,1,2,1,0,0.304,0.34,0.5,0.84
2018-05-04,3,2,0,0,0,0,0,0,1,0,0.292,0.34,0.479,0.819
2018-05-05,4,4,0,0,0,0,0,0,0,0,0.269,0.316,0.442,0.758
2018-05-06,3,3,0,1,0,0,0,1,0,1,0.273,0.317,0.436,0.753
2018-05-08,4,3,1,1,0,0,1,2,0,1,0.276,0.313,0.483,0.795
2018-05-09,4,4,1,2,0,0,0,0,0,0,0.29,0.324,0.484,0.807
2018-05-10,4,4,1,1,0,0,1,4,0,1,0.288,0.319,0.515,0.835
2018-05-11,5,5,2,1,0,0,1,2,0,0,0.282,0.312,0.535,0.847
2018-05-12,4,4,0,0,0,0,0,1,0,1,0.267,0.296,0.507,0.803
2018-05-13,4,4,1,2,1,0,0,1,0,0,0.278,0.306,0.519,0.825
2018-05-14,4,3,0,0,0,0,0,0,1,0,0.268,0.303,0.5,0.803
2018-05-15,4,4,0,0,0,0,0,0,0,0,0.256,0.29,0.477,0.767
2018-05-16,4,4,0,0,0,0,0,0,0,1,0.244,0.278,0.456,0.734
2018-05-18,4,3,1,2,1,0,1,3,1,0,0.258,0.297,0.505,0.802
2018-05-19,4,3,0,1,1,0,0,0,1,1,0.26,0.305,0.51,0.815
2018-05-20,4,4,0,0,0,0,0,0,0,1,0.25,0.294,0.49,0.784
2018-05-21,4,4,0,1,0,0,0,0,0,2,0.25,0.292,0.481,0.773
2018-05-22,5,5,1,1,0,0,1,1,0,1,0.248,0.288,0.495,0.784
2018-05-23,5,5,1,1,0,0,1,1,0,3,0.246,0.285,0.509,0.793
2018-05-24,5,4,0,2,0,0,0,4,0,0,0.254,0.297,0.508,0.805
2018-05-25,5,5,0,0,0,0,0,0,0,0,0.244,0.286,0.488,0.774
2018-05-26,4,4,0,0,0,0,0,0,0,1,0.236,0.277,0.472,0.75
2018-05-27,4,4,1,2,0,0,1,2,0,0,0.244,0.284,0.496,0.78
2018-05-28,5,5,0,2,0,0,0,0,0,0,0.25,0.288,0.493,0.78
2018-05-29,6,5,0,0,0,0,0,0,0,1,0.241,0.283,0.475,0.758
2018-05-30,5,5,1,2,0,0,0,0,0,0,0.247,0.287,0.473,0.759
2018-06-01,3,2,0,0,0,0,0,0,0,0,0.243,0.288,0.466,0.754
2018-06-02,4,3,0,1,1,0,0,2,0,1,0.245,0.293,0.47,0.763
2018-06-03,4,4,0,0,0,0,0,0,0,2,0.239,0.286,0.458,0.744
2018-06-04,5,4,1,2,0,0,1,1,1,0,0.245,0.295,0.478,0.773
2018-06-05,3,3,0,0,0,0,0,0,0,0,0.241,0.29,0.469,0.759
2018-06-06,4,3,1,0,0,0,0,0,1,0,0.236,0.289,0.461,0.75
2018-06-07,3,3,0,1,0,0,0,0,0,1,0.238,0.29,0.458,0.748
2018-06-08,4,4,0,1,1,0,0,0,0,1,0.238,0.289,0.459,0.748
2018-06-09,4,4,0,0,0,0,0,0,0,0,0.233,0.283,0.449,0.732
2018-06-10,4,4,1,1,0,0,1,1,0,0,0.233,0.282,0.461,0.743
2018-06-12,4,3,0,1,0,0,0,0,0,1,0.235,0.286,0.459,0.745
2018-06-13,4,4,0,0,0,0,0,0,0,0,0.23,0.281,0.449,0.73
2018-06-15,4,4,0,0,0,0,0,0,0,2,0.225,0.275,0.44,0.715
2018-06-16,4,4,0,0,0,0,0,0,0,2,0.221,0.27,0.431,0.701
2018-06-17,4,4,1,2,0,0,0,0,0,2,0.226,0.274,0.432,0.707
2018-06-18,4,4,0,1,0,0,0,0,0,0,0.227,0.274,0.429,0.702
2018-06-19,4,4,0,0,0,0,0,0,0,1,0.222,0.269,0.42,0.689
2018-06-20,4,4,0,1,0,0,0,0,0,0,0.223,0.269,0.417,0.686
2018-06-22,5,5,0,1,1,0,0,0,0,0,0.222,0.267,0.417,0.684
2018-06-23,5,5,1,1,0,0,0,0,0,2,0.222,0.266,0.412,0.678
2018-06-25,4,4,0,0,0,0,0,0,0,1,0.218,0.261,0.404,0.666
2018-06-26,4,4,0,0,0,0,0,0,0,3,0.214,0.257,0.397,0.654
2018-06-27,4,4,0,1,0,0,0,0,0,2,0.215,0.257,0.395,0.652
2018-06-29,4,4,0,0,0,0,0,0,0,1,0.211,0.253,0.388,0.641
2018-06-30,4,4,0,1,0,0,0,0,0,2,0.212,0.253,0.386,0.639
2018-07-01,4,4,0,1,1,0,0,0,0,2,0.212,0.253,0.388,0.641
2018-07-02,4,4,0,1,0,0,0,1,0,0,0.213,0.253,0.386,0.638
2018-07-03,5,4,0,0,0,0,0,0,0,1,0.209,0.252,0.379,0.631
2018-07-04,4,4,0,2,0,0,0,0,0,2,0.214,0.255,0.381,0.637
2018-07-06,3,3,0,1,0,0,0,0,0,2,0.215,0.256,0.381,0.637
2018-07-07,5,3,0,0,0,0,0,1,0,1,0.213,0.255,0.376,0.632
2018-07-09,4,4,0,1,1,0,0,0,0,0,0.213,0.255,0.378,0.634
2018-07-10,5,5,0,1,0,0,0,1,0,2,0.213,0.254,0.375,0.629
2018-07-11,5,5,1,2,0,0,1,3,0,2,0.217,0.257,0.386,0.643
2018-07-13,5,4,0,1,0,0,0,1,0,1,0.217,0.256,0.384,0.64
2018-07-14,4,4,1,2,0,0,1,2,0,0,0.221,0.259,0.396,0.656
2018-07-15,4,4,0,1,0,0,0,0,0,0,0.221,0.259,0.394,0.653
2018-07-20,4,4,0,1,1,0,0,2,0,2,0.222,0.259,0.396,0.655
2018-07-21,4,3,1,1,0,0,1,2,1,0,0.223,0.262,0.405,0.667
2018-07-22,4,4,0,0,0,0,0,0,0,2,0.22,0.259,0.4,0.659
2018-07-23,5,5,1,1,0,0,0,0,0,2,0.22,0.258,0.397,0.654
2018-07-24,4,4,1,3,1,0,1,2,0,0,0.227,0.264,0.414,0.678
2018-07-25,4,4,0,1,0,0,0,0,0,0,0.227,0.263,0.412,0.676
2018-07-26,4,4,1,1,0,0,1,2,0,1,0.227,0.263,0.42,0.683
2018-07-28,5,4,1,2,0,0,0,2,0,0,0.231,0.268,0.421,0.689
2018-07-28,5,4,1,2,0,0,1,1,1,0,0.234,0.273,0.431,0.704
2018-07-29,4,4,1,2,0,0,1,1,0,1,0.237,0.276,0.441,0.716
2018-07-31,4,4,0,0,0,0,0,0,0,3,0.234,0.272,0.435,0.708
2018-08-01,5,5,1,1,1,0,0,0,0,0,0.234,0.271,0.435,0.706
2018-08-02,4,4,0,0,0,0,0,0,0,1,0.231,0.268,0.43,0.698
2018-08-03,4,3,1,2,0,0,1,2,0,0,0.235,0.274,0.441,0.714
2018-08-04,4,4,0,0,0,0,0,0,0,0,0.232,0.271,0.436,0.706
2018-08-05,5,5,0,1,0,0,0,0,0,1,0.232,0.27,0.432,0.702
2018-08-06,4,3,0,1,0,0,0,0,0,0,0.232,0.272,0.431,0.704
2018-08-07,4,4,0,1,0,0,0,0,0,0,0.233,0.272,0.429,0.701
2018-08-08,4,4,0,0,0,0,0,0,0,0,0.23,0.269,0.425,0.694
2018-08-10,4,3,0,1,0,0,0,0,0,0,0.231,0.272,0.424,0.696
2018-08-11,4,3,0,0,0,0,0,0,1,2,0.229,0.271,0.42,0.692
2018-08-12,4,4,1,2,1,0,0,0,0,1,0.232,0.274,0.424,0.698
2018-08-13,4,4,0,0,0,0,0,0,0,0,0.23,0.271,0.42,0.69
2018-08-14,5,5,1,2,2,0,0,1,0,2,0.232,0.273,0.424,0.697
2018-08-15,4,4,2,3,0,0,2,3,0,0,0.237,0.277,0.443,0.72
2018-08-16,4,4,0,1,0,0,0,0,0,2,0.237,0.277,0.441,0.718
2018-08-17,4,4,0,1,0,0,0,1,0,1,0.237,0.277,0.439,0.716
2018-08-18,4,4,0,1,0,0,0,0,0,2,0.238,0.276,0.438,0.714
2018-08-19,5,5,0,0,0,0,0,0,0,5,0.235,0.273,0.432,0.705
2018-08-20,4,4,0,1,1,0,0,0,0,1,0.235,0.273,0.433,0.706
2018-08-21,4,4,0,1,0,0,0,0,0,2,0.235,0.273,0.431,0.704
2018-08-22,4,4,0,0,0,0,0,0,0,0,0.233,0.27,0.427,0.697
2018-08-23,4,3,0,0,0,0,0,1,0,1,0.231,0.268,0.424,0.692
2018-08-24,4,3,1,1,0,0,1,3,1,0,0.232,0.27,0.43,0.7
2018-08-25,4,3,1,1,1,0,0,0,1,1,0.232,0.272,0.432,0.704
2018-08-26,4,4,1,1,0,0,1,1,0,2,0.233,0.272,0.437,0.709
2018-08-28,4,4,1,2,0,0,0,0,0,1,0.235,0.274,0.438,0.712
2018-09-07,5,5,1,1,0,0,1,3,0,0,0.235,0.273,0.442,0.715
2018-09-08,4,3,0,0,0,0,0,0,1,0,0.233,0.273,0.439,0.712
2018-09-10,4,4,0,1,0,0,0,0,0,0,0.233,0.273,0.437,0.71
2018-09-12,5,5,0,1,1,0,0,0,0,2,0.233,0.272,0.437,0.709
2018-09-13,4,4,1,2,1,0,1,2,0,0,0.235,0.274,0.446,0.72
2018-09-14,5,5,1,2,0,0,1,5,0,0,0.237,0.275,0.452,0.727
2018-09-15,5,5,0,0,0,0,0,0,0,1,0.234,0.272,0.447,0.72
2018-09-17,4,4,1,1,0,0,0,1,0,0,0.235,0.272,0.446,0.718
2018-09-18,2,2,0,1,0,0,0,0,0,0,0.236,0.273,0.446,0.719
2018-09-19,4,4,0,0,0,0,0,0,0,0,0.234,0.271,0.442,0.713
2018-09-20,5,4,0,0,0,0,0,0,0,0,0.232,0.27,0.438,0.708
2018-09-21,4,3,0,1,0,0,0,0,1,1,0.232,0.272,0.438,0.71
2018-09-22,4,4,1,1,0,0,1,1,0,1,0.233,0.272,0.442,0.714
2018-09-23,4,3,0,1,0,0,0,0,1,1,0.233,0.273,0.442,0.715
2018-09-25,4,4,2,2,0,0,0,0,0,0,0.235,0.275,0.442,0.717
2018-09-26,4,4,0,1,1,0,0,1,0,1,0.235,0.275,0.443,0.718
2018-09-27,5,5,0,1,0,0,0,1,0,0,0.235,0.274,0.44,0.714
2018-09-28,4,4,1,2,1,0,0,1,0,0,0.237,0.276,0.443,0.719
2018-09-30,4,4,0,0,0,0,0,0,0,2,0.235,0.274,0.439,0.713
