PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,4,2,1,0,0,0,0,1,1,1,0.0,0.25,0.0,0.25
2018-03-30,4,4,0,2,0,0,0,0,0,0,0.333,0.375,0.333,0.708
2018-03-31,5,5,2,4,0,0,0,1,0,0,0.545,0.538,0.545,1.084
2018-04-01,5,5,2,3,1,0,0,0,0,0,0.563,0.556,0.625,1.181
2018-04-02,5,5,0,1,1,0,0,1,0,0,0.476,0.478,0.571,1.05
2018-04-03,4,4,1,1,0,0,0,0,0,1,0.44,0.444,0.52,0.964
2018-04-04,4,4,1,1,0,0,0,0,0,0,0.414,0.419,0.483,0.902
2018-04-06,4,3,0,1,0,0,0,0,1,1,0.406,0.429,0.469,0.897
2018-04-07,4,2,0,1,0,0,0,0,2,1,0.412,0.462,0.471,0.932
2018-04-08,4,4,0,0,0,0,0,0,0,0,0.368,0.419,0.421,0.84
2018-04-09,4,4,0,1,0,0,0,0,0,1,0.357,0.404,0.405,0.809
2018-04-10,4,4,0,2,0,0,0,0,0,0,0.37,0.412,0.413,0.825
2018-04-11,5,5,1,1,0,0,0,1,0,0,0.353,0.393,0.392,0.785
2018-04-13,4,3,0,1,0,0,0,0,1,1,0.352,0.4,0.389,0.789
2018-04-14,5,3,1,1,0,0,0,0,1,0,0.351,0.415,0.386,0.801
2018-04-15,4,4,0,1,0,0,0,0,0,2,0.344,0.406,0.377,0.783
2018-04-16,4,4,0,0,0,0,0,0,0,1,0.323,0.384,0.354,0.737
2018-04-17,5,5,0,1,0,0,0,0,0,1,0.314,0.372,0.343,0.715
2018-04-18,5,5,0,2,0,0,0,0,0,1,0.32,0.373,0.347,0.72
2018-04-19,5,4,1,3,2,0,0,4,1,1,0.342,0.398,0.392,0.79
2018-04-20,4,4,0,1,0,0,0,0,0,1,0.337,0.391,0.386,0.777
2018-04-21,5,3,2,2,0,0,0,1,2,0,0.349,0.412,0.395,0.808
2018-04-22,5,4,1,1,0,0,0,1,1,0,0.344,0.412,0.389,0.801
2018-04-23,4,4,0,2,0,0,0,0,0,0,0.351,0.415,0.394,0.809
2018-04-24,5,5,0,0,0,0,0,0,0,2,0.333,0.396,0.374,0.77
2018-04-25,4,3,1,1,0,0,1,1,1,1,0.333,0.4,0.402,0.802
2018-04-27,4,4,0,1,0,0,0,0,0,0,0.33,0.395,0.396,0.791
2018-04-28,5,5,2,4,1,0,1,2,0,0,0.351,0.411,0.45,0.862
2018-04-29,4,3,0,1,0,0,0,2,0,0,0.351,0.409,0.447,0.857
2018-04-30,4,4,1,1,0,0,0,0,0,0,0.347,0.405,0.441,0.845
2018-05-01,4,4,0,1,0,0,0,0,0,1,0.344,0.4,0.434,0.834
2018-05-02,4,4,0,1,0,0,0,0,0,0,0.341,0.396,0.429,0.824
2018-05-03,5,5,0,0,0,0,0,0,0,2,0.328,0.382,0.412,0.794
2018-05-04,5,4,3,2,2,0,0,1,1,0,0.333,0.389,0.43,0.819
2018-05-05,5,4,0,0,0,0,0,0,1,0,0.324,0.383,0.417,0.8
2018-05-06,4,4,0,1,0,1,0,0,0,0,0.322,0.38,0.427,0.806
2018-05-07,6,6,2,2,0,0,0,1,0,0,0.322,0.378,0.423,0.801
2018-05-08,5,4,0,1,0,0,0,0,1,0,0.32,0.379,0.418,0.797
2018-05-09,4,4,1,3,2,0,0,0,0,1,0.331,0.387,0.439,0.827
